 swc(1),swc(2),swc(3),swc(4),swc(5),swc(6),swc(7),swc(8),swc(9),swc(10)
   0.2791531384,   0.1951985359,   0.0990308821,   0.0592731126,   0.0618673488,   0.2986450493,   0.0578437671,   0.0647769645,   0.0524397455,   0.0342955142
   0.2789602578,   0.1965354085,   0.1025982127,   0.0596688725,   0.0617859177,   0.2984182239,   0.0577949323,   0.0647197291,   0.0524018742,   0.0342785381
   0.2792080641,   0.1980317384,   0.1062638462,   0.0601626746,   0.0617357008,   0.2982801497,   0.0577576756,   0.0646908507,   0.0523845106,   0.0342706405
   0.2791559994,   0.1990579516,   0.1099411473,   0.0607512109,   0.0616867356,   0.2981279492,   0.0577182584,   0.0646573082,   0.0523638502,   0.0342612602
   0.2791415751,   0.1998090744,   0.1135793775,   0.0614427850,   0.0616377480,   0.2979542613,   0.0576755442,   0.0646165907,   0.0523380302,   0.0342495851
   0.2791905999,   0.2004046291,   0.1171365455,   0.0622444153,   0.0615878180,   0.2977513671,   0.0576284379,   0.0645663515,   0.0523052327,   0.0342348963
   0.2791637480,   0.2009704709,   0.1206331924,   0.0631714836,   0.0615528040,   0.2975676358,   0.0575834997,   0.0645220578,   0.0522767343,   0.0342220813
   0.2789987028,   0.2014891356,   0.1240423918,   0.0642287359,   0.0615299717,   0.2973883450,   0.0575386547,   0.0644788295,   0.0522490405,   0.0342096016
   0.2322725952,   0.1985280514,   0.1272345036,   0.0654211566,   0.0615208000,   0.2972115278,   0.0574937873,   0.0644361973,   0.0522217527,   0.0341973715
   0.1954429597,   0.1927817613,   0.1297395378,   0.0667261854,   0.0615122244,   0.2969865203,   0.0574419461,   0.0643779114,   0.0521830544,   0.0341800824
   0.1931151152,   0.1870523244,   0.1315884888,   0.0681227595,   0.0615228377,   0.2967681289,   0.0573904142,   0.0643213913,   0.0521456189,   0.0341633819
   0.1791844666,   0.1821311563,   0.1329244822,   0.0695895851,   0.0615661256,   0.2965949178,   0.0573444553,   0.0642789453,   0.0521183759,   0.0341511518
   0.1950590014,   0.1783051491,   0.1338541359,   0.0711010844,   0.0616414361,   0.2964578271,   0.0573031120,   0.0642477646,   0.0520993546,   0.0341425277
   0.2791599035,   0.1813491881,   0.1346930414,   0.0726377293,   0.0617455281,   0.2963406444,   0.0572641268,   0.0642225668,   0.0520846769,   0.0341358483
   0.2790564895,   0.1845662147,   0.1356895715,   0.0741838440,   0.0618477985,   0.2961365879,   0.0572130084,   0.0641690120,   0.0520494580,   0.0341201313
   0.2791728973,   0.1874427944,   0.1368733495,   0.0757634938,   0.0619755015,   0.2959297299,   0.0571609288,   0.0641141087,   0.0520131998,   0.0341039374
   0.2791471779,   0.1900238097,   0.1381961703,   0.0773806423,   0.0621227138,   0.2956935465,   0.0571043044,   0.0640491769,   0.0519696623,   0.0340845473
   0.2790250778,   0.1920758635,   0.1396043450,   0.0790381208,   0.0622875094,   0.2954137623,   0.0570410974,   0.0639697090,   0.0519155003,   0.0340604708
   0.2448669374,   0.1916268617,   0.1410382241,   0.0807483420,   0.0624858849,   0.2951334715,   0.0569770262,   0.0638893992,   0.0518606193,   0.0340361223
   0.1936436146,   0.1872061044,   0.1420995444,   0.0825028569,   0.0627260506,   0.2948696017,   0.0569143891,   0.0638135523,   0.0518089049,   0.0340131819
   0.1754755229,   0.1816506833,   0.1426439881,   0.0842686221,   0.0630120412,   0.2946260571,   0.0568537153,   0.0637433231,   0.0517612472,   0.0339920186
   0.1470924318,   0.1762119681,   0.1427627802,   0.0860182866,   0.0633534268,   0.2944270968,   0.0567983203,   0.0636863485,   0.0517231487,   0.0339750834
   0.1331564784,   0.1697570086,   0.1424143612,   0.0876995549,   0.0637247786,   0.2941887081,   0.0567368641,   0.0636157170,   0.0516751260,   0.0339537524
   0.1230708510,   0.1636620164,   0.1416823715,   0.0892864615,   0.0641305298,   0.2939263284,   0.0566713437,   0.0635363013,   0.0516206473,   0.0339295976
   0.1200377122,   0.1584168077,   0.1407581568,   0.0907830372,   0.0645984262,   0.2937294543,   0.0566137210,   0.0634764284,   0.0515803136,   0.0339116827
   0.1158825457,   0.1538995653,   0.1397027224,   0.0921756104,   0.0651181564,   0.2935708463,   0.0565604828,   0.0634272471,   0.0515477844,   0.0338972211
   0.1084644645,   0.1499193758,   0.1385432184,   0.0934460312,   0.0656747371,   0.2934119105,   0.0565064549,   0.0633764416,   0.0515140966,   0.0338822231
   0.1089309081,   0.1463980079,   0.1373509616,   0.0945957452,   0.0662749708,   0.2932830751,   0.0564556420,   0.0633335114,   0.0514861234,   0.0338697694
   0.1005647406,   0.1431920379,   0.1360924095,   0.0956097916,   0.0668918043,   0.2931157351,   0.0563988760,   0.0632765889,   0.0514479578,   0.0338528305
   0.0978237391,   0.1403259337,   0.1348638535,   0.0965185314,   0.0675526261,   0.2930018306,   0.0563483611,   0.0632347390,   0.0514207184,   0.0338406973
   0.0968360677,   0.1377362162,   0.1336641461,   0.0973265693,   0.0682493150,   0.2929280102,   0.0563024022,   0.0632034540,   0.0514012165,   0.0338320062
   0.0886255875,   0.1353183389,   0.1324362755,   0.0980185568,   0.0689503103,   0.2928164303,   0.0562505424,   0.0631579608,   0.0513714254,   0.0338187702
   0.0801404864,   0.1330608875,   0.1312008649,   0.0986039490,   0.0696564466,   0.2926823497,   0.0561948009,   0.0631031469,   0.0513348915,   0.0338025354
   0.0760271400,   0.1309993565,   0.1300201565,   0.0991101637,   0.0703895092,   0.2925975919,   0.0561445653,   0.0630614609,   0.0513078645,   0.0337905735
   0.2275501043,   0.1300983876,   0.1288781017,   0.0995378867,   0.0711368471,   0.2925361991,   0.0560965389,   0.0630247816,   0.0512844771,   0.0337801836
   0.1839140952,   0.1303501576,   0.1277302653,   0.0998615772,   0.0718523562,   0.2923860550,   0.0560357831,   0.0629575476,   0.0512389094,   0.0337600075
   0.1588319987,   0.1294575781,   0.1265769750,   0.1000937298,   0.0725407973,   0.2921727002,   0.0559654757,   0.0628678948,   0.0511769652,   0.0337326378
   0.1361126453,   0.1281910241,   0.1254775375,   0.1002681330,   0.0732343420,   0.2919892371,   0.0558979325,   0.0627851486,   0.0511199906,   0.0337074734
   0.1203548685,   0.1265479177,   0.1244304776,   0.1003953591,   0.0739362463,   0.2918500602,   0.0558350906,   0.0627137572,   0.0510712303,   0.0336859040
   0.1922640800,   0.1253641099,   0.1234445348,   0.1004872695,   0.0746525750,   0.2917755246,   0.0557796620,   0.0626599565,   0.0510351770,   0.0336699858
   0.1663336456,   0.1248224378,   0.1224513501,   0.1005155668,   0.0753360093,   0.2916529477,   0.0557168908,   0.0625882894,   0.0509861484,   0.0336483233
   0.1506097466,   0.1240127683,   0.1215133816,   0.1005103663,   0.0760198385,   0.2915697098,   0.0556582510,   0.0625263825,   0.0509441383,   0.0336297825
   0.2791725695,   0.1283047944,   0.1207854226,   0.1005305946,   0.0767766312,   0.2917033136,   0.0556272082,   0.0625295267,   0.0509494692,   0.0336321145
   0.2791905701,   0.1355444938,   0.1201393902,   0.1004838124,   0.0774640366,   0.2917135358,   0.0555791818,   0.0624908619,   0.0509245284,   0.0336210802
   0.2791693211,   0.1427625418,   0.1197649464,   0.1004392132,   0.0781662539,   0.2918039560,   0.0555408336,   0.0624743439,   0.0509157404,   0.0336171277
   0.2791151702,   0.1496630162,   0.1196479052,   0.1003912762,   0.0788591579,   0.2919177115,   0.0555048585,   0.0624621809,   0.0509101860,   0.0336146206
   0.2792106569,   0.1560590863,   0.1197686717,   0.1003341451,   0.0795189068,   0.2920005023,   0.0554640628,   0.0624372885,   0.0508954227,   0.0336080715
   0.2791600823,   0.1618205607,   0.1201336980,   0.1002768427,   0.0801438019,   0.2920484543,   0.0554179959,   0.0623986684,   0.0508706458,   0.0335971490
   0.2791380286,   0.1672109663,   0.1207806841,   0.1002430320,   0.0807544068,   0.2921069860,   0.0553725697,   0.0623605251,   0.0508462489,   0.0335863978
   0.2791943848,   0.1721082628,   0.1216763109,   0.1002299711,   0.0813316479,   0.2921310067,   0.0553218760,   0.0623088256,   0.0508120172,   0.0335712694
   0.2791779637,   0.1765698195,   0.1228390411,   0.1002593711,   0.0818943232,   0.2921590209,   0.0552709512,   0.0622555725,   0.0507766604,   0.0335556827
   0.2791530490,   0.1803819090,   0.1242176592,   0.1003348008,   0.0824340433,   0.2921683192,   0.0552168041,   0.0621938072,   0.0507350527,   0.0335373469
   0.2791826725,   0.1838919371,   0.1258064061,   0.1004776210,   0.0829725564,   0.2922008634,   0.0551649258,   0.0621365942,   0.0506967269,   0.0335204452
   0.2791862488,   0.1870709658,   0.1275847256,   0.1006962955,   0.0835117623,   0.2922541797,   0.0551150702,   0.0620832294,   0.0506611243,   0.0335047841
   0.2791718841,   0.1899147779,   0.1295209974,   0.1009965912,   0.0840509012,   0.2923196256,   0.0550660901,   0.0620308816,   0.0506263152,   0.0334894136
   0.2791696191,   0.1923164874,   0.1315464824,   0.1013723761,   0.0845718011,   0.2923516929,   0.0550120845,   0.0619654804,   0.0505819097,   0.0334698781
   0.2792393267,   0.1941927224,   0.1336601526,   0.1018460095,   0.0851040184,   0.2924052477,   0.0549601130,   0.0619038716,   0.0505402461,   0.0334515423
   0.2792455256,   0.1959246993,   0.1357655376,   0.1023971513,   0.0856147557,   0.2924029827,   0.0549001992,   0.0618223809,   0.0504839830,   0.0334267989
   0.2791787684,   0.1973551661,   0.1378818601,   0.1030426770,   0.0861321390,   0.2923954427,   0.0548388064,   0.0617365651,   0.0504244864,   0.0334006287
   0.2792078853,   0.1987517178,   0.1400881857,   0.1038209647,   0.0867179781,   0.2925008833,   0.0547909960,   0.0616824664,   0.0503880307,   0.0333846323
   0.2791818380,   0.1998014152,   0.1423045844,   0.1047171131,   0.0873456374,   0.2926549315,   0.0547486581,   0.0616398230,   0.0503599644,   0.0333722979
   0.2792764008,   0.2005616874,   0.1444193274,   0.1057015881,   0.0879782662,   0.2927728295,   0.0547009297,   0.0615826324,   0.0503212586,   0.0333552696
   0.2792819440,   0.2011323422,   0.1463998854,   0.1067627519,   0.0886147618,   0.2928444147,   0.0546463095,   0.0615076795,   0.0502695404,   0.0333325304
   0.2792399228,   0.2015553862,   0.1482727677,   0.1079057083,   0.0892822742,   0.2929158807,   0.0545906015,   0.0614288934,   0.0502149835,   0.0333085321
   0.2792702317,   0.2018773407,   0.1500306726,   0.1091229096,   0.0899881646,   0.2929942310,   0.0545345992,   0.0613482222,   0.0501589477,   0.0332838856
   0.2792891562,   0.2021802068,   0.1516582966,   0.1104017496,   0.0907342061,   0.2930769026,   0.0544777624,   0.0612643920,   0.0501005016,   0.0332581922
   0.2792557180,   0.2027066946,   0.1532798260,   0.1117699668,   0.0915815532,   0.2932753563,   0.0544341691,   0.0612107478,   0.0500639714,   0.0332421362
   0.2791884243,   0.2032526731,   0.1548756957,   0.1132130623,   0.0925169587,   0.2935577929,   0.0543997288,   0.0611767061,   0.0500417314,   0.0332323983
   0.2672458589,   0.2028545439,   0.1563155651,   0.1146854535,   0.0934878886,   0.2938197255,   0.0543611273,   0.0611303225,   0.0500104278,   0.0332187042
   0.2362332344,   0.1990401596,   0.1573239863,   0.1161540747,   0.0944860429,   0.2940447628,   0.0543160774,   0.0610661358,   0.0499661379,   0.0331992581
   0.2181362808,   0.1938855350,   0.1576732695,   0.1175633594,   0.0955110267,   0.2942359746,   0.0542647541,   0.0609849170,   0.0499093421,   0.0331743099
   0.2055337876,   0.1888331920,   0.1575152725,   0.1188860685,   0.0965993702,   0.2944710553,   0.0542166978,   0.0609093159,   0.0498565584,   0.0331511274
   0.2080393583,   0.1843933016,   0.1570310891,   0.1201056838,   0.0977738798,   0.2948062122,   0.0541787148,   0.0608553663,   0.0498194844,   0.0331348702
   0.1919547021,   0.1803869754,   0.1563542038,   0.1212127432,   0.0990341455,   0.2952596247,   0.0541530252,   0.0608272627,   0.0498012751,   0.0331269205
   0.1768256426,   0.1764242947,   0.1553878635,   0.1221373603,   0.1002783924,   0.2956746221,   0.0541200489,   0.0607779622,   0.0497675613,   0.0331121236
   0.1684280336,   0.1725916713,   0.1541818380,   0.1228665113,   0.1014882028,   0.2960444689,   0.0540788062,   0.0607055202,   0.0497168377,   0.0330898613
   0.1584010273,   0.1687455922,   0.1528900415,   0.1234451383,   0.1027176380,   0.2964856029,   0.0540437028,   0.0606441386,   0.0496741161,   0.0330711231
   0.1520762146,   0.1648708582,   0.1515437961,   0.1238881275,   0.1039646640,   0.2970168293,   0.0540170781,   0.0605986193,   0.0496429428,   0.0330574587
   0.1437197179,   0.1610185951,   0.1501662284,   0.1242066473,   0.1052199602,   0.2976420522,   0.0539995320,   0.0605697408,   0.0496238284,   0.0330491401
   0.1376046240,   0.1571273059,   0.1487051845,   0.1243833080,   0.1064290777,   0.2982898355,   0.0539824814,   0.0605364628,   0.0496014357,   0.0330393799
   0.1344925165,   0.1533894688,   0.1471828222,   0.1244276166,   0.1075822860,   0.2989605367,   0.0539661907,   0.0604990236,   0.0495759547,   0.0330282263
   0.1262201667,   0.1497717351,   0.1456540376,   0.1243646145,   0.1086941287,   0.2996901572,   0.0539553910,   0.0604681447,   0.0495552272,   0.0330191590
   0.1201992482,   0.1462990493,   0.1440781653,   0.1241833642,   0.1097203717,   0.3004185259,   0.0539431013,   0.0604267977,   0.0495267883,   0.0330067240
   0.1183370650,   0.1432150602,   0.1425522864,   0.1239285618,   0.1107118577,   0.3012329340,   0.0539402515,   0.0604006313,   0.0495092906,   0.0329991505
   0.1128285900,   0.1404019594,   0.1410306841,   0.1235878319,   0.1116219088,   0.3020653725,   0.0539392121,   0.0603705198,   0.0494888350,   0.0329902582
   0.1087587252,   0.1378082335,   0.1395129263,   0.1231669039,   0.1124399379,   0.3029011190,   0.0539386757,   0.0603330620,   0.0494629443,   0.0329789072
   0.1048529223,   0.1354165971,   0.1380214840,   0.1226822510,   0.1131763607,   0.3037553430,   0.0539409667,   0.0602934808,   0.0494353697,   0.0329668485
   0.2269422561,   0.1347841620,   0.1366730630,   0.1221901700,   0.1139137894,   0.3047530651,   0.0539616942,   0.0602876954,   0.0494323783,   0.0329656489
   0.2107182592,   0.1356245726,   0.1353894621,   0.1216448247,   0.1145481393,   0.3057339489,   0.0539824218,   0.0602707267,   0.0494210869,   0.0329608098
   0.1943439990,   0.1354440451,   0.1341482252,   0.1210518628,   0.1150751933,   0.3066844046,   0.0540020540,   0.0602399707,   0.0493996032,   0.0329514854
   0.1866422743,   0.1347970366,   0.1328992099,   0.1204045787,   0.1154734790,   0.3075620532,   0.0540160909,   0.0601851605,   0.0493603759,   0.0329342932
   0.1816931069,   0.1340081096,   0.1316901445,   0.1197331101,   0.1157935038,   0.3084333241,   0.0540329106,   0.0601261519,   0.0493179113,   0.0329156853
   0.1743868589,   0.1332108378,   0.1306113750,   0.1190872043,   0.1161224395,   0.3094238341,   0.0540679581,   0.0600984283,   0.0492980592,   0.0329070874
   0.1683504432,   0.1323717982,   0.1295961440,   0.1184456050,   0.1164125502,   0.3104575872,   0.0541130528,   0.0600809306,   0.0492855236,   0.0329016671
   0.1607208401,   0.1314879656,   0.1286151111,   0.1178000346,   0.1166459024,   0.3114994466,   0.0541646406,   0.0600646548,   0.0492737219,   0.0328965187
   0.1528454423,   0.1305241287,   0.1276443601,   0.1171434373,   0.1168078482,   0.3125189245,   0.0542197376,   0.0600420199,   0.0492570251,   0.0328892320
   0.1493561119,   0.1294822246,   0.1266785711,   0.1164757758,   0.1169000417,   0.3135079443,   0.0542777367,   0.0600119047,   0.0492346175,   0.0328794494
   0.1429441571,   0.1283893436,   0.1257656366,   0.1158222035,   0.1169720665,   0.3145349026,   0.0543472469,   0.0599935390,   0.0492205173,   0.0328733474
   0.1755592376,   0.1277213693,   0.1249175444,   0.1151901335,   0.1170384735,   0.3156170845,   0.0544308908,   0.0599917881,   0.0492183231,   0.0328724831
   0.1694484204,   0.1271338463,   0.1240989342,   0.1145629063,   0.1170653477,   0.3166972697,   0.0545226224,   0.0599915758,   0.0492169857,   0.0328720063
   0.1600045562,   0.1264412105,   0.1232771873,   0.1139277294,   0.1170282364,   0.3177300990,   0.0546176024,   0.0599814132,   0.0492080301,   0.0328681841
   0.1509399116,   0.1256644726,   0.1224727929,   0.1132956445,   0.1169522107,   0.3187457323,   0.0547195859,   0.0599701703,   0.0491978675,   0.0328638591
   0.1437911242,   0.1247805655,   0.1216877550,   0.1126696542,   0.1168448180,   0.3197503388,   0.0548296645,   0.0599598065,   0.0491880551,   0.0328596495
   0.1365110427,   0.1237788349,   0.1209195256,   0.1120504737,   0.1167095527,   0.3207430542,   0.0549480654,   0.0599506348,   0.0491787791,   0.0328556336
   0.1316682100,   0.1226837188,   0.1201667637,   0.1114390641,   0.1165503338,   0.3217247128,   0.0550752282,   0.0599432997,   0.0491704755,   0.0328519903
   0.1300052404,   0.1216063723,   0.1194630340,   0.1108519435,   0.1164035350,   0.3227487504,   0.0552177317,   0.0599520802,   0.0491735302,   0.0328533575
   0.1263046414,   0.1205203757,   0.1187818274,   0.1102779657,   0.1162460372,   0.3237769604,   0.0553718358,   0.0599670224,   0.0491805933,   0.0328564905
   0.1225874275,   0.1193793416,   0.1180939153,   0.1097040176,   0.1160523519,   0.3247645497,   0.0555325374,   0.0599766821,   0.0491832867,   0.0328576900
   0.1506421119,   0.1184279546,   0.1174237803,   0.1091410890,   0.1158485711,   0.3257483840,   0.0557042398,   0.0599910095,   0.0491888784,   0.0328601748
   0.1466916651,   0.1178460196,   0.1167374253,   0.1085708290,   0.1155966967,   0.3266636133,   0.0558795780,   0.0599933863,   0.0491852351,   0.0328586288
   0.1425167620,   0.1172198430,   0.1160681620,   0.1080077961,   0.1153308377,   0.3275593221,   0.0560640581,   0.0599970706,   0.0491819903,   0.0328571722
   0.1386865973,   0.1165704876,   0.1154373214,   0.1074628979,   0.1150749698,   0.3284726441,   0.0562623255,   0.0600118004,   0.0491861589,   0.0328589939
   0.1326526552,   0.1158369556,   0.1148057058,   0.1069190875,   0.1147930324,   0.3293427527,   0.0564674512,   0.0600219965,   0.0491862856,   0.0328590721
   0.1727002710,   0.1153335422,   0.1142134070,   0.1063950062,   0.1145269275,   0.3302355409,   0.0566872284,   0.0600447580,   0.0491949245,   0.0328629129
   0.2153299600,   0.1156027541,   0.1136332378,   0.1058758125,   0.1142443568,   0.3310971558,   0.0569156706,   0.0600663126,   0.0492018946,   0.0328660533
   0.2114864290,   0.1169407442,   0.1131034419,   0.1053725183,   0.1139697582,   0.3319658041,   0.0571572930,   0.0600965805,   0.0492144860,   0.0328716412
   0.2081117332,   0.1180279851,   0.1126101390,   0.1048784927,   0.1136876121,   0.3328145742,   0.0574091338,   0.0601287298,   0.0492276363,   0.0328774601
   0.2089978904,   0.1190486178,   0.1121497974,   0.1043942347,   0.1133989096,   0.3336432278,   0.0576711446,   0.0601628087,   0.0492413566,   0.0328834876
   0.2057254314,   0.1199185103,   0.1117171794,   0.1039184853,   0.1131009087,   0.3344450295,   0.0579424836,   0.0601972416,   0.0492544696,   0.0328892171
   0.1996271908,   0.1204837114,   0.1113054156,   0.1034503728,   0.1127923205,   0.3352155685,   0.0582224131,   0.0602310449,   0.0492662080,   0.0328943022
   0.1922054887,   0.1207529455,   0.1109156907,   0.1029931530,   0.1124811769,   0.3359670341,   0.0585122071,   0.0602673553,   0.0492787771,   0.0328997336
   0.1830957085,   0.1207395047,   0.1105369925,   0.1025443822,   0.1121628433,   0.3366900682,   0.0588105619,   0.0603039116,   0.0492904782,   0.0329047590
   0.1743663698,   0.1205079108,   0.1101674512,   0.1021051109,   0.1118411124,   0.3373899460,   0.0591178536,   0.0603420734,   0.0493021943,   0.0329098515
   0.1683264077,   0.1201483458,   0.1098053008,   0.1016760021,   0.1115180030,   0.3380692899,   0.0594342276,   0.0603826083,   0.0493144989,   0.0329151899
   0.1637205631,   0.1197242960,   0.1094462723,   0.1012554243,   0.1111916602,   0.3387240171,   0.0597589314,   0.0604244694,   0.0493265726,   0.0329203941
   0.1584828198,   0.1192565858,   0.1090885103,   0.1008425206,   0.1108615994,   0.3393524587,   0.0600914285,   0.0604672730,   0.0493380874,   0.0329253152
   0.1553137451,   0.1187395155,   0.1087121144,   0.1004279777,   0.1105090082,   0.3399199247,   0.0604267381,   0.0605022646,   0.0493426509,   0.0329271294
   0.1538204402,   0.1182267517,   0.1083453298,   0.1000241563,   0.1101636365,   0.3404776156,   0.0607706010,   0.0605424307,   0.0493496135,   0.0329299644
   0.2105506808,   0.1184211820,   0.1080071330,   0.0996384993,   0.1098423451,   0.3410564959,   0.0611271486,   0.0605956055,   0.0493645705,   0.0329362899
   0.2072288394,   0.1194065735,   0.1076880693,   0.0992586762,   0.1095172539,   0.3416074514,   0.0614901446,   0.0606493130,   0.0493784882,   0.0329421014
   0.2038234770,   0.1201450303,   0.1073960811,   0.0988884345,   0.1091966033,   0.3421449363,   0.0618610419,   0.0607072040,   0.0493939184,   0.0329485275
   0.1995061934,   0.1206623316,   0.1071148515,   0.0985223353,   0.1088684052,   0.3426469266,   0.0622365400,   0.0607636906,   0.0494067110,   0.0329538435
   0.1956202537,   0.1209828630,   0.1068510041,   0.0981652588,   0.1085439324,   0.3431332111,   0.0626187921,   0.0608238392,   0.0494205356,   0.0329595804
   0.1918465644,   0.1211527139,   0.1066003144,   0.0978167355,   0.1082225367,   0.3436030149,   0.0630073100,   0.0608873628,   0.0494351052,   0.0329655893
   0.1871588528,   0.1211714745,   0.1063546091,   0.0974742845,   0.1078991443,   0.3440466523,   0.0634003580,   0.0609518439,   0.0494486541,   0.0329710953
   0.1950172335,   0.1212043986,   0.1061190292,   0.0971409455,   0.1075815484,   0.3444785476,   0.0637994707,   0.0610208921,   0.0494636968,   0.0329771861
   0.1946098208,   0.1214442402,   0.1058909744,   0.0968139395,   0.1072639599,   0.3448882103,   0.0642028078,   0.0610918030,   0.0494782440,   0.0329830013
   0.1887550205,   0.1215192005,   0.1056696251,   0.0964929163,   0.1069460511,   0.3452748656,   0.0646097511,   0.0611643977,   0.0494921282,   0.0329884589
   0.1844782680,   0.1214322746,   0.1054510772,   0.0961775482,   0.1066277400,   0.3456384242,   0.0650197417,   0.0612385944,   0.0495051704,   0.0329935290
   0.1799545586,   0.1212313995,   0.1052307785,   0.0958665609,   0.1063071862,   0.3459754288,   0.0654316992,   0.0613134354,   0.0495166555,   0.0329979137
   0.1747832894,   0.1209338978,   0.1050114408,   0.0955617130,   0.1059891731,   0.3462948501,   0.0658462942,   0.0613912046,   0.0495281816,   0.0330022350
   0.1674688309,   0.1205388978,   0.1047928333,   0.0952633247,   0.1056752205,   0.3465999365,   0.0662635937,   0.0614726618,   0.0495402701,   0.0330067202
   0.1634086668,   0.1200683862,   0.1045638993,   0.0949668363,   0.1053559035,   0.3468729556,   0.0666804090,   0.0615532137,   0.0495495945,   0.0330099277
   0.1639674902,   0.1195818707,   0.1043431163,   0.0946803242,   0.1050504372,   0.3471509516,   0.0671015754,   0.0616422780,   0.0495627932,   0.0330147520
   0.2762869596,   0.1253528297,   0.1041749269,   0.0944030210,   0.1047564223,   0.3474304676,   0.0675267428,   0.0617389455,   0.0495791882,   0.0330208950
   0.2553148568,   0.1308956444,   0.1041424274,   0.0941322893,   0.1044625118,   0.3476900756,   0.0679524168,   0.0618377440,   0.0495948419,   0.0330266096
   0.2407786846,   0.1341583729,   0.1042111516,   0.0938718691,   0.1041713730,   0.3479348123,   0.0683788061,   0.0619399138,   0.0496105328,   0.0330323204
   0.2243416458,   0.1359474063,   0.1043418273,   0.0936224312,   0.1038813591,   0.3481612504,   0.0688050464,   0.0620445646,   0.0496256128,   0.0330377072
   0.2146219909,   0.1366776079,   0.1045023352,   0.0933862776,   0.1035962552,   0.3483770192,   0.0692316890,   0.0621535182,   0.0496413670,   0.0330432877
   0.2065007687,   0.1368386000,   0.1046681479,   0.0931620747,   0.1033136100,   0.3485769331,   0.0696576834,   0.0622654855,   0.0496568494,   0.0330486372
   0.1987593323,   0.1366204917,   0.1048260853,   0.0929493308,   0.1030339226,   0.3487620652,   0.0700826347,   0.0623806156,   0.0496721268,   0.0330537632
   0.1932083964,   0.1361660361,   0.1049671620,   0.0927471444,   0.1027570739,   0.3489320576,   0.0705060512,   0.0624987818,   0.0496870801,   0.0330586433
   0.1887767762,   0.1355901212,   0.1050915048,   0.0925565287,   0.1024874970,   0.3490959704,   0.0709289312,   0.0626221970,   0.0497032516,   0.0330639370
   0.1822707653,   0.1348989606,   0.1051932052,   0.0923749954,   0.1022216082,   0.3492469192,   0.0713500082,   0.0627490580,   0.0497192815,   0.0330691598
   0.1890815794,   0.1341185123,   0.1052677184,   0.0922004655,   0.1019571573,   0.3493805826,   0.0717679486,   0.0628782585,   0.0497343913,   0.0330738313
   0.1829838604,   0.1335000247,   0.1053191647,   0.0920325443,   0.1016954482,   0.3494998813,   0.0721828789,   0.0630103350,   0.0497490093,   0.0330781564
   0.1747358292,   0.1327687055,   0.1053546593,   0.0918729380,   0.1014422178,   0.3496165872,   0.0725962594,   0.0631483719,   0.0497652218,   0.0330830328
   0.1691502333,   0.1319506764,   0.1053655967,   0.0917179734,   0.1011908501,   0.3497180045,   0.0730058625,   0.0632889643,   0.0497806706,   0.0330874249
   0.1659910679,   0.1311003566,   0.1053443030,   0.0915634856,   0.1009342298,   0.3497895896,   0.0734086558,   0.0634282008,   0.0497926734,   0.0330901593
   0.1633653939,   0.1302712411,   0.1053173691,   0.0914195627,   0.1006963998,   0.3498813212,   0.0738125145,   0.0635790676,   0.0498101152,   0.0330951810
   0.1609054804,   0.1294524521,   0.1052730903,   0.0912802368,   0.1004646942,   0.3499681056,   0.0742134973,   0.0637350455,   0.0498284884,   0.0331005119
   0.1571518779,   0.1286374778,   0.1052104235,   0.0911439806,   0.1002368480,   0.3500462174,   0.0746107474,   0.0638950169,   0.0498470627,   0.0331057645
   0.1533710957,   0.1278088242,   0.1051279977,   0.0910092369,   0.1000104621,   0.3501112163,   0.0750032291,   0.0640577748,   0.0498650186,   0.0331105553
   0.1500543803,   0.1269497275,   0.1050284877,   0.0908763260,   0.0997875780,   0.3501676619,   0.0753913596,   0.0642244220,   0.0498831496,   0.0331152268
   0.1483864784,   0.1260672808,   0.1049045175,   0.0907414928,   0.0995609313,   0.3502008915,   0.0757722110,   0.0643909201,   0.0498987250,   0.0331185833
   0.1429219693,   0.1251488477,   0.1047692820,   0.0906093419,   0.0993421674,   0.3502355218,   0.0761496499,   0.0645637289,   0.0499160774,   0.0331226401
   0.1413660645,   0.1241909787,   0.1046141163,   0.0904760584,   0.0991231874,   0.3502554893,   0.0765206963,   0.0647384971,   0.0499323122,   0.0331260264
   0.1397299916,   0.1232517511,   0.1044532135,   0.0903467238,   0.0989161730,   0.3502870202,   0.0768897682,   0.0649221614,   0.0499521308,   0.0331307761
   0.1375519186,   0.1223102286,   0.1042777374,   0.0902169049,   0.0987116098,   0.3503108919,   0.0772535875,   0.0651095062,   0.0499720834,   0.0331353582
   0.1346324682,   0.1213534772,   0.1040894911,   0.0900867581,   0.0985103846,   0.3503291905,   0.0776123852,   0.0653011128,   0.0499925688,   0.0331399366
   0.1321852356,   0.1203815937,   0.1038878411,   0.0899554044,   0.0983112156,   0.3503399491,   0.0779655874,   0.0654962733,   0.0500130840,   0.0331443958
   0.1286912858,   0.1193889901,   0.1036778837,   0.0898244604,   0.0981181338,   0.3503521681,   0.0783147216,   0.0656974018,   0.0500352979,   0.0331493840
   0.1267512739,   0.1183759198,   0.1034537554,   0.0896911249,   0.0979252085,   0.3503539860,   0.0786575526,   0.0659011602,   0.0500570610,   0.0331539251
   0.1232034191,   0.1173445880,   0.1032182127,   0.0895560756,   0.0977341756,   0.3503497541,   0.0789945796,   0.0661086068,   0.0500791222,   0.0331583396
