time,Var1,m,water_free,runoff,water_leach,waterF_1_,waterF_2_,waterF_3_,waterF_4_,waterF_5_,waterF_6_,waterF_7_,waterF_8_,waterF_9_,wpotent_1_,wpotent_2_,wpotent_3_,wpotent_4_,wpotent_5_,wpotent_6_,wpotent_7_,wpotent_8_,wpotent_9_,wpotent_10_
06-Jun-2019,21276.5,21276.5,0,0,0,-0.00396931363333333,-0.00255037704166667,-0.00205723243333333,-0.0025710334875,-0.00215553406666667,-0.0013459942125,-0.0004132935125,0,0,-284.163323720296,-247.532736460362,-216.553064346325,-164.847841898592,-144.434353510538,-124.256796518963,-103.910433769233,-78.413075764975,-20.7470054626,-76.6334257125834
07-Jun-2019,21300.5,21300.5,0,0,0,-0.00375825025416667,-0.00284114397916667,-0.00236451581666667,-0.002949320325,-0.00246204114583333,-0.00151858539583333,-0.000420079216666667,0,0,-300.254460652671,-257.882272720329,-222.029379526771,-165.832623163854,-145.3383248647,-125.126119295758,-104.717642466225,-78.9337854385458,-20.7470054626,-76.6373453140125
08-Jun-2019,21324.5,21324.5,0,0,0,-0.0035665458125,-0.0028043591125,-0.00257722081666667,-0.0032672517125,-0.00274253837916667,-0.001689674175,-0.000433465454166667,0,0,-313.95283381145,-266.158342997229,-227.195943832392,-166.979082107546,-146.40467007955,-126.15553887685,-105.676817893992,-79.4873069127375,-20.7470054626,-76.64201196035
09-Jun-2019,21348.5,21348.5,0,0,0,-0.00279135486666667,-0.00266093899583333,-0.0026877070375,-0.00315895380833333,-0.0026362842,-0.00167070494166667,-0.000448189554166667,0,0,-315.602373758963,-271.7277208964,-231.22824287415,-168.038155873625,-147.456644694004,-127.204412142438,-106.704747835796,-80.061212539675,-20.7470054626,-76.6465024948125
10-Jun-2019,21372.5,21372.5,0,0,0,-0.00286890152083333,-0.002626927925,-0.002681281025,-0.0030306435375,-0.0024797307625,-0.00155472116666667,-0.00045404635,0,0,-323.349016825367,-275.424430847171,-233.534859339396,-168.930786768592,-148.349884033204,-128.101488431304,-107.613125801087,-80.6302582422833,-20.7470054626,-76.6498152415
11-Jun-2019,21396.5,21396.5,0,0,0,-0.00315319114166667,-0.00259295580416667,-0.002663349225,-0.0033381219375,-0.00277702981666667,-0.00169531226666667,-0.000459566716666667,0,0,-337.550769805908,-280.4352315267,-236.528724034629,-170.105478922517,-149.434038162217,-129.140967686979,-108.580119450887,-81.2325798670459,-20.7470054626,-76.6541045506708
12-Jun-2019,21420.5,21420.5,0,0,0,-0.00286902209583333,-0.002604113025,-0.00268396397083333,-0.00326197782083333,-0.0027363802125,-0.00172138030833333,-0.000469359091666667,0,0,-346.876565297454,-287.149868011479,-240.1304734548,-171.275342941279,-150.585877736404,-130.280846913658,-109.678452173875,-81.8652811050458,-20.7470054626,-76.6589641571083
13-Jun-2019,21444.5,21444.5,0,0,0,-0.00239893064166667,-0.002465289375,-0.00265738990833333,-0.00324411570833333,-0.00270757728333333,-0.00168784491666667,-0.000475052079166667,0,0,-346.059656778975,-290.857758839917,-243.043479919429,-172.406380971271,-151.687031428008,-131.368799845383,-110.744538307192,-82.5080677668208,-20.7470054626,-76.66342926025
14-Jun-2019,21468.5,21468.5,0,0,0,-0.00234763484166667,-0.0022607027125,-0.00258138799166667,-0.00344632675416667,-0.00292903217916667,-0.00180313672916667,-0.000481425325,0,0,-350.759324391687,-293.586695353196,-245.970211029042,-173.782999038692,-152.975386937463,-132.610085805246,-111.902346928921,-83.1896689732875,-20.7470054626,-76.6689631144208
15-Jun-2019,21492.5,21492.5,0,0,0,-0.0023061376,-0.00221092624166667,-0.0025189717,-0.0032206612625,-0.00277071425833333,-0.0017772671,-0.000489632216666667,0,0,-359.479735056563,-298.262943267833,-248.829706827792,-175.062792460125,-154.266592025762,-133.900010426837,-113.157887458792,-83.8975178400708,-20.7470054626,-76.6747687657667
16-Jun-2019,21516.5,21516.5,0,0,0,-0.00149947750833333,-0.00212036470416667,-0.00244471672916667,-0.00297438275416667,-0.00251701432916667,-0.001614519525,-0.00048996575,0,0,-345.4832572937,-300.412863413483,-250.717423756917,-176.097174962358,-155.327936808262,-134.977629343658,-114.264916419988,-84.5921697616667,-20.7470054626,-76.6791810989458
17-Jun-2019,21540.5,21540.5,1.2570694685,0,0,0.0278600951875,0.00720917624583333,-0.0019120160125,-0.00241890555416667,-0.0021093739875,-0.00142469274583333,-0.000483839358333333,0,0,-242.868792215975,-258.664498647054,-242.980443318696,-176.84101867675,-156.192851384483,-135.886899948108,-115.227642059333,-85.2705485026,-20.7470054626,-76.6825011571292
18-Jun-2019,21564.5,21564.5,0.141274232416667,0,0,0.00615384211666667,0.00964970236666667,0.0012330047125,-0.000255462583333333,-0.000892923225,-0.000925881420833333,-0.000466062604166667,0,0,-194.185145060233,-187.307647705071,-183.292578379313,-176.589167277017,-156.519498189296,-136.3867632548,-115.943023045854,-85.948568026225,-20.7470054626,-76.685987790425
19-Jun-2019,21588.5,21588.5,0,0,0,-0.00685420572083333,-0.002293754475,0.000960108683333333,-0.000256788675,-0.000711588495833333,-0.0006851660125,-0.0004369415,0,0,-235.414637883508,-209.751346588137,-188.592689514167,-176.935068766283,-156.862785339354,-136.75473594665,-116.41793346405,-86.6451352437209,-20.7470054626,-76.6912972132375
20-Jun-2019,21612.5,21612.5,0,0,0,-0.0053710352125,-0.0024495791375,0.000211643116666667,-0.0010314267,-0.0012359612,-0.000889821775,-0.0004136736375,0,0,-260.75657081605,-229.172913233429,-203.778026580821,-177.925779978433,-157.629821141567,-137.436463038133,-116.986646970112,-87.3397820790583,-20.7470054626,-76.697658538825
21-Jun-2019,21636.5,21636.5,0,0,0,-0.00340408095,-0.00187092195,-0.000382247795833333,-0.001592284825,-0.001652830675,-0.001117490225,-0.000401968991666667,0,0,-275.103111267092,-244.278442382804,-217.304747263592,-179.138231277467,-158.663626352946,-138.394359588617,-117.807303110762,-88.03635342915,-20.7470054626,-76.7046626408917
22-Jun-2019,21660.5,21660.5,0,0,0,-0.003180619575,-0.00171999102916667,-0.000769769316666667,-0.00169750273333333,-0.0016744653,-0.00114683600833333,-0.0003952968875,0,0,-294.334654490158,-257.14073117575,-227.256301244104,-180.145444869983,-159.620173772175,-139.336054484046,-118.707707722992,-88.709768931075,-20.7470054626,-76.7106901804625
23-Jun-2019,21684.5,21684.5,0,0,0,-0.00270607616666667,-0.00166857398333333,-0.0010482302125,-0.00187442502916667,-0.0017531203625,-0.00115858493333333,-0.0003889918375,0,0,-309.625912984208,-268.764695485433,-235.545298258467,-181.167870839433,-160.565635045371,-140.255963007621,-119.593970298775,-89.3686901728333,-20.7470054626,-76.7160520553667
24-Jun-2019,21708.5,21708.5,0,0,0,-0.00268657972083333,-0.00167409979583333,-0.00124837912916667,-0.0020903105625,-0.0019032826625,-0.00122105499583333,-0.000384496545833333,0,0,-330.361118316654,-280.272075653079,-242.892314910888,-182.31794865925,-161.617795308437,-141.266570409142,-120.537327448529,-90.0326493581125,-20.7470054626,-76.721570968625
25-Jun-2019,21732.5,21732.5,0,0,0,-0.00243366536666667,-0.00163664880833333,-0.0014003734625,-0.0023826047,-0.00215136394166667,-0.00134356685,-0.000383418866666667,0,0,-349.100284576421,-291.86636479695,-250.261453628546,-183.723531087242,-162.884985605888,-142.467169443775,-121.623327891037,-90.7227373123084,-20.7470054626,-76.7279946009333
26-Jun-2019,21756.5,21756.5,0,0,0,-0.00206677962083333,-0.00156822629583333,-0.00150529812916667,-0.0024454023875,-0.002207383575,-0.00139589677916667,-0.0003850203125,0,0,-362.204170227033,-302.127635955812,-256.889053344733,-185.108325322471,-164.202537536625,-143.750115712483,-122.824203173312,-91.4278265635208,-20.7470054626,-76.7346073786458
27-Jun-2019,21780.5,21780.5,0,0,0,0.0055755498,-0.000622279133333333,-0.00152485174583333,-0.00237871881666667,-0.00216678945416667,-0.00140495937916667,-0.000387107929166667,0,0,-305.091924667367,-291.589968363454,-261.383672078454,-186.458798726404,-165.532992045096,-145.064603169767,-124.078893025708,-92.1451161702458,-20.7470054626,-76.7411829630542
28-Jun-2019,21804.5,21804.5,0.107318798704167,0,0,0.0103305443208333,0.00160460387083333,-0.00116204386666667,-0.00214503670416667,-0.00200328425416667,-0.0013016998375,-0.0003860923,0,0,-261.054957071954,-255.148140589392,-253.419480641683,-187.528403600062,-166.655584971117,-146.201106389367,-125.238389968875,-92.8526169459,-20.7470054626,-76.7468595504708
29-Jun-2019,21828.5,21828.5,0.164397979779167,0,0,0.0116889778208333,0.011248149125,0.0003449088875,-0.00116447680416667,-0.00151762645833333,-0.00115985781666667,-0.000382695345833333,0,0,-203.449681599942,-200.228497823071,-207.005751927692,-188.127749125167,-167.636227925612,-147.276749293017,-126.375247637429,-93.5857073465958,-20.7470054626,-76.7533260981208
30-Jun-2019,21852.5,21852.5,0,0,0,-0.0047189816875,-0.000867644220833333,0.0004221204,-0.000938078741666667,-0.00126976805833333,-0.0009747089375,-0.000374080495833333,0,0,-251.436968485512,-224.278709411633,-205.015683492025,-188.890517552692,-168.479330062867,-148.166650772108,-127.374063491812,-94.3394358952792,-20.7470054626,-76.7606026331625
01-Jul-2019,21876.5,21876.5,0,0,0,-0.00393919776666667,-0.00169354125833333,7.03184708333333e-05,-0.0010290493,-0.00126130825833333,-0.00094892355,-0.000364376375,0,0,-277.408298492429,-243.607032775879,-217.540328343704,-189.910422643021,-169.444220225025,-149.121945699058,-128.318126360583,-95.087960879,-20.7470054626,-76.7678197224958
02-Jul-2019,21900.5,21900.5,0,0,0,-0.00381719892083333,-0.001741337275,-0.000242284854166667,-0.00109187051666667,-0.00119764459583333,-0.00087346095,-0.000353693720833333,0,0,-306.146705627442,-260.546721776329,-229.443928400683,-190.724757512413,-170.215288162233,-149.899394989017,-129.132617950442,-95.7892252604292,-20.7470054626,-76.7733106613167
03-Jul-2019,21924.5,21924.5,0,0,0,-0.00379991016666667,-0.0017984103625,-0.0005242244875,-0.0014626912375,-0.00143507782916667,-0.000932276808333334,-0.000343924995833333,0,0,-346.154285430908,-280.114725748696,-241.737541198725,-191.926032384233,-171.217102686554,-150.824069976808,-129.974859873454,-96.4942544301375,-20.7470054626,-76.7792526880875
04-Jul-2019,21948.5,21948.5,0,0,0,-0.00255346585416667,-0.00153868736666667,-0.00076496595,-0.0018512195375,-0.001771184725,-0.0011082614,-0.000338891016666667,0,0,-363.189879099533,-297.399584452308,-254.526610056562,-193.574906667083,-172.6317246755,-152.122032801308,-131.064931869508,-97.238564173375,-20.7470054626,-76.786900520325
05-Jul-2019,21972.5,21972.5,0,0,0,0.000923589962499999,-0.00123417406666667,-0.0009252971125,-0.001930619425,-0.00185407129583333,-0.00119461879166667,-0.000337564029166667,0,0,-359.341730117796,-309.167373657225,-265.058316548663,-195.125922520958,-174.090703964233,-153.528205235796,-132.327401479079,-97.9910182952917,-20.7470054626,-76.794649759925
06-Jul-2019,21996.5,21996.5,0,0,0,0.0119033142833333,0.00160199147916667,-0.000830231245833333,-0.00145652962083333,-0.0014503000375,-0.00104384613333333,-0.000334933075,0,0,-238.368094126383,-259.128957748408,-262.595595677683,-195.794808705642,-174.988377253212,-154.531295140583,-133.433106104525,-98.6804100672458,-20.7470054626,-76.7995595931916
07-Jul-2019,22020.5,22020.5,0.00475097199166667,0,0,0.008613729275,0.00818962515416666,7.26814666666667e-05,-0.0008384735875,-0.0010586941,-0.0008383007875,-0.0003275056,0,0,-211.794462203979,-211.61866696675,-222.658569971721,-196.006815592446,-175.532931009925,-155.190479278575,-134.276559193921,-99.3412151336708,-20.7470054626,-76.803322156275
08-Jul-2019,22044.5,22044.5,0,0,0,-0.00327798423333333,5.45105833333334e-05,0.0002188357125,-0.000769474220833333,-0.000979442933333333,-0.0007385274625,-0.000317377654166667,0,0,-256.477246602383,-231.562421798704,-216.579813003525,-196.644952774058,-176.197213490804,-155.871272404987,-135.039501825971,-100.033148129779,-20.7470054626,-76.8086010615041
09-Jul-2019,22068.5,22068.5,0,0,0,-0.00340425320833333,-0.00111410835,3.68029916666667e-05,-0.00113924596666667,-0.00127308710416667,-0.000845311070833334,-0.000309031258333333,0,0,-286.587974548329,-251.000165303546,-226.372325897217,-198.085675557458,-177.395029703771,-156.953964233408,-135.964868545538,-100.777350743608,-20.7470054626,-76.8162412643542
10-Jul-2019,22092.5,22092.5,0,0,0,-0.0028089464,-0.00125957745416667,-0.000178106741666667,-0.00129242169583333,-0.00140462734166667,-0.0009417791875,-0.0003041043625,0,0,-311.539995829258,-269.075812021888,-238.906875610342,-199.550352732338,-178.731115341183,-158.221811294542,-137.07013575235,-101.532184600825,-20.7470054626,-76.824356714875
11-Jul-2019,22116.5,22116.5,0,0,0,-0.00266500417916667,-0.00123553705,-0.000357202604166667,-0.00127720783333333,-0.001348869675,-0.000925617920833333,-0.000300048166666667,0,0,-340.345658620208,-285.475807189938,-250.271763483679,-200.697539647429,-179.8555094401,-159.345742543542,-138.163189570104,-102.25538953145,-20.7470054626,-76.8311624526917
12-Jul-2019,22140.5,22140.5,0,0,0,-0.0022021312375,-0.0011445176125,-0.000503964054166667,-0.00143034064583333,-0.0014313009875,-0.000934613954166667,-0.000295976279166667,0,0,-363.219013214108,-300.952762603758,-261.226075490329,-202.057758967071,-181.074076334646,-160.509528477979,-139.261575698867,-102.981009165438,-20.7470054626,-76.8379961649583
13-Jul-2019,22164.5,22164.5,0,0,0,-0.00195927582916667,-0.00105479015,-0.00061903235,-0.00154802381666667,-0.00151602044166667,-0.000972707095833333,-0.000292835325,0,0,-389.523511250813,-315.975331624346,-271.564884185792,-203.537244796762,-182.422653834025,-161.796391169221,-140.435940424596,-103.718373616533,-20.7470054626,-76.8451795578
14-Jul-2019,22188.5,22188.5,0,0,0,0.00748790193333334,-0.000654158404166667,-0.000703761866666667,-0.00156881134166667,-0.00153027249166667,-0.0009919074,-0.000290477808333333,0,0,-365.250569025675,-322.725050608313,-280.735319773358,-204.963294347133,-183.781270980837,-163.118902842208,-141.663618723554,-104.456747372946,-20.7470054626,-76.852235476175
15-Jul-2019,22212.5,22212.5,0.0070183426125,0,0,0.0184047152791667,0.0102052950083333,-8.17060000000001e-05,-0.00111316780833333,-0.0012886252,-0.000926476425,-0.000287702770833333,0,0,-204.115191777537,-216.074902852383,-241.0166797638,-205.700716018679,-184.832464853921,-164.252143859862,-142.8303305308,-105.171891212475,-20.7470054626,-76.8582385381
16-Jul-2019,22236.5,22236.5,3.70674425363333,0,0,0.0194472960208333,0.00976314354166667,0.00132107137083333,-0.000383219308333333,-0.000896995325,-0.00077526345,-0.000282817108333333,0,0,-214.450009028121,-209.102873484296,-213.335307439179,-205.807670593262,-185.502275466925,-165.086202621462,-143.848759969075,-105.876531918846,-20.7470054626,-76.8637924194375
17-Jul-2019,22260.5,22260.5,1.94136534631667,0,0,0.0125445389708333,0.0151661843375,0.0117220493208333,0.00674588984166667,0.00244747067916667,1.15392791666667e-05,-0.0002713211375,0,0,-178.68755785625,-179.173136393225,-181.648454030354,-198.276042938229,-183.302826563512,-164.406917572025,-144.427221298221,-106.581692695617,-20.7470054626,-76.8695818583292
18-Jul-2019,22284.5,22284.5,0,0,0,-0.007016890625,0.0007709863,0.00417974363333333,0.00421047556666667,0.002814906975,0.00104822499166667,-0.0002401740125,0,0,-235.582866032929,-208.948647181192,-195.0172367096,-197.918806711829,-180.805535634358,-161.988467534392,-143.656232833871,-107.29944260915,-20.7470054626,-76.8771251042667
19-Jul-2019,22308.5,22308.5,0,0,0,-0.00461636055416667,-0.00182241536666667,0.000368317291666667,-0.000259122091666667,2.30666666666766e-08,0.000357817154166667,-0.000211324333333333,0,0,-268.136871973679,-235.735593159992,-210.950492223096,-202.513526280721,-182.318969726575,-162.315436681104,-142.867723464958,-107.985525131225,-20.7470054626,-76.8856439590458
20-Jul-2019,22332.5,22332.5,0,0,0,-0.0038398964875,-0.001596842325,0.000134842325,-0.000893533975,-0.000865300566666667,-0.000370020629166667,-0.000199849216666667,0,0,-295.829764048254,-254.69499142965,-226.208212534588,-204.822434743254,-184.137411753333,-163.752475102742,-143.1742216746,-108.644238471992,-20.7470054626,-76.8943611780875
21-Jul-2019,22356.5,22356.5,0,0,0,-0.00311298117083333,-0.00143886501666667,-5.7105525e-05,-0.0009077711125,-0.000992800245833333,-0.000625114183333333,-0.000196966491666667,0,0,-322.392766316729,-273.080916086833,-240.169750849413,-206.195905685429,-185.471031188962,-165.011203765875,-144.006006876629,-109.258381207775,-20.7470054626,-76.9016911188833
22-Jul-2019,22380.5,22380.5,0,0,0,0.00972836605833334,0.00317849625,-1.26168749999999e-06,-0.000749870433333333,-0.000873390645833333,-0.0006167145875,-0.000195492416666667,0,0,-229.287630081183,-232.940073649096,-236.897542953487,-206.892620722446,-186.277086257946,-165.860200881954,-144.836960474654,-109.810577074688,-20.7470054626,-76.906711260475
23-Jul-2019,22404.5,22404.5,0,0,0,-0.00240932427916667,0.0001129829625,5.81022833333333e-05,-0.000689878820833333,-0.000827707104166667,-0.000589263770833333,-0.000193646529166667,0,0,-273.981097539267,-247.468777974454,-233.447097778321,-207.645210266104,-187.0631758372,-166.656819661467,-145.648376464854,-110.367058436079,-20.7470054626,-76.9118321736667
24-Jul-2019,22428.5,22428.5,0,0,0,-0.00256491704583333,-0.0007264460375,-2.34932041666667e-05,-0.000848661766666667,-0.000937129754166667,-0.000613646133333333,-0.000191899708333333,0,0,-302.150829315183,-265.041994730642,-240.666320165,-208.8178246816,-188.077201207483,-167.601685206096,-146.516150156658,-110.950865109746,-20.7470054626,-76.9178930918333
25-Jul-2019,22452.5,22452.5,0,0,0,-0.002297855375,-0.000927872483333333,-0.000134617375,-0.000975613129166667,-0.00104571661666667,-0.000671546695833333,-0.000191071245833333,0,0,-327.155246734625,-281.58033625285,-251.036701202388,-210.170941670733,-189.286481221521,-168.735357284542,-147.502915064496,-111.558080037429,-20.7470054626,-76.9246877034458
26-Jul-2019,22476.5,22476.5,0,0,0,0.002064741325,-0.000581526704166667,-0.000231734329166667,-0.000934470033333333,-0.0009982255875,-0.000670705566666667,-0.000190607608333333,0,0,-298.448266347258,-287.448095957446,-260.573598225912,-211.181698481237,-190.306062062579,-169.761399586992,-148.485028584804,-112.141353925062,-20.7470054626,-76.930477778125
27-Jul-2019,22500.5,22500.5,0,0,0,0.0006040105,0.0004226868125,-0.0002391755875,-0.000949637408333333,-0.000992861341666667,-0.0006550869,-0.0001898358625,0,0,-271.501707077037,-268.382240295408,-263.000233968104,-212.207862218225,-191.288684209179,-170.728694915775,-149.437084197996,-112.718695640571,-20.7470054626,-76.9359203974375
28-Jul-2019,22524.5,22524.5,0.174620002504167,0,0,0.0204125897791667,0.0074794574375,-0.000133422733333333,-0.000969291625,-0.0010306600875,-0.000667533908333333,-0.0001891121375,0,0,-248.245949427288,-247.264989852913,-255.328880310067,-213.376888910925,-192.404675801592,-171.802084604908,-150.436616897592,-113.316795031225,-20.7470054626,-76.9419638315875
29-Jul-2019,22548.5,22548.5,0,0,0,-0.001178700575,0.00417561515416667,0.00111096260833333,-0.000171514345833333,-0.00070159185,-0.000618009583333333,-0.000188320575,0,0,-230.217568079637,-215.701421101896,-214.297167460121,-213.376904805496,-193.199625651038,-172.776364644379,-151.464875539142,-113.930672009787,-20.7470054626,-76.9484132130958
30-Jul-2019,22572.5,22572.5,0,0,0,-0.0036297957875,-0.000722565166666667,0.000259959170833333,-0.000645804920833333,-0.000816794345833333,-0.0005690527,-0.00018646735,0,0,-270.607243855808,-240.201182047525,-219.826917648317,-214.919596354158,-194.229610443125,-173.719713846846,-152.466059366867,-114.581809361779,-20.7470054626,-76.956059137975
31-Jul-2019,22596.5,22596.5,0,0,0,-0.003113361425,-0.0011901026875,0.000139572995833333,-0.000842455908333333,-0.000981525175,-0.0006298867125,-0.000185036229166667,0,0,-297.510388692217,-259.244034449258,-232.267191569017,-216.556423823038,-195.618164062504,-174.980212529496,-153.538050969446,-115.247521082567,-20.7470054626,-76.9641272226833
01-Aug-2019,22620.5,22620.5,0,0,0,-0.00265832810416667,-0.00110171429583333,2.22575083333333e-05,-0.0009518838,-0.00107241072916667,-0.000684890283333333,-0.000184518795833333,0,0,-323.739714304596,-276.889013926187,-245.854319890333,-218.201830546058,-197.092857360833,-176.364239374796,-154.728562037154,-115.924491564433,-20.7470054626,-76.9724334080958
02-Aug-2019,22644.5,22644.5,0,0,0,0.00827620961666667,0.000967653066666667,-5.229865e-05,-0.0007872537375,-0.000948964616666666,-0.000675520958333333,-0.0001843068125,0,0,-273.523914972938,-268.066556294767,-255.151226679479,-219.179962793983,-198.231873830162,-177.562714894608,-155.883323669433,-116.559529304496,-20.7470054626,-76.979110399875
03-Aug-2019,22668.5,22668.5,0.731787204745833,0,0,0.0212616662375,0.00878992777083333,0.000327464704166667,-0.000609333295833333,-0.000793041579166667,-0.000588509395833333,-0.000183030508333333,0,0,-231.195573806758,-228.553723017375,-239.886231740317,-219.670612970992,-198.919424692788,-178.345075607292,-156.831693649288,-117.139627456658,-20.7470054626,-76.9837792714417
04-Aug-2019,22692.5,22692.5,0.0170456940916667,0,0,0.0020837914,0.00940194387083333,0.0067615945,0.00329977624166667,0.000777216204166667,-0.000309434645833333,-0.000180027183333333,0,0,-209.91429074605,-197.812690099071,-197.619853337604,-213.947523117071,-197.891968409225,-178.455078760783,-157.639436086025,-117.744832992558,-20.7470054626,-76.9892803827917
05-Aug-2019,22716.5,22716.5,0,0,0,-0.0043224016375,-9.18925666666667e-05,0.00207732703333333,0.00207618540833333,0.001190623775,0.000201491745833333,-0.000170783379166667,0,0,-255.806844711296,-228.35557111105,-212.278036117546,-214.022522608442,-196.392671585083,-177.228537241613,-157.764654159546,-118.367471059167,-20.7470054626,-76.9956744511916
06-Aug-2019,22740.5,22740.5,0,0,0,-0.00348602575416667,-0.00124490887083333,0.000219026541666667,-0.000159223833333333,-6.20030708333333e-05,7.00528833333333e-05,-0.000159965033333333,0,0,-283.565326690675,-249.218175888063,-224.201974232983,-217.680555979408,-197.486674626675,-177.440951029458,-157.626078923546,-118.969765663146,-20.7470054626,-77.0021038055417
07-Aug-2019,22764.5,22764.5,0,0,0,-0.003182625025,-0.00125913324166667,0.0001104381875,-0.0006191077875,-0.000584025083333333,-0.000232991025,-0.000153476033333333,0,0,-311.122205098475,-266.486900329588,-237.021675109863,-219.7705485026,-199.001014073683,-178.573031107583,-157.947855631512,-119.570937156671,-20.7470054626,-77.0090433756458
08-Aug-2019,22788.5,22788.5,0,0,0,-0.00212681086666667,-0.00113301232083333,7.57209583333333e-06,-0.0007537397625,-0.000795269883333333,-0.0004377916375,-0.000150713033333333,0,0,-327.886371612546,-284.2524286906,-250.637252171842,-221.500346501671,-200.523625055946,-179.9178199768,-158.714150746671,-120.182012240092,-20.7470054626,-77.0165125528917
09-Aug-2019,22812.5,22812.5,0,0,0,-0.000893394854166667,-0.000597666975,-6.46036625e-05,-0.000710952304166667,-0.000778868670833333,-0.000497343958333333,-0.000149532483333333,0,0,-315.414928436275,-288.791015625,-260.961368560796,-222.553749720258,-201.601029078163,-180.987379074096,-159.579529444388,-120.742050806679,-20.7470054626,-77.0222864150958
10-Aug-2019,22836.5,22836.5,0,0,0,-0.0017101390625,-0.0006220684625,-0.000117136533333333,-0.000746860916666667,-0.000797033204166667,-0.000513406579166667,-0.000148741358333333,0,0,-352.279122670492,-301.151405334458,-269.522413889563,-223.668066024779,-202.634394963579,-181.986216227217,-160.487007141117,-121.296756426496,-20.7470054626,-77.0278151829958
11-Aug-2019,22860.5,22860.5,0,0,0,-0.001263788275,-0.000614053604166667,-0.000170104558333333,-0.000884751333333333,-0.000915816391666667,-0.000558263404166667,-0.000148369570833333,0,0,-365.603389739996,-315.432895660396,-279.656642913825,-225.267482757571,-203.993750890113,-183.220397313438,-161.531164169312,-121.893520673113,-20.7470054626,-77.0346221923833
12-Aug-2019,22884.5,22884.5,0,0,0,-0.0011983681625,-0.000526721629166667,-0.000214864658333333,-0.000900292795833333,-0.000932682341666666,-0.000582629725,-0.0001483976125,0,0,-384.442905426021,-326.125596364342,-288.967711130783,-226.619091669717,-205.271998087571,-184.453830718992,-162.624680836996,-122.483512560525,-20.7470054626,-77.0410601297958
13-Aug-2019,22908.5,22908.5,0,0,0,-3.21394208333334e-05,-0.0004579733125,-0.000252112045833333,-0.000898201208333333,-0.0009295146125,-0.000590416958333333,-0.000148553679166667,0,0,-362.616875966387,-335.822120666508,-297.669764200838,-227.907608667996,-206.513456980383,-185.667384465537,-163.743066151933,-123.071779251096,-20.7470054626,-77.0472717285125
14-Aug-2019,22932.5,22932.5,0,0,0,0.000191581525,-0.000173439691666667,-0.000272096929166667,-0.000829538825,-0.000872270916666667,-0.0005770153125,-0.000148612225,0,0,-332.292214711504,-328.437042236325,-303.412607828779,-228.921720504762,-207.593341827396,-186.772623697921,-164.823338190717,-123.641284624729,-20.7470054626,-77.0527162551875
15-Aug-2019,22956.5,22956.5,0,0,0,0.00275547951666667,5.74250625e-05,-0.0002759151125,-0.000919442629166667,-0.000920181929166667,-0.000571677291666667,-0.0001484362625,0,0,-313.288684209192,-321.863157908121,-307.853998819996,-230.349121729525,-208.820793151858,-187.923573176063,-165.920018513992,-124.231822013858,-20.7470054626,-77.0586932500333
16-Aug-2019,22980.5,22980.5,0,0,0,0.000313203691666667,0.000529794695833333,-0.000251430833333333,-0.00102761714583333,-0.0010296888,-0.0006100701875,-0.000148501858333333,0,0,-310.994152069096,-303.343888600671,-308.546981811521,-232.240061442054,-210.449178695688,-189.399941126496,-167.171706517525,-124.879040718067,-20.7470054626,-77.066321372975
17-Aug-2019,23004.5,23004.5,0,0,0,-0.0008108192,0.000126211854166667,-0.0002391826875,-0.001056458375,-0.00108067039583333,-0.00064778295,-0.000148984841666667,0,0,-355.823151906333,-317.715415954604,-311.260763804121,-234.114503860467,-212.178857803354,-191.023572921746,-168.549205144246,-125.550813039146,-20.7470054626,-77.0745217005458
18-Aug-2019,23028.5,23028.5,0,0,0,-0.000990378195833333,-3.42737541666667e-05,-0.000241973766666667,-0.00108319352083333,-0.00111635761666667,-0.000674154854166667,-0.000149731579166667,0,0,-393.051213582358,-335.046861012779,-317.209815979,-236.07302856445,-213.982912699375,-192.728261947642,-170.027306874592,-126.242923736571,-20.7470054626,-77.0831171671667
19-Aug-2019,23052.5,23052.5,0,0,0,-0.000945236558333333,-0.000155183825,-0.0002519214625,-0.00103853340416667,-0.0010915932125,-0.000680947420833333,-0.000150564245833333,0,0,-426.823771158858,-353.385714213058,-324.322210947675,-237.784851074204,-215.682548522946,-194.395222981771,-171.532817204796,-126.930657068896,-20.7470054626,-77.091306050625
20-Aug-2019,23076.5,23076.5,0,0,0,0.0014334317,-0.000147573058333333,-0.0002640535375,-0.000948557966666667,-0.00102120585416667,-0.000664355629166667,-0.0001512242125,0,0,-378.696910858167,-361.375251770021,-331.358877817796,-239.174127578733,-217.173423131312,-195.915816624958,-172.991273880008,-127.598096211754,-20.7470054626,-77.0986035664917
21-Aug-2019,23100.5,23100.5,0,0,0,0.0008923193,0.000135918379166667,-0.0002625192625,-0.0008484695,-0.000910100266666667,-0.0006159474,-0.0001513884625,0,0,-319.031618754075,-335.496632893883,-334.000490824379,-240.124844233196,-218.277016957592,-197.116224924725,-174.291051864625,-128.219632148742,-20.7470054626,-77.1042575836208
22-Aug-2019,23124.5,23124.5,0,0,0,0.0008841357625,0.0001557493625,-0.000254020479166667,-0.000742621425,-0.000810015879166667,-0.000566666691666666,-0.0001509882375,0,0,-330.684923807775,-335.596928914392,-334.341506958013,-240.884016672763,-219.2232316335,-198.158918380746,-175.462572733546,-128.820281346642,-20.7470054626,-77.1091222763
