"","swc.1.","swc.2.","swc.3.","swc.4.","swc.5.","swc.6.","swc.7.","swc.8.","swc.9.","swc.10.","duplicate_swc.1.","duplicate_swc.2.","duplicate_swc.3.","duplicate_swc.4.","time"
"754",0.1291033775,0.1397420317,0.1287340969,0.0805254355,0.1792464256,0.2260599881,0.1600133032,0.076793246,0.0719538704,0.1542945355,0.1291033775,0.1397420317,0.1287340969,0.0805254355,2020-01-24
"755",0.1362534612,0.1408409178,0.127224043,0.0805165321,0.1792847812,0.2261280268,0.1601339579,0.0769836009,0.0719520077,0.1542927772,0.1362534612,0.1408409178,0.127224043,0.0805165321,2020-01-25
"756",0.1267329305,0.1375952512,0.1264874488,0.0805198923,0.1793151647,0.2261695713,0.1601976156,0.0771736205,0.0719501674,0.1542916,0.1267329305,0.1375952512,0.1264874488,0.0805198923,2020-01-26
"757",0.1657817811,0.1383566558,0.1249281093,0.080490537,0.1792894155,0.2261622548,0.1602214426,0.0773621351,0.0719483048,0.1542901248,0.1657817811,0.1383566558,0.1249281093,0.080490537,2020-01-27
"758",0.1554757059,0.1527625471,0.1316980869,0.0805881992,0.1793846041,0.226215899,0.1602349877,0.0775497705,0.0719464719,0.1542896181,0.1554757059,0.1527625471,0.1316980869,0.0805881992,2020-01-28
"759",0.1391226649,0.1465404034,0.1328298748,0.0807213709,0.1796676368,0.2264706492,0.1603956223,0.0777365267,0.0719446391,0.1542892605,0.1391226649,0.1465404034,0.1328298748,0.0807213709,2020-01-29
"760",0.1338667423,0.1426802874,0.1305900216,0.0807761624,0.1798679084,0.2266940325,0.1606227607,0.0779229179,0.0719427988,0.1542881727,0.1338667423,0.1426802874,0.1305900216,0.0807761624,2020-01-30
"761",0.1402760744,0.1439874023,0.1292626411,0.0807983056,0.1799801588,0.2268345654,0.1608038098,0.0781094506,0.0719409585,0.1542870849,0.1402760744,0.1439874023,0.1292626411,0.0807983056,2020-01-31
"762",0.1329551935,0.1410980076,0.1285848171,0.0808241293,0.1800691783,0.2269373238,0.1609282643,0.0782941654,0.0719390437,0.1542842835,0.1329551935,0.1410980076,0.1285848171,0.0808241293,2020-02-01
"763",0.126748234,0.1375797242,0.1268499345,0.0808178633,0.1801043004,0.2269929796,0.1610133946,0.0784774348,0.0719370991,0.1542808563,0.126748234,0.1375797242,0.1268499345,0.0808178633,2020-02-02
"764",0.1248079762,0.1359150112,0.125280574,0.0807877481,0.1800786704,0.2269877642,0.1610459983,0.0786603913,0.0719352067,0.1542788744,0.1248079762,0.1359150112,0.125280574,0.0807877481,2020-02-03
"765",0.176464051,0.1614938378,0.135814935,0.0809031278,0.1801717132,0.2270325869,0.1610565484,0.0788433775,0.0719334185,0.1542794257,0.176464051,0.1614938378,0.135814935,0.0809031278,2020-02-04
"766",0.1523332596,0.1560006589,0.1394817233,0.0812710002,0.1809132695,0.2276727706,0.1613981426,0.0790254101,0.0719316304,0.1542798132,0.1523332596,0.1560006589,0.1394817233,0.0812710002,2020-02-05
"767",0.1455661505,0.1512035877,0.1370338798,0.0813798085,0.1812986583,0.2281192094,0.1619079858,0.0792096034,0.0719297975,0.154279083,0.1455661505,0.1512035877,0.1370338798,0.0813798085,2020-02-06
"768",0.1426874697,0.1487810165,0.1347396374,0.08147192,0.1816129833,0.2284779102,0.1623217463,0.0793970004,0.071927987,0.154278934,0.1426874697,0.1487810165,0.1347396374,0.08147192,2020-02-07
"769",0.1369928569,0.1447485536,0.1321204007,0.0815293118,0.1818416864,0.2287479788,0.162645191,0.0795848966,0.0719261095,0.1542772949,0.1369928569,0.1447485536,0.1321204007,0.0815293118,2020-02-08
"770",0.1328355968,0.1419935226,0.1299346387,0.0815578699,0.1819879711,0.228929922,0.1628795564,0.0797739774,0.0719242692,0.1542762518,0.1328355968,0.1419935226,0.1299346387,0.0815578699,2020-02-09
"771",0.1296324879,0.139323175,0.1279376596,0.0815595388,0.1820592284,0.2290317416,0.1630305648,0.0799628794,0.0719224289,0.1542754024,0.1296324879,0.139323175,0.1279376596,0.0815595388,2020-02-10
"772",0.1988905966,0.1769023985,0.1471263319,0.0841306448,0.1849861741,0.2309496552,0.1636756659,0.0801528469,0.0719206408,0.1542758793,0.1988905966,0.1769023985,0.1471263319,0.0841306448,2020-02-11
"773",0.1741274148,0.1722464114,0.1461191922,0.0864708573,0.1913578212,0.2372980416,0.1683392823,0.0803700164,0.0719188303,0.1542758942,0.1741274148,0.1722464114,0.1461191922,0.0864708573,2020-02-12
"774",0.1650955826,0.1653657258,0.1449775994,0.086182639,0.1931057125,0.2400643677,0.1727981418,0.0806421414,0.0719170272,0.1542761177,0.1650955826,0.1653657258,0.1449775994,0.086182639,2020-02-13
"775",0.1561599225,0.1590946615,0.1427045465,0.0860544369,0.1934833676,0.2408684939,0.1745868325,0.0809437558,0.0719151869,0.1542752385,0.1561599225,0.1590946615,0.1427045465,0.0860544369,2020-02-14
"776",0.1493770331,0.1542780995,0.1394570917,0.086172007,0.1939124763,0.2413936853,0.1753170788,0.0812552795,0.0719133392,0.154273957,0.1493770331,0.1542780995,0.1394570917,0.086172007,2020-02-15
"777",0.1450645477,0.1505369544,0.1362039298,0.0862527043,0.1942284107,0.2417714298,0.1757903248,0.0815706179,0.0719114617,0.1542716622,0.1450645477,0.1505369544,0.1362039298,0.0862527043,2020-02-16
"778",0.1375014037,0.1457284242,0.1332999915,0.0862917379,0.1944224387,0.2420119792,0.1761022508,0.0818890333,0.0719096065,0.1542700827,0.1375014037,0.1457284242,0.1332999915,0.0862917379,2020-02-17
"779",0.1365760416,0.1442982852,0.131373018,0.0862917826,0.1944968551,0.2421215624,0.1762748808,0.0822095424,0.0719078183,0.1542701423,0.1365760416,0.1442982852,0.131373018,0.0862917826,2020-02-18
"780",0.135246709,0.1430014968,0.1302473396,0.0862785354,0.1945059001,0.2421495616,0.1763408184,0.0825291499,0.0719060302,0.1542702168,0.135246709,0.1430014968,0.1302473396,0.0862785354,2020-02-19
"781",0.1318952292,0.141005978,0.1291452795,0.0862475187,0.1944641173,0.2421203852,0.1763386726,0.0828466266,0.071904242,0.1542703062,0.1318952292,0.141005978,0.1291452795,0.0862475187,2020-02-20
"782",0.1286475509,0.1387593001,0.1278176755,0.086184755,0.1943491697,0.2420175672,0.1762671322,0.0831602588,0.0719024017,0.1542696655,0.1286475509,0.1387593001,0.1278176755,0.086184755,2020-02-21
"783",0.1257466823,0.1367759407,0.1265398562,0.0860924199,0.1941572726,0.2418339252,0.1761149764,0.0834688321,0.0719006211,0.154268384,0.1257466823,0.1367759407,0.1265398562,0.0860924199,2020-02-22
"784",0.124733597,0.1358648241,0.1256216019,0.0859827548,0.193908751,0.2415868193,0.1758924574,0.0837719142,0.0718989521,0.154267475,0.124733597,0.1358648241,0.1256216019,0.0859827548,2020-02-23
"785",0.1202730015,0.1336509585,0.1245920658,0.0858441889,0.1935866177,0.2412626594,0.1755926162,0.0840647593,0.0718971416,0.1542628258,0.1202730015,0.1336509585,0.1245920658,0.0858441889,2020-02-24
"786",0.1562056839,0.1544854343,0.1332461983,0.0859190226,0.1935154349,0.2411070466,0.1753336638,0.0843529031,0.0718954653,0.1542618722,0.1562056839,0.1544854343,0.1332461983,0.0859190226,2020-02-25
"787",0.1485295445,0.1524227858,0.1360353976,0.0860766321,0.1938006282,0.2413458973,0.1754385829,0.0846343711,0.0718937218,0.1542590261,0.1485295445,0.1524227858,0.1360353976,0.0860766321,2020-02-26
"788",0.1380539089,0.1462479532,0.1338128,0.0861473233,0.1940318644,0.2415982187,0.1756909192,0.0849130899,0.0718919188,0.1542543471,0.1380539089,0.1462479532,0.1338128,0.0861473233,2020-02-27
"789",0.1307678372,0.1411375552,0.130403161,0.0861214697,0.1940784156,0.241689086,0.1758541912,0.085190542,0.0718900859,0.1542494744,0.1307678372,0.1411375552,0.130403161,0.0861214697,2020-02-28
"790",0.1285851747,0.1388186216,0.1280760914,0.0860386789,0.1939557791,0.2415983677,0.175837785,0.0854634941,0.0718882158,0.1542432904,0.1285851747,0.1388186216,0.1280760914,0.0860386789,2020-02-29
"791",0.1226788163,0.1354100257,0.1261585504,0.0859299526,0.1937441081,0.2414028049,0.1756901741,0.0857313275,0.0718863904,0.1542380303,0.1226788163,0.1354100257,0.1261585504,0.0859299526,2020-03-01
"792",0.1188815162,0.1328504533,0.1244291216,0.0857850164,0.1934353411,0.2411042452,0.1754363477,0.0859918594,0.0718845874,0.1542334855,0.1188815162,0.1328504533,0.1244291216,0.0857850164,2020-03-02
"793",0.1158617213,0.1309910715,0.1231135279,0.0856173858,0.193051517,0.2407207787,0.1750866324,0.0862430632,0.0718828067,0.1542294919,0.1158617213,0.1309910715,0.1231135279,0.0856173858,2020-03-03
"794",0.1117629111,0.1286450475,0.1218968481,0.0854248106,0.1925978065,0.2402620316,0.1746569127,0.0864817947,0.0718810335,0.1542243212,0.1117629111,0.1286450475,0.1218968481,0.0854248106,2020-03-04
"795",0.1092547551,0.1270707101,0.1208229363,0.0852116048,0.1920842826,0.2397381216,0.174157396,0.0867074206,0.0718793869,0.1542189419,0.1092547551,0.1270707101,0.1208229363,0.0852116048,2020-03-05
"796",0.1088549867,0.1261253655,0.1200210601,0.0849891156,0.1915350109,0.2391729057,0.1736097336,0.0869195238,0.0718777403,0.1542141736,0.1088549867,0.1261253655,0.1200210601,0.0849891156,2020-03-06
"797",0.1050599217,0.1244923323,0.1192853674,0.0847551748,0.1909501106,0.2385681868,0.1730187833,0.0871152431,0.0718760341,0.1542078704,0.1050599217,0.1244923323,0.1192853674,0.0847551748,2020-03-07
"798",0.1070689335,0.1244447753,0.1187707409,0.0845240504,0.1903628111,0.237957105,0.1724134088,0.0872976258,0.0718744472,0.15420416,0.1070689335,0.1244447753,0.1187707409,0.0845240504,2020-03-08
"799",0.1025999933,0.1230712682,0.1183172166,0.084286496,0.1897538453,0.2373227775,0.1717858762,0.0874616802,0.0718727559,0.154197976,0.1025999933,0.1230712682,0.1183172166,0.084286496,2020-03-09
"800",0.1009238064,0.1219086051,0.1176678017,0.0840377882,0.1891234517,0.2366685122,0.1711413115,0.0876087174,0.0718710423,0.1541911215,0.1009238064,0.1219086051,0.1176678017,0.0840377882,2020-03-10
"801",0.0992515311,0.1209200993,0.1170780286,0.083784163,0.188477397,0.2359977216,0.1704806834,0.0877392367,0.0718693361,0.1541843563,0.0992515311,0.1209200993,0.1170780286,0.083784163,2020-03-11
"802",0.0991161317,0.1203356981,0.1165917441,0.083531715,0.1878286749,0.2353222966,0.1698126048,0.0878538787,0.0718676671,0.15417853,0.0991161317,0.1203356981,0.1165917441,0.083531715,2020-03-12
"803",0.1824441999,0.1675971895,0.1408353597,0.0837672204,0.1877525449,0.2350359261,0.1692892909,0.0879581124,0.0718662366,0.1541787088,0.1824441999,0.1675971895,0.1408353597,0.0837672204,2020-03-13
"804",0.1520716697,0.1568426341,0.1414360851,0.0843946487,0.1891351789,0.2362838089,0.1699753851,0.0880555958,0.0718646199,0.154174611,0.1520716697,0.1568426341,0.1414360851,0.0843946487,2020-03-14
"805",0.1479276866,0.1530547738,0.13822788,0.0844976604,0.1895548105,0.2368097007,0.1707077324,0.08816991,0.071863167,0.1541743428,0.1479276866,0.1530547738,0.13822788,0.0844976604,2020-03-15
"806",0.1367358267,0.1455921978,0.1338394135,0.0845587179,0.1898443848,0.2371667027,0.1711678952,0.0882870555,0.071861513,0.154169172,0.1367358267,0.1455921978,0.1338394135,0.0845587179,2020-03-16
"807",0.1332214177,0.1424220353,0.1306874305,0.0845688134,0.1899832487,0.2373591363,0.1714497209,0.0884102285,0.0718599707,0.1541670263,0.1332214177,0.1424220353,0.1306874305,0.0845688134,2020-03-17
"808",0.1320367903,0.1388334036,0.1281198263,0.0845338479,0.189984411,0.2373981178,0.1715611219,0.0885309279,0.071858339,0.15416269,0.1320367903,0.1388334036,0.1281198263,0.0845338479,2020-03-18
"809",0.1338519603,0.1415700614,0.1283610612,0.0845143497,0.1899421066,0.2373641133,0.1715597957,0.0886485502,0.0718567073,0.1541584432,0.1338519603,0.1415700614,0.1283610612,0.0845143497,2020-03-19
"810",0.1282285899,0.1387585253,0.1274954826,0.0844996721,0.1899258196,0.2373526245,0.1715534627,0.0887645781,0.07185518,0.1541569829,0.1282285899,0.1387585253,0.1274954826,0.0844996721,2020-03-20
"811",0.1556965411,0.1464687139,0.1274068803,0.0844595656,0.1898441017,0.2372794598,0.1715067625,0.0888755545,0.0718536377,0.1541549116,0.1556965411,0.1464687139,0.1274068803,0.0844595656,2020-03-21
"812",0.1341211647,0.1425805241,0.1294870228,0.0845015794,0.1898716837,0.2372795194,0.1714666039,0.0889788195,0.0718519837,0.1541500241,0.1341211647,0.1425805241,0.1294870228,0.0845015794,2020-03-22
"813",0.126224637,0.137654379,0.127511695,0.0844755471,0.1898578852,0.2372791171,0.1714769751,0.0890775025,0.0718503147,0.1541442871,0.126224637,0.137654379,0.127511695,0.0844755471,2020-03-23
"814",0.1176158413,0.1329278946,0.1249582767,0.0843808725,0.189701587,0.2371489555,0.1714032143,0.0891710669,0.0718485862,0.1541374177,0.1176158413,0.1329278946,0.1249582767,0.0843808725,2020-03-24
"815",0.1152472198,0.1306114048,0.1228984743,0.0842358395,0.1894074827,0.2368751764,0.1711936593,0.0892572179,0.0718468055,0.1541294903,0.1152472198,0.1306114048,0.1228984743,0.0842358395,2020-03-25
"816",0.1147289723,0.1293396205,0.1216165125,0.0840776786,0.1890470088,0.2365192026,0.1708796173,0.0893355906,0.0718450323,0.1541227549,0.1147289723,0.1293396205,0.1216165125,0.0840776786,2020-03-26
"817",0.1133916005,0.1285101771,0.1208926067,0.083918035,0.1886569113,0.236121729,0.1705051512,0.0894044936,0.0718433484,0.1541169137,0.1133916005,0.1285101771,0.1208926067,0.083918035,2020-03-27
"818",0.11062821,0.1273098439,0.1202714592,0.0837544948,0.1882494837,0.2357026339,0.1701004207,0.0894628838,0.0718416944,0.1541116238,0.11062821,0.1273098439,0.1202714592,0.0837544948,2020-03-28
"819",0.1081800759,0.1256142706,0.1194496229,0.0835754275,0.1878089309,0.2352515757,0.1696672142,0.0895095393,0.0718400106,0.1541058421,0.1081800759,0.1256142706,0.1194496229,0.0835754275,2020-03-29
"820",0.1072473079,0.1247347891,0.1187638342,0.0833841935,0.1873318702,0.2347613871,0.1691956669,0.0895438567,0.0718383342,0.1540993899,0.1072473079,0.1247347891,0.1187638342,0.0833841935,2020-03-30
"821",0.1016914472,0.1225983799,0.1179701984,0.0831797346,0.1868222952,0.2342380583,0.1686912924,0.0895650089,0.0718365833,0.1540917456,0.1016914472,0.1225983799,0.1179701984,0.0831797346,2020-03-31
"822",0.1011169627,0.1216023043,0.1171651855,0.082957752,0.1862689108,0.2336704135,0.1681466252,0.0895727873,0.0718347579,0.1540830135,0.1011169627,0.1216023043,0.1171651855,0.082957752,2020-04-01
"823",0.0985028893,0.1204577237,0.1165333763,0.0827322751,0.1856962442,0.2330789417,0.1675722897,0.0895678997,0.0718329474,0.1540744007,0.0985028893,0.1204577237,0.1165333763,0.0827322751,2020-04-02
"824",0.0971018225,0.1195483357,0.1159894317,0.0825162679,0.1851419657,0.2325031608,0.1670039743,0.0895544738,0.0718313232,0.1540699303,0.0971018225,0.1195483357,0.1159894317,0.0825162679,2020-04-03
"825",0.0975917503,0.1191303879,0.1155500412,0.0822937936,0.1845685095,0.2319087237,0.166422978,0.0895280465,0.0718296617,0.1540645808,0.0975917503,0.1191303879,0.1155500412,0.0822937936,2020-04-04
"826",0.0952225178,0.1183615997,0.1151612774,0.0820629224,0.1839695871,0.2312875241,0.1658168286,0.0894866064,0.0718278661,0.1540561467,0.0952225178,0.1183615997,0.1151612774,0.0820629224,2020-04-05
"827",0.0931622386,0.1173995882,0.1146888062,0.0818272606,0.1833589524,0.2306537032,0.1651957929,0.089432247,0.0718260184,0.1540465802,0.0931622386,0.1173995882,0.1146888062,0.0818272606,2020-04-06
"828",0.0889086053,0.1159976795,0.1141396239,0.0815868229,0.1827375442,0.2300094962,0.1645656973,0.0893660188,0.0718241259,0.154036656,0.0889086053,0.1159976795,0.1141396239,0.0815868229,2020-04-07
"829",0.0846023858,0.1141944975,0.1133994013,0.0813357979,0.1820963323,0.2293480486,0.1639233381,0.0892883763,0.0718222484,0.1540264934,0.0846023858,0.1141944975,0.1133994013,0.0813357979,2020-04-08
"830",0.0841946378,0.1132931635,0.1127365977,0.0810838938,0.1814489365,0.228679046,0.1632724404,0.0892017409,0.0718204677,0.154018417,0.0841946378,0.1132931635,0.1127365977,0.0810838938,2020-04-09
"831",0.0857233629,0.1131443381,0.1123441309,0.0808411241,0.1808133423,0.228018865,0.1626253724,0.0891069919,0.0718187988,0.1540128589,0.0857233629,0.1131443381,0.1123441309,0.0808411241,2020-04-10
"832",0.0834581554,0.1125311106,0.1120142266,0.0805904493,0.1801538467,0.227334708,0.161959216,0.0889986828,0.0718169659,0.1540036649,0.0834581554,0.1125311106,0.1120142266,0.0805904493,2020-04-11
"833",0.0848150998,0.1124971434,0.1117817089,0.0803577527,0.1795317233,0.2266830653,0.1613103151,0.0888841972,0.0718153045,0.1539981514,0.0848150998,0.1124971434,0.1117817089,0.0803577527,2020-04-12
"834",0.1034875512,0.1155682281,0.1120468155,0.0801556036,0.1789714098,0.2260896564,0.1607086509,0.0887665823,0.0718138739,0.1539983302,0.1034875512,0.1155682281,0.1120468155,0.0801556036,2020-04-13
"835",0.1155256629,0.121331282,0.1133363843,0.0799894109,0.1784652919,0.2255411595,0.1601413041,0.0886401683,0.0718123689,0.1539968699,0.1155256629,0.121331282,0.1133363843,0.0799894109,2020-04-14
"836",0.1002769619,0.1204477102,0.1145056561,0.079847917,0.1780195236,0.2250503153,0.1596179754,0.0885026529,0.0718106329,0.1539897472,0.1002769619,0.1204477102,0.1145056561,0.079847917,2020-04-15
"837",0.0971217155,0.1188214198,0.1144288406,0.0796933398,0.1775933057,0.2245968729,0.1591487825,0.0883598104,0.0718088597,0.1539812535,0.0971217155,0.1188214198,0.1144288406,0.0796933398,2020-04-16
"838",0.0941772163,0.1175459698,0.1140041649,0.0795370266,0.1771819144,0.224167496,0.1587182432,0.0882174373,0.0718072057,0.1539761871,0.0941772163,0.1175459698,0.1140041649,0.0795370266,2020-04-17
"839",0.0914140865,0.1161541343,0.1133873239,0.0793582723,0.176724419,0.2236991376,0.1582709998,0.0880697146,0.0718054175,0.1539679915,0.0914140865,0.1161541343,0.1133873239,0.0793582723,2020-04-18
"840",0.0876395926,0.1147324219,0.1127361059,0.0791704282,0.1762429923,0.2232061177,0.1578010023,0.0879187882,0.0718036294,0.1539592147,0.0876395926,0.1147324219,0.1127361059,0.0791704282,2020-04-19
"841",0.0861807764,0.113458164,0.112051852,0.0789771825,0.1757477373,0.2226988077,0.1573159844,0.0877658576,0.0718018487,0.1539513618,0.0861807764,0.113458164,0.112051852,0.0789771825,2020-04-20
"842",0.0876556188,0.1122853085,0.1114277467,0.0787738413,0.1752239913,0.2221629471,0.1568073183,0.0876087397,0.0718000308,0.1539423168,0.0876556188,0.1122853085,0.1114277467,0.0787738413,2020-04-21
"843",0.0860715806,0.112512812,0.1110830158,0.0785759389,0.174701035,0.2216226459,0.1562861502,0.0874494687,0.0717982799,0.1539345384,0.0860715806,0.112512812,0.1110830158,0.0785759389,2020-04-22
"844",0.081931904,0.1114828661,0.110742785,0.0783746988,0.1741663665,0.2210696042,0.1557518542,0.0872851461,0.0717964321,0.1539249718,0.081931904,0.1114828661,0.110742785,0.0783746988,2020-04-23
"845",0.0793686658,0.1103679538,0.1102761403,0.0781712979,0.1736296862,0.220515132,0.1552147865,0.0871179402,0.0717946216,0.153915748,0.0793686658,0.1103679538,0.1102761403,0.0781712979,2020-04-24
"846",0.0783969387,0.1095912606,0.1098056734,0.0779646114,0.1730857193,0.219954595,0.1546749175,0.086947985,0.0717928037,0.1539068818,0.0783969387,0.1095912606,0.1098056734,0.0779646114,2020-04-25
"847",0.0758906603,0.1086465418,0.1093461439,0.0777513534,0.1725232452,0.2193757892,0.1541206986,0.0867735445,0.0717909411,0.1538965106,0.0758906603,0.1086465418,0.1093461439,0.0777513534,2020-04-26
"848",0.0744288117,0.1078063771,0.1088775545,0.0775331557,0.1719463021,0.2187816203,0.1535513699,0.0865949318,0.0717890039,0.1538849771,0.0744288117,0.1078063771,0.1088775545,0.0775331557,2020-04-27
"849",0.0727547333,0.1070270091,0.1084349677,0.0773107857,0.1713560224,0.2181733847,0.1529686898,0.0864121541,0.0717870593,0.1538722366,0.0727547333,0.1070270091,0.1084349677,0.0773107857,2020-04-28
"850",0.0711180493,0.1063512415,0.1080605909,0.0770978481,0.1707853377,0.2175824344,0.1523952335,0.0862290189,0.0717852041,0.1538624018,0.0711180493,0.1063512415,0.1080605909,0.0770978481,2020-04-29
"851",0.0697685406,0.1056511328,0.1076490432,0.0768711865,0.1701822132,0.2169624567,0.1518046558,0.0860395655,0.071783185,0.1538487226,0.0697685406,0.1056511328,0.1076490432,0.0768711865,2020-04-30
"852",0.0694103613,0.1051976755,0.1072874069,0.0766450539,0.1695753038,0.2163361311,0.1512042433,0.0858466849,0.0717811659,0.1538343728,0.0694103613,0.1051976755,0.1072874069,0.0766450539,2020-05-01
"853",0.0682897195,0.1047224551,0.1069790125,0.0764224306,0.1689727604,0.2157120854,0.1506021768,0.0856511891,0.0717791468,0.1538200825,0.0682897195,0.1047224551,0.1069790125,0.0764224306,2020-05-02
"854",0.0685531646,0.1043642461,0.1067177653,0.076210767,0.1683970839,0.2151147127,0.1500203758,0.0854561552,0.0717772543,0.1538089216,0.0685531646,0.1043642461,0.1067177653,0.076210767,2020-05-03
"855",0.0666805059,0.1039749086,0.1064670607,0.0759943128,0.1678071916,0.214503333,0.1494315118,0.0852567479,0.0717752576,0.1537952274,0.0666805059,0.1039749086,0.1064670607,0.0759943128,2020-05-04
"856",0.0675250068,0.1037862003,0.1062771231,0.0757953152,0.1672590822,0.213931635,0.1488696039,0.0850598067,0.0717734694,0.1537862718,0.0675250068,0.1037862003,0.1062771231,0.0757953152,2020-05-05
"857",0.0663871914,0.1034895405,0.1060774922,0.0755913332,0.1667004079,0.213352561,0.1483101845,0.0848596692,0.0717715845,0.153775245,0.0663871914,0.1034895405,0.1060774922,0.0755913332,2020-05-06
"858",0.0658086017,0.1031057462,0.1058277562,0.0753811747,0.1661272496,0.2127604336,0.1477434784,0.0846558586,0.0717695653,0.1537614912,0.0658086017,0.1031057462,0.1058277562,0.0753811747,2020-05-07
"859",0.0671081394,0.1031639352,0.1057040691,0.0751952752,0.1656084061,0.2122168094,0.1472063363,0.084456563,0.0717677996,0.1537539214,0.0671081394,0.1031639352,0.1057040691,0.0751952752,2020-05-08
"860",0.0706065074,0.1032282934,0.1055777296,0.0750040933,0.1650799364,0.2116684318,0.1466758102,0.0842548162,0.0717659667,0.1537442058,0.0706065074,0.1032282934,0.1055777296,0.0750040933,2020-05-09
"861",0.1348623484,0.1081653833,0.1056636944,0.0748246759,0.1645739079,0.2111391276,0.1461582333,0.0840539411,0.0717642009,0.1537358463,0.1348623484,0.1081653833,0.1056636944,0.0748246759,2020-05-10
"862",0.1183847338,0.1278491169,0.1124445125,0.074817121,0.1642828137,0.2107531577,0.1456980258,0.0838560462,0.0717625394,0.1537307203,0.1183847338,0.1278491169,0.1124445125,0.074817121,2020-05-11
"863",0.0985757187,0.1205939725,0.1136421636,0.0747966543,0.1641274393,0.2105367333,0.1453717053,0.0836561993,0.0717607066,0.1537208855,0.0985757187,0.1205939725,0.1136421636,0.0747966543,2020-05-12
"864",0.0921533182,0.1168829501,0.1127937585,0.0747173503,0.1639209688,0.2103167474,0.1451220363,0.0834586173,0.0717587546,0.1537086219,0.0921533182,0.1168829501,0.1127937585,0.0747173503,2020-05-13
"865",0.0856038034,0.1139038503,0.1115202233,0.0746052861,0.1636547744,0.2100539804,0.1448776871,0.0832651258,0.0717567652,0.1536954492,0.0856038034,0.1139038503,0.1115202233,0.0746052861,2020-05-14
"866",0.081220746,0.1116516888,0.1102833524,0.0744837448,0.1633640528,0.2097678483,0.1446207166,0.0830786824,0.0717549175,0.1536853909,0.081220746,0.1116516888,0.1102833524,0.0744837448,2020-05-15
"867",0.075878717,0.1092625931,0.1091142669,0.0743476301,0.1630340219,0.209443599,0.1443350613,0.0828961879,0.0717530996,0.1536756903,0.075878717,0.1092625931,0.1091142669,0.0743476301,2020-05-16
"868",0.0745521784,0.1077192798,0.108080633,0.0741972178,0.1626635045,0.2090793699,0.1440152079,0.0827161446,0.0717512593,0.1536653936,0.0745521784,0.1077192798,0.108080633,0.0741972178,2020-05-17
"869",0.0701413229,0.1060301065,0.1071597561,0.074024193,0.1622266769,0.2086471617,0.1436377615,0.0825333372,0.0717491806,0.1536496282,0.0701413229,0.1060301065,0.1071597561,0.074024193,2020-05-18
"870",0.0679099932,0.1046402678,0.1063554212,0.0738490224,0.1617736369,0.2081921101,0.1432265937,0.082352072,0.0717471093,0.1536342353,0.0679099932,0.1046402678,0.1063554212,0.0738490224,2020-05-19
"871",0.067403473,0.1037857085,0.1057256609,0.0736758858,0.1613174379,0.2077299953,0.1428005248,0.0821729973,0.0717451051,0.1536206901,0.067403473,0.1037857085,0.1057256609,0.0736758858,2020-05-20
"872",0.0650022253,0.1028932929,0.1052227616,0.0735029429,0.1608543992,0.2072583139,0.1423615515,0.0819947422,0.0717431232,0.1536075622,0.0650022253,0.1028932929,0.1052227616,0.0735029429,2020-05-21
"873",0.0638554767,0.1021432653,0.104780294,0.0733308047,0.1603901237,0.2067840248,0.141917035,0.0818172842,0.0717411861,0.1535952687,0.0638554767,0.1021432653,0.104780294,0.0733308047,2020-05-22
"874",0.0638954863,0.1016710475,0.104397364,0.0731554329,0.1599135548,0.2062965482,0.1414608508,0.081639044,0.0717392117,0.1535819322,0.0638954863,0.1016710475,0.104397364,0.0731554329,2020-05-23
"875",0.0633351356,0.1013057455,0.1041076034,0.0729854032,0.1594451964,0.2058143914,0.1410043389,0.0814617723,0.0717372894,0.1535698324,0.0633351356,0.1013057455,0.1041076034,0.0729854032,2020-05-24
"876",0.1085630134,0.1095747054,0.1046481282,0.07284493,0.1590279043,0.2053745836,0.1405727267,0.0812893957,0.0717355907,0.1535633951,0.1085630134,0.1095747054,0.1046481282,0.07284493,2020-05-25
"877",0.083329387,0.1098851562,0.1058285385,0.0727261454,0.1586346775,0.204948619,0.1401457191,0.0811132118,0.0717336908,0.153552115,0.083329387,0.1098851562,0.1058285385,0.0727261454,2020-05-26
"878",0.074211508,0.1071562245,0.1060866266,0.0726059228,0.1582689285,0.2045559585,0.1397438347,0.080936335,0.0717317238,0.1535392255,0.074211508,0.1071562245,0.1060866266,0.0726059228,2020-05-27
"879",0.0683363378,0.104920648,0.1057304069,0.0724792182,0.1579145491,0.2041848153,0.1393724233,0.0807622448,0.0717298239,0.1535282433,0.0683363378,0.104920648,0.1057304069,0.0724792182,2020-05-28
"880",0.0680805594,0.1037152484,0.10515742,0.0723352283,0.1575310826,0.2037951946,0.1390049905,0.0805883035,0.0717278644,0.1535158008,0.0680805594,0.1037152484,0.10515742,0.0723352283,2020-05-29
"881",0.0656782612,0.1028997377,0.1046640053,0.0721893981,0.1571383178,0.203395173,0.1386322677,0.080416128,0.0717259273,0.1535038948,0.0656782612,0.1028997377,0.1046640053,0.0721893981,2020-05-30
"882",0.0633704066,0.101787515,0.1041680947,0.0720371306,0.1567291468,0.2029804587,0.1382494569,0.0802443326,0.0717239752,0.1534911543,0.0633704066,0.101787515,0.1041680947,0.0720371306,2020-05-31
"883",0.0622540526,0.1010600477,0.1037230492,0.0718847811,0.1563153267,0.2025586665,0.1378581822,0.0800738037,0.0717220381,0.1534787863,0.0622540526,0.1010600477,0.1037230492,0.0718847811,2020-06-01
