 swc(1),swc(2),swc(3),swc(4),swc(5),swc(6),swc(7),swc(8),swc(9),swc(10)
   0.0562190115,   0.0809034780,   0.0915869698,   0.0914657861,   0.0911160633,   0.0953446403,   0.1008387506,   0.1058700606,   0.1152357981,   0.4215442836
   0.0554877445,   0.0801506191,   0.0911667496,   0.0914525986,   0.0911309347,   0.0952092856,   0.1006383225,   0.1056673229,   0.1150520295,   0.4213202298
   0.0548462160,   0.0794202164,   0.0907423496,   0.0914222971,   0.0911440253,   0.0950788781,   0.1004411951,   0.1054657325,   0.1148678735,   0.4210902750
   0.0541989356,   0.0787087232,   0.0903112367,   0.0913739949,   0.0911537558,   0.0949525908,   0.1002470404,   0.1052652150,   0.1146833748,   0.4208547473
   0.0535648055,   0.0780184045,   0.0898790732,   0.0913104787,   0.0911608189,   0.0948308483,   0.1000562981,   0.1050660238,   0.1144986972,   0.4206134975
   0.0529571697,   0.0773448572,   0.0894416273,   0.0912302732,   0.0911633372,   0.0947126001,   0.0998685360,   0.1048680246,   0.1143137664,   0.4203665853
   0.0523760021,   0.0766965374,   0.0890132561,   0.0911400467,   0.0911645740,   0.0945999473,   0.0996847302,   0.1046718061,   0.1141289547,   0.4201145470
   0.0712231100,   0.0762998015,   0.0885932222,   0.0910395980,   0.0911633447,   0.0944919884,   0.0995046645,   0.1044772863,   0.1139442474,   0.4198575914
   0.0695062801,   0.0760907531,   0.0881761238,   0.0909240991,   0.0911554098,   0.0943860784,   0.0993272737,   0.1042839587,   0.1137594581,   0.4195950627
   0.0725294650,   0.0758528188,   0.0877693370,   0.0907976702,   0.0911426023,   0.0942833051,   0.0991531089,   0.1040921882,   0.1135747656,   0.4193273485
   0.0774887130,   0.0758396238,   0.0873848647,   0.0906663835,   0.0911277011,   0.0941852778,   0.0989828780,   0.1039024666,   0.1133905202,   0.4190550148
   0.0755041763,   0.0758792907,   0.0870117843,   0.0905244872,   0.0911063030,   0.0940890312,   0.0988154411,   0.1037142426,   0.1132063568,   0.4187777638
   0.0733076409,   0.0758336559,   0.0866524801,   0.0903749913,   0.0910796747,   0.0939951688,   0.0986511037,   0.1035276726,   0.1130225509,   0.4184956253
   0.0709440187,   0.0757014006,   0.0863012895,   0.0902175531,   0.0910469517,   0.0939028859,   0.0984895602,   0.1033427343,   0.1128390357,   0.4182087481
   0.0690347850,   0.0754996166,   0.0859561935,   0.0900530592,   0.0910082683,   0.0938120559,   0.0983307660,   0.1031594425,   0.1126558632,   0.4179173112
   0.0695354640,   0.0752526522,   0.0856185481,   0.0898834169,   0.0909645706,   0.0937230512,   0.0981749296,   0.1029779837,   0.1124731898,   0.4176214933
   0.0676991493,   0.0750261992,   0.0852878094,   0.0897092149,   0.0909158215,   0.0936355591,   0.0980219468,   0.1027983502,   0.1122910231,   0.4173213243
   0.0661015660,   0.0747553483,   0.0849607065,   0.0895297825,   0.0908614770,   0.0935488939,   0.0978715420,   0.1026204526,   0.1121093854,   0.4170168042
   0.0641586408,   0.0744421408,   0.0846337751,   0.0893444717,   0.0908009112,   0.0934623629,   0.0977234542,   0.1024441794,   0.1119282916,   0.4167080522
   0.0624366030,   0.0740971640,   0.0843125582,   0.0891567618,   0.0907360986,   0.0933771655,   0.0975781232,   0.1022698507,   0.1117478982,   0.4163953066
   0.0615238734,   0.0737295002,   0.0839878321,   0.0889629573,   0.0906647146,   0.0932915360,   0.0974347815,   0.1020971313,   0.1115680784,   0.4160783887
   0.0607499890,   0.0733621866,   0.0836736783,   0.0887699276,   0.0905909762,   0.0932079256,   0.0972945094,   0.1019265726,   0.1113891751,   0.4157581031
   0.0598049760,   0.0729939342,   0.0833674595,   0.0885771662,   0.0905144587,   0.0931258649,   0.0971570536,   0.1017581373,   0.1112111658,   0.4154344499
   0.0588333122,   0.0726182759,   0.0830629468,   0.0883820280,   0.0904335603,   0.0930440724,   0.0970218405,   0.1015915498,   0.1110339984,   0.4151072204
   0.0580382235,   0.0722398162,   0.0827611312,   0.0881853029,   0.0903488249,   0.0929626226,   0.0968889222,   0.1014268249,   0.1108577624,   0.4147765934
   0.0572282113,   0.0718577579,   0.0824589133,   0.0879855976,   0.0902592614,   0.0928807780,   0.0967579409,   0.1012638211,   0.1106823459,   0.4144425392
   0.0564388894,   0.0714730397,   0.0821564049,   0.0877831653,   0.0901652649,   0.0927984491,   0.0966288298,   0.1011026502,   0.1105077937,   0.4141051769
   0.0557005145,   0.0710874870,   0.0818547085,   0.0875787437,   0.0900673047,   0.0927157924,   0.0965015739,   0.1009432375,   0.1103341952,   0.4137646258
   0.0548328049,   0.0706985965,   0.0815504566,   0.0873709396,   0.0899645090,   0.0926320478,   0.0963758081,   0.1007855088,   0.1101614460,   0.4134208560
   0.0541431792,   0.0703055784,   0.0812416971,   0.0871588290,   0.0898563266,   0.0925466716,   0.0962512419,   0.1006293073,   0.1099895611,   0.4130740762
   0.0535176136,   0.0699173585,   0.0809376538,   0.0869467482,   0.0897456482,   0.0924613401,   0.0961285755,   0.1004749388,   0.1098187268,   0.4127244949
   0.0528697819,   0.0695341825,   0.0806387067,   0.0867351070,   0.0896326527,   0.0923760608,   0.0960077569,   0.1003224254,   0.1096490324,   0.4123723805
   0.0524568073,   0.0691590309,   0.0803462043,   0.0865248814,   0.0895180330,   0.0922910944,   0.0958888531,   0.1001718268,   0.1094805002,   0.4120180309
   0.0911206678,   0.0697456375,   0.0800647214,   0.0863148198,   0.0894010738,   0.0922058225,   0.0957715288,   0.1000229865,   0.1093130857,   0.4116610885
   0.0866389275,   0.0705642179,   0.0798081681,   0.0861033797,   0.0892804265,   0.0921192318,   0.0956552476,   0.0998756737,   0.1091466546,   0.4113017917
   0.0821960643,   0.0711186752,   0.0795694590,   0.0858903751,   0.0891556963,   0.0920308977,   0.0955398455,   0.0997297913,   0.1089812294,   0.4109400213
   0.0942311585,   0.0718780831,   0.0793597028,   0.0856830999,   0.0890312567,   0.0919435471,   0.0954264030,   0.0995859280,   0.1088171303,   0.4105763137
   0.0895929933,   0.0728054345,   0.0791736916,   0.0854753926,   0.0889030322,   0.0918543562,   0.0953137204,   0.0994434133,   0.1086540073,   0.4102103710
   0.0860491619,   0.0734566003,   0.0790046379,   0.0852670446,   0.0887705311,   0.0917628333,   0.0952015072,   0.0993021354,   0.1084918603,   0.4098421633
   0.0820509046,   0.0738961399,   0.0788584873,   0.0850639492,   0.0886375681,   0.0916713476,   0.0950906202,   0.0991625860,   0.1083309501,   0.4094723463
   0.0789282918,   0.0741522163,   0.0787212104,   0.0848623812,   0.0885017067,   0.0915781707,   0.0949802995,   0.0990243480,   0.1081710681,   0.4091005325
   0.0761412978,   0.0742724091,   0.0785889179,   0.0846622959,   0.0883631334,   0.0914832130,   0.0948705301,   0.0988873839,   0.1080122590,   0.4087267518
   0.0728264153,   0.0742694885,   0.0784600079,   0.0844645947,   0.0882224962,   0.0913869515,   0.0947613418,   0.0987517089,   0.1078545377,   0.4083513021
   0.0708830580,   0.0741610229,   0.0783209279,   0.0842642486,   0.0880767256,   0.0912873074,   0.0946517736,   0.0986168608,   0.1076976433,   0.4079737663
   0.0687271133,   0.0739893094,   0.0781853795,   0.0840684175,   0.0879308060,   0.0911870673,   0.0945430547,   0.0984834507,   0.1075419188,   0.4075949192
   0.0660774186,   0.0737555549,   0.0780562758,   0.0838793516,   0.0877863839,   0.0910873488,   0.0944355503,   0.0983516350,   0.1073875278,   0.4072150588
   0.0648258924,   0.0734726563,   0.0779182762,   0.0836901143,   0.0876392871,   0.0909853280,   0.0943280235,   0.0982208103,   0.1072340831,   0.4068334997
   0.0626534224,   0.0731507689,   0.0777725205,   0.0835013092,   0.0874902532,   0.0908813775,   0.0942205861,   0.0980909914,   0.1070816740,   0.4064506292
   0.1301569790,   0.0737082586,   0.0776430070,   0.0833228156,   0.0873458609,   0.0907798633,   0.0941149071,   0.0979630947,   0.1069307104,   0.4060672820
   0.1190999076,   0.0775760561,   0.0775841177,   0.0831458345,   0.0871998742,   0.0906768218,   0.0940092281,   0.0978361219,   0.1067807823,   0.4056826532
   0.1092236713,   0.0800855830,   0.0776144713,   0.0829758346,   0.0870546177,   0.0905734301,   0.0939041376,   0.0977104157,   0.1066319942,   0.4052971303
   0.0991106629,   0.0815342218,   0.0776863024,   0.0828069896,   0.0869054124,   0.0904665589,   0.0937982649,   0.0975852013,   0.1064839810,   0.4049102068
   0.0924411938,   0.0822920948,   0.0777827725,   0.0826440305,   0.0867549628,   0.0903579742,   0.0936922580,   0.0974607840,   0.1063369364,   0.4045221210
   0.0847306103,   0.0825694650,   0.0778887644,   0.0824878216,   0.0866040289,   0.0902480036,   0.0935861841,   0.0973372385,   0.1061908752,   0.4041332304
   0.0791373849,   0.0824950635,   0.0779914409,   0.0823384598,   0.0864530504,   0.0901367739,   0.0934800878,   0.0972145200,   0.1060458124,   0.4037435055
   0.0746705383,   0.0821850523,   0.0780737773,   0.0821915343,   0.0862996951,   0.0900226682,   0.0933731869,   0.0970922112,   0.1059015468,   0.4033527076
   0.0715682060,   0.0817493498,   0.0781453177,   0.0820531175,   0.0861484483,   0.0899086222,   0.0932666808,   0.0969709456,   0.1057583839,   0.4029615223
   0.0696107000,   0.0812598020,   0.0782104060,   0.0819256678,   0.0860013738,   0.0897959918,   0.0931610614,   0.0968510211,   0.1056163907,   0.4025701880
   0.0677788407,   0.0807328150,   0.0782555118,   0.0818025619,   0.0858549327,   0.0896822959,   0.0930552781,   0.0967317298,   0.1054754108,   0.4021783173
   0.0659881979,   0.0801864192,   0.0782923996,   0.0816886574,   0.0857126489,   0.0895699188,   0.0929502770,   0.0966136307,   0.1053355858,   0.4017863274
   0.0643137246,   0.0796198100,   0.0783144236,   0.0815803856,   0.0855727717,   0.0894576237,   0.0928455964,   0.0964964330,   0.1051968038,   0.4013941288
   0.0630045384,   0.0790327340,   0.0783083215,   0.0814708173,   0.0854313225,   0.0893428028,   0.0927400440,   0.0963794813,   0.1050587445,   0.4010012746
   0.0614139475,   0.0784455910,   0.0782963634,   0.0813689753,   0.0852946639,   0.0892296359,   0.0926354080,   0.0962636992,   0.1049218625,   0.4006084800
   0.0605165511,   0.0778618157,   0.0782731920,   0.0812719390,   0.0851612091,   0.0891172290,   0.0925311819,   0.0961488187,   0.1047860160,   0.4002156556
   0.0589630976,   0.0772807077,   0.0782376304,   0.0811786801,   0.0850304663,   0.0890053660,   0.0924272984,   0.0960347429,   0.1046511680,   0.3998229206
   0.0578959659,   0.0767014697,   0.0781890526,   0.0810880139,   0.0849020109,   0.0888938382,   0.0923236758,   0.0959214121,   0.1045172960,   0.3994302154
   0.0571153164,   0.0761226043,   0.0781171843,   0.0809944645,   0.0847727135,   0.0887805670,   0.0922194049,   0.0958083346,   0.1043840870,   0.3990372419
   0.0560468212,   0.0755443797,   0.0780232474,   0.0808976442,   0.0846424699,   0.0886655897,   0.0921144262,   0.0956954658,   0.1042515785,   0.3986437917
   0.0548984669,   0.0749720782,   0.0779185444,   0.0808016285,   0.0845141858,   0.0885509104,   0.0920096040,   0.0955832303,   0.1041199416,   0.3982504904
   0.0539321303,   0.0744054466,   0.0778013766,   0.0807049721,   0.0843869895,   0.0884361267,   0.0919046775,   0.0954715088,   0.1039891317,   0.3978573084
   0.0527718440,   0.0738464668,   0.0776758716,   0.0806089118,   0.0842619836,   0.0883219093,   0.0918000191,   0.0953604057,   0.1038591787,   0.3974642158
   0.0514866896,   0.0732925087,   0.0775409788,   0.0805123970,   0.0841385648,   0.0882079899,   0.0916954055,   0.0952498689,   0.1037300676,   0.3970714808
   0.0506283492,   0.0727420598,   0.0773927942,   0.0804131851,   0.0840152875,   0.0880934820,   0.0915905237,   0.0951396823,   0.1036016420,   0.3966788054
   0.0587243848,   0.0722141564,   0.0772442073,   0.0803165510,   0.0838955939,   0.0879807249,   0.0914863497,   0.0950302780,   0.1034741774,   0.3962866664
   0.0571079776,   0.0718223155,   0.0770974979,   0.0802223757,   0.0837794542,   0.0878697038,   0.0913828611,   0.0949216858,   0.1033477113,   0.3958952725
   0.0552664101,   0.0714051872,   0.0769352764,   0.0801221803,   0.0836612582,   0.0877568424,   0.0912785828,   0.0948130935,   0.1032216623,   0.3955036700
   0.0545576736,   0.0709743351,   0.0767586827,   0.0800161138,   0.0835412368,   0.0876422971,   0.0911736190,   0.0947045088,   0.1030961499,   0.3951122165
   0.0533027649,   0.0705462024,   0.0765825287,   0.0799107254,   0.0834234282,   0.0875289813,   0.0910690799,   0.0945965350,   0.1029714048,   0.3947212994
   0.0524965860,   0.0701162368,   0.0764003545,   0.0798029453,   0.0833058581,   0.0874156356,   0.0909644663,   0.0944889113,   0.1028473899,   0.3943307996
   0.0518863723,   0.0696916580,   0.0762155950,   0.0796941370,   0.0831894502,   0.0873028859,   0.0908600688,   0.0943817571,   0.1027241647,   0.3939408362
   0.1347793639,   0.0714777634,   0.0760564432,   0.0795927495,   0.0830795467,   0.0871943235,   0.0907572880,   0.0942757800,   0.1026019976,   0.3935520947
   0.1213977262,   0.0758810490,   0.0759912282,   0.0794893131,   0.0829688832,   0.0870852321,   0.0906542167,   0.0941699520,   0.1024803594,   0.3931636214
   0.1095624343,   0.0785641074,   0.0760000348,   0.0793810114,   0.0828540176,   0.0869731158,   0.0905498937,   0.0940637663,   0.1023590416,   0.3927751184
   0.0975148454,   0.0799838454,   0.0760586113,   0.0792750493,   0.0827386230,   0.0868605599,   0.0904453099,   0.0939577743,   0.1022382602,   0.3923870325
   0.0881550834,   0.0805919617,   0.0761320964,   0.0791691840,   0.0826208070,   0.0867462531,   0.0903399736,   0.0938516483,   0.1021178439,   0.3919991553
   0.0834025815,   0.0807819515,   0.0762072802,   0.0790655091,   0.0825018585,   0.0866310149,   0.0902341753,   0.0937455669,   0.1019978672,   0.3916116059
   0.0792562366,   0.0807487890,   0.0762832984,   0.0789674222,   0.0823843181,   0.0865163282,   0.0901285335,   0.0936398432,   0.1018785164,   0.3912248611
   0.0760865435,   0.0805546939,   0.0763502046,   0.0788728073,   0.0822669938,   0.0864013806,   0.0900227353,   0.0935342610,   0.1017596498,   0.3908385336
   0.0734376758,   0.0802721679,   0.0764317662,   0.0787935480,   0.0821578652,   0.0862914249,   0.0899189636,   0.0934299901,   0.1016419381,   0.3904539347
   0.0714355856,   0.0799307451,   0.0765169710,   0.0787256137,   0.0820545480,   0.0861848295,   0.0898166075,   0.0933266878,   0.1015251130,   0.3900706172
   0.0681900159,   0.0795108154,   0.0765800178,   0.0786575228,   0.0819499493,   0.0860769674,   0.0897137150,   0.0932233036,   0.1014086530,   0.3896876574
   0.0657437295,   0.0790138170,   0.0766189843,   0.0785886422,   0.0818440318,   0.0859677866,   0.0896102116,   0.0931198150,   0.1012925208,   0.3893051445
   0.0628781468,   0.0784683377,   0.0766407773,   0.0785219446,   0.0817391053,   0.0858587697,   0.0895067677,   0.0930165425,   0.1011768728,   0.3889233172
   0.0611496717,   0.0778822228,   0.0766340569,   0.0784518719,   0.0816320106,   0.0857477784,   0.0894024968,   0.0929130241,   0.1010614708,   0.3885419667
   0.0593765527,   0.0772955641,   0.0766272768,   0.0783904940,   0.0815309137,   0.0856402367,   0.0892996192,   0.0928104222,   0.1009469554,   0.3881620169
   0.0577043407,   0.0767053515,   0.0766126662,   0.0783338994,   0.0814334974,   0.0855346769,   0.0891975835,   0.0927084163,   0.1008330733,   0.3877831399
   0.0567680784,   0.0761061907,   0.0765697509,   0.0782722905,   0.0813337415,   0.0854271501,   0.0890946612,   0.0926061869,   0.1007194072,   0.3874047399
   0.0553513318,   0.0755157918,   0.0765174925,   0.0782135651,   0.0812369734,   0.0853212327,   0.0889923945,   0.0925044194,   0.1006063446,   0.3870272636
   0.0537690111,   0.0749264508,   0.0764519051,   0.0781552196,   0.0811417624,   0.0852160156,   0.0888904110,   0.0924029425,   0.1004937664,   0.3866507709
   0.0520782396,   0.0743334219,   0.0763693228,   0.0780948624,   0.0810467452,   0.0851107314,   0.0887883380,   0.0923015848,   0.1003815681,   0.3862750828
   0.0506273210,   0.0737382919,   0.0762693435,   0.0780315250,   0.0809514672,   0.0850051269,   0.0886861384,   0.0922002792,   0.1002696976,   0.3859000504
   0.0498025604,   0.0731490031,   0.0761537924,   0.0779653788,   0.0808562189,   0.0848993808,   0.0885838196,   0.0920990482,   0.1001582071,   0.3855258226
   0.0489007197,   0.0725768134,   0.0760341734,   0.0779009536,   0.0807640031,   0.0847954974,   0.0884822831,   0.0919983536,   0.1000473052,   0.3851528764
   0.0484790541,   0.0720364153,   0.0759279355,   0.0778456405,   0.0806795433,   0.0846966878,   0.0883828774,   0.0918989107,   0.0999373794,   0.3847817779
   0.0480947234,   0.0715071857,   0.0758079067,   0.0777869672,   0.0805948302,   0.0845976993,   0.0882834569,   0.0917995498,   0.0998277888,   0.3844113946
   0.0476028994,   0.0709839836,   0.0756693110,   0.0777221471,   0.0805081502,   0.0844974145,   0.0881835222,   0.0917000249,   0.0997184142,   0.3840416670
   0.0472914241,   0.0704759359,   0.0755249262,   0.0776562542,   0.0804228261,   0.0843981504,   0.0880840197,   0.0916008428,   0.0996094793,   0.3836729825
   0.0470074788,   0.0699855760,   0.0753785893,   0.0775906444,   0.0803396702,   0.0843004584,   0.0879852399,   0.0915021226,   0.0995010659,   0.3833054304
   0.0465972982,   0.0695062280,   0.0752241090,   0.0775221363,   0.0802566707,   0.0842030644,   0.0878866315,   0.0914035961,   0.0993930250,   0.3829388320
   0.0462457463,   0.0690398663,   0.0750654861,   0.0774522871,   0.0801747292,   0.0841065794,   0.0877884701,   0.0913054124,   0.0992854238,   0.3825732470
   0.0459234715,   0.0685853884,   0.0749020875,   0.0773804560,   0.0800934136,   0.0840107501,   0.0876906738,   0.0912075043,   0.0991782248,   0.3822087049
   0.0478884839,   0.0681534857,   0.0747427419,   0.0773104206,   0.0800150409,   0.0839170739,   0.0875939503,   0.0911102220,   0.0990716442,   0.3818457127
   0.0561660156,   0.0677841678,   0.0745796859,   0.0772383586,   0.0799371675,   0.0838240907,   0.0874975696,   0.0910132527,   0.0989654511,   0.3814837933
   0.0542035177,   0.0674836189,   0.0744052529,   0.0771597177,   0.0798568577,   0.0837298259,   0.0874007717,   0.0909161344,   0.0988594070,   0.3811224401
   0.0529489554,   0.0671610534,   0.0742214099,   0.0770751759,   0.0797744170,   0.0836346149,   0.0873036534,   0.0908189267,   0.0987535417,   0.3807618916
   0.0516531430,   0.0668274909,   0.0740338266,   0.0769873634,   0.0796913579,   0.0835395381,   0.0872066915,   0.0907218829,   0.0986480042,   0.3804022372
   0.0506369509,   0.0664870068,   0.0738435388,   0.0768967867,   0.0796079412,   0.0834447742,   0.0871099755,   0.0906250849,   0.0985428020,   0.3800435662
   0.0497422218,   0.0661447123,   0.0736530423,   0.0768045485,   0.0795248747,   0.0833507702,   0.0870136693,   0.0905285999,   0.0984379500,   0.3796859682
   0.0488095805,   0.0658011660,   0.0734615326,   0.0767103955,   0.0794418007,   0.0832573622,   0.0869177580,   0.0904323831,   0.0983334929,   0.3793295026
   0.0482957847,   0.0654635653,   0.0732749701,   0.0766169652,   0.0793604627,   0.0831656680,   0.0868227184,   0.0903367177,   0.0982295647,   0.3789743483
   0.0478717349,   0.0651339963,   0.0730929002,   0.0765241757,   0.0792806596,   0.0830755904,   0.0867284536,   0.0902415514,   0.0981261283,   0.3786206543
   0.0474926718,   0.0648092851,   0.0729100630,   0.0764297843,   0.0792008191,   0.0829860717,   0.0866345838,   0.0901466981,   0.0980230346,   0.3782680929
   0.0469329841,   0.0644883290,   0.0727262348,   0.0763337463,   0.0791208073,   0.0828969851,   0.0865411609,   0.0900521576,   0.0979202911,   0.3779165149
   0.0464497432,   0.0641653538,   0.0725344270,   0.0762326717,   0.0790384784,   0.0828069746,   0.0864475071,   0.0899575800,   0.0978177339,   0.3775658906
   0.0460910648,   0.0638446733,   0.0723391771,   0.0761286318,   0.0789550841,   0.0827168897,   0.0863539800,   0.0898631737,   0.0977154449,   0.3772162497
   0.0457953624,   0.0635315552,   0.0721467361,   0.0760245025,   0.0788723752,   0.0826279074,   0.0862610415,   0.0897691920,   0.0976135805,   0.3768678904
   0.0455481783,   0.0632234737,   0.0719534978,   0.0759185627,   0.0787892044,   0.0825392008,   0.0861685127,   0.0896754414,   0.0975120664,   0.3765206039
   0.0453046113,   0.0629213154,   0.0717610046,   0.0758115947,   0.0787059963,   0.0824510902,   0.0860763937,   0.0895820260,   0.0974108800,   0.3761744201
   0.0451130085,   0.0626268834,   0.0715713352,   0.0757045895,   0.0786232650,   0.0823639035,   0.0859848931,   0.0894890279,   0.0973101035,   0.3758293986
   0.0449387580,   0.0623377040,   0.0713812113,   0.0755959004,   0.0785400495,   0.0822770149,   0.0858936906,   0.0893962681,   0.0972096473,   0.3754856586
   0.0447732955,   0.0620553717,   0.0711929798,   0.0754868463,   0.0784569606,   0.0821908191,   0.0858030394,   0.0893039256,   0.0971095636,   0.3751432002
   0.0446101986,   0.0617774688,   0.0710038617,   0.0753760189,   0.0783731267,   0.0821047276,   0.0857126638,   0.0892118290,   0.0970098004,   0.3748017848
   0.0444496274,   0.0615044534,   0.0708147287,   0.0752638727,   0.0782887638,   0.0820188969,   0.0856226161,   0.0891200081,   0.0969103500,   0.3744614720
   0.0442921966,   0.0612378046,   0.0706280023,   0.0751515627,   0.0782045573,   0.0819337517,   0.0855330974,   0.0890285671,   0.0968112797,   0.3741225600
   0.0441377275,   0.0609772503,   0.0704435781,   0.0750389695,   0.0781205073,   0.0818492621,   0.0854441226,   0.0889374986,   0.0967126191,   0.3737847805
   0.0439852104,   0.0607203171,   0.0702582225,   0.0749247000,   0.0780355483,   0.0817647502,   0.0853553787,   0.0888466537,   0.0966142043,   0.3734482229
   0.0438347869,   0.0604671687,   0.0700724274,   0.0748089924,   0.0779498518,   0.0816802904,   0.0852668881,   0.0887560770,   0.0965161175,   0.3731127977
   0.0436873324,   0.0602198392,   0.0698893666,   0.0746934265,   0.0778643265,   0.0815964714,   0.0851789415,   0.0886659026,   0.0964184031,   0.3727786243
   0.0435429960,   0.0599788949,   0.0697100312,   0.0745784566,   0.0777791739,   0.0815134719,   0.0850915983,   0.0885761380,   0.0963210613,   0.3724457622
   0.0455851182,   0.0597481690,   0.0695308074,   0.0744624808,   0.0776932836,   0.0814305395,   0.0850045383,   0.0884866565,   0.0962240249,   0.3721138835
   0.0453369357,   0.0595308803,   0.0693491027,   0.0743442401,   0.0776059180,   0.0813470855,   0.0849175081,   0.0883973390,   0.0961272120,   0.3717831373
   0.0451137535,   0.0593171120,   0.0691695735,   0.0742258579,   0.0775184333,   0.0812640414,   0.0848309472,   0.0883083493,   0.0960307494,   0.3714536428
   0.0449361056,   0.0591049530,   0.0689894706,   0.0741060972,   0.0774300098,   0.0811808556,   0.0847445354,   0.0882195830,   0.0959345773,   0.3711252213
   0.0447656475,   0.0588959903,   0.0688113794,   0.0739861950,   0.0773414075,   0.0810979828,   0.0846584663,   0.0881311893,   0.0958387330,   0.3707979918
   0.0445984192,   0.0586905926,   0.0686354637,   0.0738662481,   0.0772527307,   0.0810154080,   0.0845728144,   0.0880431384,   0.0957432240,   0.3704719841
   0.0444352850,   0.0584888943,   0.0684617460,   0.0737463385,   0.0771638975,   0.0809330791,   0.0844875723,   0.0879554451,   0.0956480503,   0.3701473176
   0.0442748740,   0.0582919680,   0.0682925656,   0.0736276358,   0.0770757198,   0.0808515623,   0.0844029337,   0.0878681764,   0.0955532640,   0.3698240221
   0.0441179127,   0.0580974296,   0.0681237951,   0.0735082477,   0.0769869089,   0.0807700306,   0.0843186006,   0.0877811238,   0.0954588056,   0.3695018888
   0.0439629294,   0.0579061545,   0.0679574236,   0.0733892098,   0.0768981129,   0.0806888640,   0.0842346400,   0.0876944438,   0.0953646824,   0.3691810369
   0.0438105240,   0.0577175058,   0.0677923188,   0.0732700005,   0.0768090039,   0.0806078389,   0.0841509700,   0.0876080766,   0.0952708796,   0.3688613772
   0.0436608270,   0.0575319380,   0.0676290989,   0.0731510147,   0.0767197683,   0.0805270970,   0.0840677097,   0.0875220597,   0.0951773971,   0.3685429394
   0.0435134396,   0.0573487245,   0.0674668849,   0.0730317608,   0.0766301602,   0.0804464072,   0.0839847326,   0.0874363184,   0.0950842276,   0.3682256341
   0.0433686264,   0.0571682490,   0.0673063844,   0.0729126260,   0.0765403807,   0.0803659335,   0.0839020833,   0.0873508900,   0.0949914232,   0.3679095507
   0.0432263389,   0.0569905750,   0.0671477392,   0.0727936849,   0.0764504895,   0.0802856386,   0.0838197619,   0.0872658417,   0.0948989168,   0.3675945997
   0.0430864580,   0.0568155460,   0.0669907406,   0.0726748034,   0.0763604864,   0.0802055597,   0.0837377831,   0.0871810466,   0.0948067158,   0.3672808409
   0.0429486744,   0.0566426516,   0.0668347627,   0.0725557283,   0.0762700886,   0.0801254809,   0.0836560428,   0.0870965421,   0.0947148055,   0.3669683039
   0.0428128727,   0.0564717650,   0.0666796342,   0.0724365339,   0.0761793032,   0.0800454021,   0.0835745409,   0.0870123059,   0.0946232080,   0.3666568696
   0.0426790714,   0.0563028269,   0.0665253550,   0.0723172352,   0.0760881528,   0.0799653158,   0.0834932700,   0.0869283378,   0.0945319012,   0.3663466871
   0.0425471850,   0.0561357923,   0.0663719773,   0.0721978471,   0.0759966448,   0.0798851997,   0.0834122375,   0.0868446529,   0.0944408849,   0.3660376668
   0.0424182005,   0.0559708178,   0.0662193075,   0.0720782727,   0.0759047195,   0.0798050463,   0.0833314136,   0.0867612287,   0.0943501592,   0.3657298386
   0.0422910862,   0.0558076613,   0.0660675168,   0.0719586611,   0.0758124590,   0.0797248408,   0.0832508132,   0.0866780728,   0.0942597315,   0.3654231727
   0.0835132748,   0.0558247305,   0.0659161806,   0.0718386620,   0.0757195577,   0.0796443895,   0.0831702799,   0.0865951106,   0.0941695645,   0.3651176691
   0.1478354037,   0.0581655391,   0.0657584816,   0.0717103109,   0.0756207034,   0.0795601308,   0.0830882937,   0.0865115449,   0.0940791965,   0.3648125827
   0.1203576475,   0.0637829751,   0.0656511039,   0.0715713203,   0.0755142570,   0.0794708580,   0.0830043256,   0.0864270851,   0.0939884931,   0.3645076156
   0.1019314602,   0.0663716346,   0.0656177029,   0.0714388117,   0.0754103661,   0.0793834701,   0.0829213038,   0.0863433033,   0.0938983187,   0.3642041385
   0.2732553482,   0.0814038366,   0.0656683296,   0.0713003501,   0.0753003061,   0.0792920738,   0.0828366950,   0.0862588361,   0.0938078910,   0.3639010191
   0.1659283638,   0.1113342196,   0.0668300018,   0.0711369812,   0.0751648620,   0.0791837201,   0.0827449486,   0.0861707926,   0.0937156677,   0.3635956049
   0.1281794012,   0.1159446388,   0.0686970353,   0.0710191652,   0.0750370771,   0.0790800825,   0.0826550797,   0.0860839188,   0.0936242267,   0.3632923365
   0.1072296053,   0.1158583388,   0.0706497580,   0.0709492117,   0.0749142319,   0.0789787844,   0.0825662240,   0.0859977603,   0.0935333148,   0.3629906774
   0.0922078937,   0.1141673699,   0.0724893212,   0.0709263831,   0.0747965872,   0.0788794011,   0.0824781507,   0.0859122351,   0.0934428796,   0.3626905978
   0.1823365837,   0.1401073635,   0.0756191835,   0.0709294528,   0.0746643394,   0.0787682384,   0.0823851004,   0.0858241469,   0.0933512151,   0.3623892367
   0.1282790452,   0.1422023773,   0.0798939615,   0.0710331872,   0.0745375529,   0.0786577538,   0.0822922066,   0.0857363343,   0.0932598040,   0.3620891273
   0.2733669281,   0.1415453404,   0.0838049278,   0.0712551847,   0.0744193494,   0.0785484612,   0.0821996927,   0.0856488347,   0.0931687430,   0.3617905080
   0.2731783092,   0.2030172348,   0.0935437903,   0.0716670975,   0.0743067041,   0.0784365162,   0.0821058750,   0.0855607241,   0.0930774808,   0.3614922762
