 swc(1),swc(2),swc(3),swc(4),swc(5),swc(6),swc(7),swc(8),swc(9),swc(10),duplicate_swc(1),duplicate_swc(2),duplicate_swc(3),duplicate_swc(4)
   0.0725204647,   0.1008289009,   0.0987633839,   0.0586156026,   0.1163467467,   0.1613510251,   0.0994801000,   0.0579546019,   0.0677123442,   0.0315496661,   0.0724416971,   0.1007823199,   0.0987401679,   0.0586174279
   0.0713521540,   0.1008171439,   0.0987979546,   0.0585847050,   0.1162464023,   0.1612478644,   0.0993860886,   0.0578928143,   0.0677122399,   0.0313646607,   0.0712708831,   0.1007707864,   0.0987750515,   0.0585865676
   0.0699582547,   0.1006395593,   0.0987995565,   0.0585521422,   0.1161421388,   0.1611412317,   0.0992906764,   0.0578306951,   0.0677120462,   0.0311788544,   0.0698740482,   0.1005931720,   0.0987769961,   0.0585540645
   0.0697589368,   0.1004183590,   0.0987656936,   0.0585187525,   0.1160362288,   0.1610336304,   0.0991948321,   0.0577684566,   0.0677119568,   0.0309922881,   0.0696745515,   0.1003716439,   0.0987432376,   0.0585206896
   0.0704172030,   0.1003473476,   0.0987078920,   0.0584833845,   0.1159244254,   0.1609209180,   0.0990965739,   0.0577060580,   0.0677120015,   0.0308057684,   0.0703346059,   0.1003004685,   0.0986852720,   0.0584852844
   0.0706708431,   0.1003540829,   0.0986595601,   0.0584483854,   0.1158128902,   0.1608076245,   0.0989977494,   0.0576441549,   0.0677120164,   0.0306196660,   0.0705890059,   0.1003072932,   0.0986368358,   0.0584502630
   0.0692234933,   0.1002660617,   0.0986523479,   0.0584199727,   0.1157184839,   0.1607078910,   0.0989053398,   0.0575840995,   0.0677118376,   0.0304336902,   0.0691384822,   0.1002194360,   0.0986299664,   0.0584219024
   0.0686270669,   0.1001021713,   0.0986441299,   0.0583938994,   0.1156322211,   0.1606168151,   0.0988180414,   0.0575249232,   0.0677117482,   0.0302471574,   0.0685408786,   0.1000553966,   0.0986218974,   0.0583958738
   0.0793528855,   0.1003759652,   0.0986672789,   0.0583693944,   0.1155490205,   0.1605290025,   0.0987324342,   0.0574636199,   0.0677128509,   0.0300495885,   0.0792888999,   0.1003279835,   0.0986432433,   0.0583709069
   0.0782184824,   0.1015651524,   0.0988026038,   0.0583507866,   0.1154775918,   0.1604513973,   0.0986536741,   0.0574100874,   0.0677130297,   0.0298717730,   0.0781516507,   0.1015196741,   0.0987781510,   0.0583522245
   0.0844220892,   0.1031111479,   0.0990598053,   0.0583325997,   0.1154066622,   0.1603747159,   0.0985767171,   0.0573586784,   0.0677138939,   0.0296985488,   0.0843651816,   0.1030675024,   0.0990345031,   0.0583336800
   0.0818293467,   0.1039537340,   0.0993889868,   0.0583120249,   0.1153317392,   0.1602954119,   0.0985003859,   0.0573078319,   0.0677139238,   0.0295274183,   0.0817672685,   0.1039118767,   0.0993644446,   0.0583130829
   0.0784552768,   0.1040014327,   0.0996863991,   0.0582914427,   0.1152574420,   0.1602161676,   0.0984249562,   0.0572570376,   0.0677137151,   0.0293560326,   0.0783865675,   0.1039601117,   0.0996629596,   0.0582925752
   0.0774568245,   0.1037758216,   0.0999104455,   0.0582738146,   0.1151923984,   0.1601450592,   0.0983541459,   0.0572068878,   0.0677136406,   0.0291840062,   0.0773861036,   0.1037341580,   0.0998876765,   0.0582749769
   0.0767814815,   0.1035572737,   0.1000651568,   0.0582577772,   0.1151337028,   0.1600807458,   0.0982879922,   0.0571575314,   0.0677135810,   0.0290118568,   0.0767094046,   0.1035152227,   0.1000429094,   0.0582589544
   0.0812153071,   0.1040699184,   0.1001876444,   0.0582398809,   0.1150700748,   0.1600137204,   0.0982228369,   0.0571087040,   0.0677140877,   0.0288414210,   0.0811513960,   0.1040280163,   0.1001647413,   0.0582408570
   0.0799304992,   0.1042984053,   0.1003280878,   0.0582201518,   0.1150029972,   0.1599441171,   0.0981577262,   0.0570603572,   0.0677140579,   0.0286725163,   0.0798639655,   0.1042570844,   0.1003056318,   0.0582211278
   0.0796702057,   0.1043739393,   0.1004490703,   0.0582009330,   0.1149368510,   0.1598746628,   0.0980933011,   0.0570123605,   0.0677140728,   0.0285038892,   0.0796030164,   0.1043327674,   0.1004268825,   0.0582019016
   0.0802883729,   0.1045305803,   0.1005763188,   0.0581858605,   0.1148818582,   0.1598148644,   0.0980343744,   0.0569658726,   0.0677141771,   0.0283361506,   0.0802221671,   0.1044895425,   0.1005542204,   0.0581867695
   0.0795514137,   0.1045724228,   0.1006782129,   0.0581687056,   0.1148231700,   0.1597532928,   0.0979754627,   0.0569194220,   0.0677141324,   0.0281687975,   0.0794836879,   0.1045315787,   0.1006564572,   0.0581696145
   0.0789919123,   0.1044894382,   0.1007389203,   0.0581496283,   0.1147602797,   0.1596883237,   0.0979157984,   0.0568727627,   0.0677140877,   0.0280012973,   0.0789231732,   0.1044485494,   0.1007174328,   0.0581505597
   0.0787479505,   0.1044011340,   0.1007662341,   0.0581299253,   0.1146959215,   0.1596222520,   0.0978558958,   0.0568262301,   0.0677140579,   0.0278337672,   0.0786788091,   0.1043601558,   0.1007448956,   0.0581308566
   0.0765718594,   0.1040592045,   0.1007466018,   0.0581076741,   0.1146262139,   0.1595520824,   0.0977940187,   0.0567791238,   0.0677137896,   0.0276653823,   0.0764986500,   0.1040180475,   0.1007257849,   0.0581087023
   0.0758067518,   0.1036753580,   0.1006708965,   0.0580846369,   0.1145545095,   0.1594797820,   0.0977308899,   0.0567316078,   0.0677136257,   0.0274958145,   0.0757324100,   0.1036337093,   0.1006502137,   0.0580857173
   0.0743582174,   0.1032232121,   0.1005446315,   0.0580590256,   0.1144769043,   0.1594027579,   0.0976649672,   0.0566833988,   0.0677133873,   0.0273250192,   0.0742813721,   0.1031811312,   0.1005241573,   0.0580602027
   0.0733144507,   0.1027788147,   0.1003864706,   0.0580332614,   0.1143986583,   0.1593244672,   0.0975979790,   0.0566349067,   0.0677131489,   0.0271529201,   0.0732359514,   0.1027362123,   0.1003660709,   0.0580345131
   0.0870727375,   0.1037999541,   0.1003216580,   0.0580165647,   0.1143374518,   0.1592592746,   0.0975379795,   0.0565899611,   0.0677144900,   0.0269852392,   0.0870196000,   0.1037570685,   0.1002985463,   0.0580172874
   0.0879455209,   0.1053839698,   0.1005112827,   0.0580036975,   0.1142869964,   0.1592040360,   0.0974839181,   0.0565485209,   0.0677148625,   0.0268235710,   0.0878928006,   0.1053436771,   0.1004879475,   0.0580042638
   0.0851375312,   0.1061289087,   0.1008142531,   0.0579923429,   0.1142415628,   0.1591535211,   0.0974330455,   0.0565081164,   0.0677148476,   0.0266634692,   0.0850794613,   0.1060901508,   0.1007916927,   0.0579929091
   0.0911755562,   0.1071218103,   0.1011383161,   0.0579823516,   0.1141980514,   0.1591053158,   0.0973845124,   0.0564688668,   0.0677154884,   0.0265058149,   0.0911264718,   0.1070835739,   0.1011151448,   0.0579826720
   0.0887790620,   0.1078510657,   0.1015203595,   0.0579714812,   0.1141536459,   0.1590566933,   0.0973366722,   0.0564303808,   0.0677155480,   0.0263504963,   0.0887254477,   0.1078141853,   0.1014979780,   0.0579717867
   0.0877902508,   0.1081411317,   0.1018952280,   0.0579642393,   0.1141190007,   0.1590163410,   0.0972935483,   0.0563930199,   0.0677156076,   0.0261959452,   0.0877344459,   0.1081047133,   0.1018735468,   0.0579645149
   0.0893337131,   0.1085406840,   0.1022070721,   0.0579541102,   0.1140782461,   0.1589721143,   0.0972494632,   0.0563554689,   0.0677158311,   0.0260424111,   0.0892799348,   0.1085044891,   0.1021856144,   0.0579543039
   0.0875878111,   0.1085274518,   0.1024787948,   0.0579439104,   0.1140387803,   0.1589293033,   0.0972067118,   0.0563182868,   0.0677157715,   0.0258896127,   0.0875308290,   0.1084913760,   0.1024580672,   0.0579441264
   0.0859743729,   0.1083125919,   0.1026662514,   0.0579336248,   0.1140002459,   0.1588870734,   0.0971649662,   0.0562811568,   0.0677156374,   0.0257366318,   0.0859145448,   0.1082763523,   0.1026462093,   0.0579338782
   0.0843360573,   0.1078364477,   0.1027490124,   0.0579224564,   0.1139620021,   0.1588463634,   0.0971244499,   0.0562439784,   0.0677154735,   0.0255828127,   0.0842735171,   0.1077997014,   0.1027295515,   0.0579227768
   0.0836135000,   0.1074447855,   0.1027300432,   0.0579088405,   0.1139185801,   0.1588020623,   0.0970829651,   0.0562062114,   0.0677153394,   0.0254282169,   0.0835499316,   0.1074075028,   0.1027108207,   0.0579092056
   0.0820026398,   0.1069938168,   0.1026442721,   0.0578934401,   0.1138712838,   0.1587543786,   0.0970401391,   0.0561680123,   0.0677151307,   0.0252727866,   0.0819365084,   0.1069561765,   0.1026253775,   0.0578938723
   0.0816637129,   0.1065514907,   0.1024988815,   0.0578767397,   0.1138212010,   0.1587045938,   0.0969965011,   0.0561293960,   0.0677149966,   0.0251162928,   0.0815974921,   0.1065132543,   0.1024799421,   0.0578772165
   0.0824753270,   0.1065006331,   0.1023824960,   0.0578642860,   0.1137807742,   0.1586620361,   0.0969565213,   0.0560919791,   0.0677150264,   0.0249600802,   0.0824109241,   0.1064622924,   0.1023632288,   0.0578647479
   0.0822277814,   0.1064046770,   0.1022795588,   0.0578493103,   0.1137351394,   0.1586163491,   0.0969155952,   0.0560543798,   0.0677149668,   0.0248039011,   0.0821631402,   0.1063663363,   0.1022602171,   0.0578497872
   0.0823272392,   0.1063367277,   0.1021807119,   0.0578329861,   0.1136853024,   0.1585669816,   0.0968730524,   0.0560166202,   0.0677149668,   0.0246477090,   0.0822630152,   0.1062983423,   0.1021612212,   0.0578334704
   0.0815003887,   0.1061542109,   0.1020667627,   0.0578127354,   0.1136251166,   0.1585089564,   0.0968260393,   0.0559779592,   0.0677148327,   0.0244911313,   0.0814349428,   0.1061157808,   0.1020473018,   0.0578132570
   0.0804732665,   0.1058549359,   0.1019596010,   0.0577955171,   0.1135715693,   0.1584545076,   0.0967799425,   0.0559398383,   0.0677146688,   0.0243340526,   0.0804062411,   0.1058162972,   0.1019402444,   0.0577960908
   0.0812762231,   0.1058066338,   0.1019027531,   0.0577839091,   0.1135319248,   0.1584112644,   0.0967374220,   0.0559005700,   0.0677147284,   0.0241659787,   0.0812109113,   0.1057678312,   0.1018831879,   0.0577844605
   0.0814394280,   0.1058051065,   0.1018338278,   0.0577700362,   0.1134881750,   0.1583668590,   0.0966968164,   0.0558640026,   0.0677147284,   0.0240094960,   0.0813745484,   0.1057663783,   0.1018141434,   0.0577705875
   0.0804118812,   0.1056487635,   0.1017730907,   0.0577561744,   0.1134447753,   0.1583224684,   0.0966566280,   0.0558275655,   0.0677145794,   0.0238528699,   0.0803453028,   0.1056100056,   0.1017535552,   0.0577567704
   0.0798748881,   0.1054302901,   0.1016925424,   0.0577411242,   0.1133984774,   0.1582759768,   0.0966157764,   0.0557909384,   0.0677144751,   0.0236958247,   0.0798075944,   0.1053913385,   0.1016730368,   0.0577417649
   0.0806294158,   0.1053850502,   0.1016110107,   0.0577261969,   0.1133517772,   0.1582290232,   0.0965746492,   0.0557544865,   0.0677145049,   0.0235388614,   0.0805637613,   0.1053459644,   0.1015912965,   0.0577268153
   0.0810763761,   0.1053960621,   0.1015386954,   0.0577095523,   0.1133003533,   0.1581780910,   0.0965316370,   0.0557179153,   0.0677145198,   0.0233822782,   0.0810117051,   0.1053570360,   0.1015187576,   0.0577101484
   0.0803972557,   0.1053180769,   0.1014724523,   0.0576914325,   0.1132446602,   0.1581231952,   0.0964862555,   0.0556811243,   0.0677144304,   0.0232257992,   0.0803314969,   0.1052791104,   0.1014525890,   0.0576920584
   0.0793698728,   0.1051118374,   0.1014033258,   0.0576739684,   0.1131901741,   0.1580684036,   0.0964400768,   0.0556445085,   0.0677142963,   0.0230689533,   0.0793024004,   0.1050727814,   0.1013836265,   0.0576746389
   0.0798339099,   0.1049939990,   0.1013125181,   0.0576547384,   0.1131307781,   0.1580095887,   0.0963913724,   0.0556076020,   0.0677143112,   0.0229119696,   0.0797676295,   0.1049547493,   0.1012926102,   0.0576554090
   0.0785490721,   0.1048262492,   0.1012521237,   0.0576395318,   0.1130816042,   0.1579585969,   0.0963457972,   0.0555716865,   0.0677141622,   0.0227550287,   0.0784805417,   0.1047870293,   0.1012324393,   0.0576402470
   0.0773282647,   0.1044679359,   0.1011582986,   0.0576225184,   0.1130291224,   0.1579055637,   0.0962991416,   0.0555353276,   0.0677139685,   0.0225972738,   0.0772577375,   0.1044284180,   0.1011387780,   0.0576233082
   0.0764408931,   0.1041105837,   0.1010395661,   0.0576058924,   0.1129778400,   0.1578535736,   0.0962528884,   0.0554989763,   0.0677137896,   0.0224387143,   0.0763690248,   0.1040707082,   0.1010201499,   0.0576067343
   0.0776148364,   0.1039764658,   0.1009286344,   0.0575919189,   0.1129329652,   0.1578070372,   0.0962095857,   0.0554633550,   0.0677138492,   0.0222801734,   0.0775456652,   0.1039362177,   0.1009088457,   0.0575927310
   0.0825258046,   0.1044461578,   0.1008733734,   0.0575793348,   0.1128903180,   0.1577627510,   0.0961682945,   0.0554289594,   0.0677143261,   0.0221238863,   0.0824656934,   0.1044060141,   0.1008525267,   0.0575799532
   0.1285226047,   0.1209715232,   0.1025845110,   0.0575796217,   0.1128535345,   0.1577218175,   0.0961327180,   0.0554017164,   0.0677193180,   0.0219852086,   0.1285213530,   0.1209464893,   0.1025538296,   0.0575782731
   0.1140548587,   0.1214618757,   0.1068410501,   0.0576021820,   0.1128494740,   0.1576977670,   0.0961038321,   0.0553816333,   0.0677195862,   0.0218641981,   0.1140253991,   0.1214376315,   0.1068200693,   0.0576008260
   0.1048475578,   0.1198558211,   0.1085218936,   0.0576176047,   0.1128533706,   0.1576833129,   0.0960742682,   0.0553604364,   0.0677192584,   0.0217428580,   0.1048048362,   0.1198300719,   0.1085050702,   0.0576163828
   0.1022543758,   0.1185968220,   0.1091390774,   0.0576328635,   0.1128775775,   0.1576918662,   0.0960559249,   0.0553401150,   0.0677190796,   0.0216204058,   0.1022078097,   0.1185693890,   0.1091239527,   0.0576317087
   0.0985688716,   0.1172190979,   0.1092813835,   0.0576425418,   0.1129010618,   0.1577076167,   0.0960466042,   0.0553212389,   0.0677187517,   0.0215054434,   0.0985170305,   0.1171902791,   0.1092675850,   0.0576415136
   0.0982604474,   0.1163793206,   0.1090933755,   0.0576466024,   0.1129145473,   0.1577183455,   0.0960399285,   0.0553013980,   0.0677186176,   0.0213891864,   0.0982090086,   0.1163494140,   0.1090796217,   0.0576456338
   0.0970081240,   0.1158091202,   0.1088345945,   0.0576496571,   0.1129267663,   0.1577288359,   0.0960376263,   0.0552815646,   0.0677184388,   0.0212722644,   0.0969552994,   0.1157788113,   0.1088208556,   0.0576487556
   0.0973900929,   0.1155909076,   0.1085833237,   0.0576530173,   0.1129382327,   0.1577386707,   0.0960368663,   0.0552599989,   0.0677183792,   0.0211458970,   0.0973384306,   0.1155603752,   0.1085692272,   0.0576521456
   0.1080492288,   0.1171517819,   0.1085408330,   0.0576602556,   0.1129568368,   0.1577543467,   0.0960410386,   0.0552385412,   0.0677191392,   0.0210131947,   0.1080130786,   0.1171215922,   0.1085243672,   0.0576590933
   0.1529277116,   0.1437672824,   0.1184197664,   0.0583259128,   0.1132123023,   0.1578087658,   0.0960564390,   0.0552269593,   0.0677242503,   0.0209147315,   0.1529290229,   0.1437568814,   0.1184006631,   0.0583218969
   0.1318454891,   0.1379384398,   0.1199943498,   0.0598256811,   0.1150029302,   0.1585859358,   0.0961579010,   0.0552218184,   0.0677234754,   0.0208305866,   0.1318167299,   0.1379225552,   0.1199828908,   0.0598230660
   0.1208845973,   0.1322426349,   0.1177212894,   0.0601313896,   0.1166261286,   0.1599372774,   0.0964874104,   0.0552150346,   0.0677224025,   0.0207411796,   0.1208461523,   0.1322230250,   0.1177101582,   0.0601295196
   0.1163060442,   0.1286799163,   0.1157552525,   0.0600820668,   0.1175877899,   0.1611187011,   0.0970195234,   0.0552069880,   0.0677217320,   0.0206467882,   0.1162656024,   0.1286578625,   0.1157432124,   0.0600805320
   0.1130808666,   0.1262473613,   0.1142805815,   0.0600091591,   0.1181595549,   0.1619597971,   0.0976472646,   0.0551996157,   0.0677212253,   0.0205490384,   0.1130381152,   0.1262236387,   0.1142680347,   0.0600078404
   0.1102570519,   0.1243028864,   0.1131266728,   0.0599523596,   0.1185159981,   0.1625341028,   0.0982780531,   0.0551921278,   0.0677207634,   0.0204486139,   0.1102126017,   0.1242778674,   0.1131135151,   0.0599512346
   0.1389324814,   0.1328931898,   0.1140614301,   0.0598964728,   0.1186728925,   0.1629028618,   0.0988644511,   0.0551869757,   0.0677227005,   0.0203443319,   0.1389228851,   0.1328729540,   0.1140420288,   0.0598943271
   0.1314910352,   0.1334322542,   0.1163706109,   0.0603145510,   0.1192167997,   0.1633166224,   0.0993904918,   0.0551866144,   0.0677228048,   0.0202545226,   0.1314674318,   0.1334124953,   0.1163554117,   0.0603125319
   0.1214076877,   0.1311371028,   0.1160611212,   0.0606079213,   0.1199620292,   0.1639506966,   0.0999093503,   0.0551864058,   0.0677222237,   0.0201635286,   0.1213718653,   0.1311165094,   0.1160476059,   0.0606062897
   0.1184304431,   0.1289525628,   0.1151742339,   0.0607036911,   0.1205663309,   0.1646132469,   0.1004543975,   0.0551862009,   0.0677218363,   0.0200698730,   0.1183927581,   0.1289302111,   0.1151605695,   0.0607022755
   0.1139766574,   0.1266620606,   0.1142940745,   0.0607395209,   0.1210158840,   0.1651775837,   0.1010069400,   0.0551862940,   0.0677213594,   0.0199738834,   0.1139340848,   0.1266380996,   0.1142807975,   0.0607383288
   0.1073731855,   0.1235799193,   0.1139312908,   0.0604942814,   0.1211646497,   0.1655699462,   0.1015318185,   0.0551861748,   0.0677207038,   0.0198747590,   0.1073226109,   0.1235533059,   0.1139196679,   0.0604933202
   0.1049822271,   0.1217149496,   0.1134559438,   0.0603020750,   0.1210469604,   0.1656920463,   0.1019698307,   0.0551850945,   0.0677203462,   0.0197728351,   0.1049296558,   0.1216863990,   0.1134447232,   0.0603012256
   0.1011342555,   0.1200209409,   0.1127684787,   0.0602043755,   0.1208985969,   0.1656720340,   0.1022890806,   0.0551830195,   0.0677198544,   0.0196687169,   0.1010776460,   0.1199915111,   0.1127576157,   0.0602036975
   0.0969155580,   0.1179395318,   0.1118189022,   0.0601490773,   0.1207924411,   0.1656321734,   0.1025070027,   0.0551803745,   0.0677192733,   0.0195617490,   0.0968542546,   0.1179085672,   0.1118081436,   0.0601486452
   0.0957641825,   0.1167931259,   0.1108590141,   0.0601144210,   0.1207254231,   0.1656054556,   0.1026549339,   0.0551781990,   0.0677189454,   0.0194525588,   0.0957030728,   0.1167613566,   0.1108473465,   0.0601141304
   0.0940858275,   0.1155508980,   0.1099622473,   0.0600843877,   0.1206668243,   0.1655774266,   0.1027489603,   0.0551748388,   0.0677185878,   0.0193413645,   0.0940238833,   0.1155182198,   0.1099498942,   0.0600842461
   0.0937872753,   0.1148053184,   0.1091695428,   0.0600584336,   0.1206141934,   0.1655473113,   0.1028055772,   0.0551707633,   0.0677183345,   0.0192286856,   0.0937265232,   0.1147721484,   0.1091561913,   0.0600583889
   0.0905735940,   0.1135995761,   0.1084332094,   0.0600310452,   0.1205551699,   0.1655066907,   0.1028312668,   0.0551650077,   0.0677178875,   0.0191142187,   0.0905087739,   0.1135657057,   0.1084197089,   0.0600312091
   0.0881390348,   0.1123304293,   0.1076703668,   0.0600048490,   0.1204966605,   0.1654618680,   0.1028364524,   0.0551582053,   0.0677174255,   0.0189974029,   0.0880715922,   0.1122955605,   0.1076565236,   0.0600052066
   0.0883690938,   0.1115227342,   0.1069470644,   0.0599794164,   0.1204375327,   0.1654136181,   0.1028267220,   0.0551506281,   0.0677172169,   0.0188788977,   0.0883038566,   0.1114870310,   0.1069321930,   0.0599798560
   0.0885502473,   0.1111703292,   0.1064041704,   0.0599616095,   0.1203942001,   0.1653752476,   0.1028128639,   0.0551441498,   0.0677170977,   0.0187598877,   0.0884864554,   0.1111344770,   0.1063884795,   0.0599621013
   0.0857489333,   0.1103341058,   0.1059166268,   0.0599395595,   0.1203408986,   0.1653290242,   0.1027891934,   0.0551364049,   0.0677166805,   0.0186396930,   0.0856810436,   0.1102977768,   0.1059009358,   0.0599402301
   0.0877325237,   0.1101234481,   0.1055057645,   0.0599244647,   0.1203017235,   0.1652920097,   0.1027659327,   0.0551295877,   0.0677167252,   0.0185189862,   0.0876692832,   0.1100867167,   0.1054890752,   0.0599251129
   0.0873904303,   0.1100331321,   0.1052151620,   0.0599088296,   0.1202605143,   0.1652537435,   0.1027395949,   0.0551226735,   0.0677166358,   0.0183985252,   0.0873270258,   0.1099965796,   0.1051980853,   0.0599095076
   0.0868865997,   0.1097999364,   0.1049800664,   0.0598929413,   0.1202175319,   0.1652132869,   0.1027102992,   0.0551155210,   0.0677165166,   0.0182778034,   0.0868227780,   0.1097632945,   0.1049627513,   0.0598936714
   0.1236287653,   0.1188227460,   0.1054049358,   0.0598848127,   0.1201786548,   0.1651744694,   0.1026820540,   0.0551116467,   0.0677196458,   0.0181651711,   0.1236153692,   0.1187923327,   0.1053798571,   0.0598841496
   0.1365589947,   0.1320163459,   0.1112571880,   0.0599092580,   0.1201729551,   0.1651533246,   0.1026618630,   0.0551150106,   0.0677222088,   0.0180691965,   0.1365492791,   0.1319976300,   0.1112342849,   0.0599073507
   0.1304171532,   0.1325955689,   0.1153622717,   0.0604345948,   0.1205506772,   0.1652691811,   0.1026597023,   0.0551223382,   0.0677226111,   0.0179825630,   0.1303934008,   0.1325756013,   0.1153460741,   0.0604327247
   0.1192863509,   0.1299839616,   0.1155033633,   0.0608551539,   0.1213447005,   0.1657713503,   0.1027486399,   0.0551297516,   0.0677220151,   0.0178955812,   0.1192487851,   0.1299625933,   0.1154896691,   0.0608537085
   0.1126954108,   0.1263738722,   0.1146160662,   0.0609679557,   0.1219771206,   0.1663642228,   0.1029601246,   0.0551346317,   0.0677213296,   0.0178051218,   0.1126505733,   0.1263495833,   0.1146034747,   0.0609668754
   0.1095737368,   0.1241735965,   0.1142298654,   0.0607713610,   0.1221648231,   0.1667628884,   0.1032431051,   0.0551382191,   0.0677209422,   0.0177118350,   0.1095259637,   0.1241470873,   0.1142180488,   0.0607703999
   0.1073497981,   0.1227959618,   0.1139626503,   0.0606191345,   0.1221188605,   0.1668958515,   0.1035085469,   0.0551421307,   0.0677206591,   0.0176169574,   0.1072997302,   0.1227680966,   0.1139513552,   0.0606182404
   0.1031089425,   0.1210772619,   0.1133894175,   0.0605548881,   0.1220340952,   0.1668992937,   0.1037036702,   0.0551443957,   0.0677201822,   0.0175202042,   0.1030541062,   0.1210485175,   0.1133787185,   0.0605541877
   0.0993155167,   0.1191314757,   0.1124931946,   0.0605176762,   0.1219679937,   0.1668770909,   0.1038333476,   0.0551454425,   0.0677196756,   0.0174209811,   0.0992566273,   0.1191012412,   0.1124825552,   0.0605172142
   0.0980416089,   0.1178472564,   0.1115084365,   0.0604887456,   0.1219131574,   0.1668505967,   0.1039150059,   0.0551454462,   0.0677193180,   0.0173195899,   0.0979828387,   0.1178160980,   0.1114969477,   0.0604884326
   0.0974293798,   0.1170714051,   0.1107021198,   0.0604699738,   0.1218790263,   0.1668343246,   0.1039691344,   0.0551460385,   0.0677190945,   0.0172169637,   0.0973713100,   0.1170398146,   0.1106897220,   0.0604697578
   0.0960222408,   0.1160967946,   0.1099241078,   0.0604420938,   0.1218200698,   0.1667943597,   0.1039896458,   0.0551437400,   0.0677187666,   0.0171129517,   0.0959634706,   0.1160645783,   0.1099110693,   0.0604420118
   0.0949844196,   0.1152902916,   0.1092144996,   0.0604150482,   0.1217580587,   0.1667458564,   0.1039890870,   0.0551404729,   0.0677185133,   0.0170077942,   0.0949253812,   0.1152576134,   0.1092008054,   0.0604150780
   0.0928616747,   0.1143505946,   0.1086127609,   0.0603966676,   0.1217152625,   0.1667096317,   0.1039820388,   0.0551381595,   0.0677181855,   0.0169013832,   0.0928002968,   0.1143173203,   0.1085988432,   0.0603968464
   0.0899100006,   0.1130266339,   0.1079470217,   0.0603731908,   0.1216609776,   0.1666637212,   0.1039623693,   0.0551341362,   0.0677177086,   0.0167930741,   0.0898450017,   0.1129923016,   0.1079330742,   0.0603735857
   0.0874806717,   0.1117342636,   0.1071912870,   0.0603416190,   0.1215855032,   0.1665985286,   0.1039270684,   0.0551275685,   0.0677172616,   0.0166825987,   0.0874130651,   0.1116988882,   0.1071769670,   0.0603422225
   0.0830162242,   0.1100914031,   0.1063743308,   0.0603045821,   0.1214948297,   0.1665178239,   0.1038777903,   0.0551187024,   0.0677165315,   0.0165692773,   0.0829420462,   0.1100547761,   0.1063601300,   0.0603054911
   0.0835745111,   0.1091756225,   0.1055862457,   0.0602709390,   0.1214086264,   0.1664374322,   0.1038230956,   0.0551095419,   0.0677163079,   0.0164539330,   0.0835035369,   0.1091379225,   0.1055708677,   0.0602719299
   0.0832206458,   0.1086247191,   0.1049558073,   0.0602390133,   0.1213251874,   0.1663589478,   0.1037655696,   0.0551004522,   0.0677160844,   0.0163378902,   0.0831503868,   0.1085866615,   0.1049395502,   0.0602400936
   0.0816365927,   0.1078555807,   0.1043907031,   0.0602056682,   0.1212372631,   0.1662764549,   0.1037049443,   0.0550926477,   0.0677157268,   0.0162295494,   0.0815645903,   0.1078169420,   0.1043740734,   0.0602068901
   0.0775799751,   0.1066618338,   0.1038002372,   0.0601646006,   0.1211294830,   0.1661761999,   0.1036319137,   0.0550823323,   0.0677150860,   0.0161191244,   0.0775011480,   0.1066223308,   0.1037838012,   0.0601661131
   0.0781511143,   0.1058655679,   0.1031963304,   0.0601224564,   0.1210155264,   0.1660683304,   0.1035533771,   0.0550708622,   0.0677148923,   0.0160070267,   0.0780752376,   0.1058249921,   0.1031794325,   0.0601240359
   0.0786863044,   0.1055013239,   0.1026949659,   0.0600814037,   0.1209010184,   0.1659580171,   0.1034708321,   0.0550591983,   0.0677147731,   0.0158946998,   0.0786127076,   0.1054604053,   0.1026771441,   0.0600830130
   0.0785921961,   0.1052540317,   0.1023156121,   0.0600434728,   0.1207923964,   0.1658517271,   0.1033865586,   0.0550479256,   0.0677146539,   0.0157823581,   0.0785192251,   0.1052130535,   0.1022972390,   0.0600451268
   0.0762402490,   0.1046893299,   0.1019928008,   0.0600065924,   0.1206863895,   0.1657471657,   0.1033004969,   0.0550363511,   0.0677142665,   0.0156691577,   0.0761632547,   0.1046480387,   0.1019745022,   0.0600084029
   0.0738653392,   0.1039217114,   0.1016643196,   0.0599703640,   0.1205818951,   0.1656431556,   0.1032131612,   0.0550241843,   0.0677138343,   0.0155545874,   0.0737841874,   0.1038797051,   0.1016462147,   0.0599723458
   0.1373892128,   0.1266573668,   0.1047480851,   0.0599622875,   0.1204981133,   0.1655523330,   0.1031328142,   0.0550176762,   0.0677207485,   0.0154471360,   0.1373950541,   0.1266361773,   0.1047160327,   0.0599610806
   0.1405814588,   0.1346375048,   0.1131994724,   0.0600438267,   0.1204994842,   0.1655080318,   0.1030706838,   0.0550240949,   0.0677228048,   0.0153716570,   0.1405743361,   0.1346202791,   0.1131780297,   0.0600416362
   0.1209076941,   0.1308304071,   0.1154879108,   0.0606926940,   0.1211003363,   0.1657250226,   0.1030450761,   0.0550320707,   0.0677221343,   0.0153057398,   0.1208724827,   0.1308102906,   0.1154740527,   0.0606911667
   0.1128159463,   0.1265686005,   0.1145345569,   0.0609192587,   0.1217737868,   0.1662376970,   0.1031330526,   0.0550366975,   0.0677213445,   0.0152303092,   0.1127718091,   0.1265450269,   0.1145221591,   0.0609181859
   0.1125777215,   0.1255629063,   0.1142538488,   0.0607685745,   0.1220541149,   0.1666624248,   0.1033343449,   0.0550423823,   0.0677212104,   0.0151531193,   0.1125344783,   0.1255382001,   0.1142413467,   0.0607675165
