  193,  169.9376,    0.2813
  194,  170.4717,    0.2824
  195,  172.4859,    0.2822
  196,  171.0667,    0.2832
  197,  169.7818,    0.2822
  198,  169.3352,    0.2833
  199,  170.6998,    0.2831
  200,  171.3148,    0.2825
  201,  171.2040,    0.2835
  202,  170.9971,    0.2845
  203,  171.3374,    0.2835
  204,  171.0216,    0.2841
  205,  170.7464,    0.2847
  206,  170.5444,    0.2837
  207,  169.3747,    0.2840
  208,  169.2969,    0.2822
  209,  170.8105,    0.2821
  210,  169.6240,    0.2830
  211,  168.9025,    0.2825
  212,  171.4438,    0.2823
  213,  171.3497,    0.2825
  214,  170.8700,    0.2831
  215,  171.8429,    0.2836
  216,  170.4701,    0.2842
  217,  170.1489,    0.2848
  218,  170.0815,    0.2853
  219,  169.6832,    0.2863
  220,  169.4244,    0.2868
  221,  170.8096,    0.2878
  222,  168.5786,    0.2887
  223,  166.7254,    0.2896
  224,  167.2912,    0.2861
  225,  167.4214,    0.2870
  226,  169.0065,    0.2872
  227,  168.8499,    0.2877
  228,  165.8895,    0.2886
  229,  166.2824,    0.2895
  230,  166.1609,    0.2875
  231,  166.3562,    0.2880
  232,  164.5599,    0.2889
  233,  165.2045,    0.2884
  234,  164.9986,    0.2889
  235,  167.1698,    0.2859
  236,  169.2585,    0.2861
  237,  170.0441,    0.2862
  238,  166.0545,    0.2871
  239,  166.8628,    0.2880
  240,  168.7933,    0.2885
  241,  168.5699,    0.2893
  242,  166.2498,    0.2898
  243,  165.7157,    0.2896
  244,  165.8454,    0.2874
  245,  166.4203,    0.2876
  246,  167.6171,    0.2851
  247,  168.7535,    0.2852
  248,  167.4184,    0.2851
  249,  166.6352,    0.2859
  250,  165.9167,    0.2857
  251,  165.4743,    0.2865
  252,  164.8722,    0.2857
  253,  165.1746,    0.2846
  254,  166.6591,    0.2829
  255,  167.4648,    0.2833
  256,  167.3626,    0.2841
  257,  167.5006,    0.2843
  258,  170.4338,    0.2851
  259,  166.7946,    0.2859
  260,  166.9542,    0.2857
  261,  166.1949,    0.2849
  262,  167.0130,    0.2839
  263,  166.3693,    0.2843
  264,  167.0964,    0.2848
  265,  167.0318,    0.2853
  266,  168.5341,    0.2857
  267,  167.5755,    0.2856
  268,  167.3666,    0.2863
  269,  166.6187,    0.2868
  270,  166.8637,    0.2872
  271,  167.0845,    0.2877
  272,  166.6548,    0.2884
  273,  167.6909,    0.2892
  274,  168.0906,    0.2893
  275,  167.7557,    0.2901
  276,  169.8578,    0.2908
  277,  167.1035,    0.2916
  278,  167.2547,    0.2920
  279,  168.0880,    0.2925
  280,  168.0501,    0.2929
  281,  170.2939,    0.2930
  282,  167.8518,    0.2931
  283,  167.9278,    0.2930
  284,  168.3601,    0.2925
  285,  166.7400,    0.2920
  286,  167.9068,    0.2924
  287,  168.0245,    0.2929
  288,  168.3567,    0.2933
  289,  166.4730,    0.2919
  290,  166.9400,    0.2906
  291,  167.8866,    0.2913
  292,  167.5469,    0.2920
