          88
          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84         105         106         107         108         109         110         111         112         113         114         115         117         118         119         120         121         122         131         132         133         134         135         136         137         138         139         140         141         142         143         144         145         146         147         148         149         150         151
     0.22333622,     0.31731912,     0.29110882,     0.29336259,     0.22492997,     0.22614175,     0.20346667,     0.29307973,     0.23972823,     0.20369919,     0.08652176,     0.06387205,     0.08797489,     0.06842217,     0.08494492,     0.07980932,     0.07433419,     0.06661189,     0.08217829,     0.07295700,     0.39882597,     0.33408475,     0.32686606,     0.34441611,     0.33149615,     0.34525281,     0.32302579,     0.39232668,     0.30428517,     0.39171764,     0.01974927,     0.06630274,     0.06242226,     0.04683815,     0.04159427,     0.03246026,     0.01425244,     0.03688648,     0.04811270,     0.04637315,     4.37839890,     4.95714998,     6.02096510,     4.12134838,     7.67701340,     5.40058851,     1.99782908,     8.52108192,     5.37449026,     9.45361328,     3.29560685,     2.98392987,     2.61790895,     3.49637604,     3.58973384,     2.63914132,     2.13266039,     2.55259252,     3.73563051,     2.32530355,     2.66767716,    91.12171936,    33.81897736,    80.43272400,    59.79712296,  7497.99365234,  6986.75195312,     0.13327196,     0.11584386,     0.08196234,     0.28312156,     0.15943083,     0.28451169,     0.16278403,     0.10581230,     0.26200175,     0.25283429,     0.25837621,     0.69022262,     0.85298753,     0.81455666,     0.81918693,     0.42345345,     0.77848649,     0.15317988,     0.32796481,     0.90598655,     4.64859533
     0.21951684,     0.31173632,     0.28686160,     0.29167023,     0.22734736,     0.22518699,     0.20885028,     0.29700482,     0.24032766,     0.20191731,     0.08686567,     0.06500727,     0.08821730,     0.06800664,     0.08491763,     0.08108153,     0.07478234,     0.06640933,     0.08078346,     0.07363664,     0.40269303,     0.33327964,     0.32358843,     0.35057557,     0.33125132,     0.35147953,     0.32975537,     0.39118913,     0.30740383,     0.39815319,     0.02132042,     0.06677607,     0.06461346,     0.04597570,     0.03889683,     0.03074176,     0.01492835,     0.03575399,     0.04566324,     0.04408450,     4.38373995,     5.13112164,     6.39637041,     4.48382664,     7.50697327,     5.81505966,     1.62049150,     8.13133526,     5.58825970,     9.76810074,     3.18181849,     2.97174621,     2.54188609,     3.51451921,     3.56424546,     2.61934757,     2.15347219,     2.57749605,     3.77840114,     2.42675686,     2.62910748,    89.44493866,    38.40478516,    86.16921234,    66.47994995,  7290.16650391,  7054.56982422,     0.14503820,     0.11659141,     0.07936415,     0.28903836,     0.15135154,     0.28750029,     0.17429128,     0.09774464,     0.26264247,     0.24129817,     0.24355051,     0.68796337,     0.90238684,     0.78797126,     0.84899479,     0.37467194,     0.79728210,     0.15128949,     0.28080058,     0.90342665,     4.61498022
     0.22019120,     0.31465527,     0.28598887,     0.29529184,     0.22384830,     0.22701944,     0.20866886,     0.29231659,     0.23658872,     0.20052095,     0.08584400,     0.06626891,     0.08800284,     0.06795260,     0.08405254,     0.08098422,     0.07415753,     0.06616294,     0.07966727,     0.07503223,     0.40458441,     0.33953696,     0.32176962,     0.34463266,     0.33161253,     0.35190594,     0.32606283,     0.39120770,     0.30090255,     0.39201608,     0.01882777,     0.06664921,     0.06631493,     0.04876040,     0.03879902,     0.03085090,     0.01315561,     0.03507442,     0.04827844,     0.04458944,     3.91889095,     5.43268967,     5.93694305,     4.81901979,     7.92192793,     6.07845974,     1.78548360,     8.04647732,     5.55150604,     9.91640282,     3.31711102,     2.98864961,     2.60847306,     3.52315140,     3.55707049,     2.54279065,     2.16141224,     2.71768546,     3.69642997,     2.54236341,     3.23209381,    93.69557953,    32.78997803,    80.58901215,    80.10401917,  7292.80859375,  7040.57910156,     0.13410673,     0.12927997,     0.08070970,     0.29692167,     0.16126034,     0.29160669,     0.17868157,     0.09069380,     0.26906753,     0.24499136,     0.28835016,     0.67212945,     0.90531087,     0.81701756,     0.82729119,     0.36608005,     0.75746495,     0.14259346,     0.26073426,     0.85476267,     4.98853540
     0.22023255,     0.31562880,     0.29182428,     0.29432124,     0.22967118,     0.23211417,     0.20479299,     0.28764427,     0.23430738,     0.20394701,     0.08594470,     0.06548690,     0.08936293,     0.06848989,     0.08389178,     0.08001053,     0.07495621,     0.06582268,     0.07874727,     0.07544909,     0.40359965,     0.33359176,     0.32146609,     0.34819850,     0.33673304,     0.35616809,     0.33082300,     0.39178863,     0.30737239,     0.39232415,     0.01758010,     0.06747099,     0.06469245,     0.04708652,     0.04050645,     0.03057221,     0.01211436,     0.03334937,     0.04731435,     0.04609177,     3.50310040,     5.85971546,     5.69195271,     4.60084152,     7.63789701,     6.32659769,     1.83996558,     7.88836384,     5.41891289,     9.61686325,     3.25343871,     3.00072265,     2.52780437,     3.50481391,     3.61434889,     2.49954200,     2.28991842,     2.74362016,     3.67124820,     2.46258640,     3.28582907,    90.85156250,    32.20238495,    77.74916840,    67.98188782,  7075.67138672,  7200.43750000,     0.12283138,     0.12298564,     0.08847488,     0.28582686,     0.16159250,     0.28832445,     0.18588071,     0.08927596,     0.25627333,     0.25812697,     0.30161163,     0.67607641,     0.92791849,     0.78257859,     0.87321198,     0.33004740,     0.74990994,     0.09295056,     0.28762183,     0.86276925,     5.27106333
     0.22413304,     0.31351277,     0.28895789,     0.28974614,     0.23221356,     0.23802869,     0.20588906,     0.28651458,     0.24020164,     0.20468864,     0.08508927,     0.06452868,     0.08994728,     0.06888384,     0.08511104,     0.07875821,     0.07565150,     0.06499629,     0.07927662,     0.07629832,     0.40706271,     0.33854231,     0.32444781,     0.35497046,     0.34248289,     0.36006472,     0.33595869,     0.39038649,     0.30346453,     0.39126384,     0.01788218,     0.06753685,     0.06464937,     0.04798705,     0.04057851,     0.03334025,     0.01436170,     0.03478367,     0.04550064,     0.04389572,     3.86802673,     5.52592325,     5.67507935,     4.93686962,     7.73464251,     6.41328049,     1.51873565,     8.06865120,     5.17381716,     9.64025593,     3.35997272,     2.94278502,     2.50404882,     3.48634839,     3.70284796,     2.50918460,     2.30684590,     2.82230067,     3.79546905,     2.43411803,     4.22676134,    94.39950562,    30.27022934,    86.56278229,    83.91285706,  6857.19531250,  7056.00537109,     0.13411853,     0.11435814,     0.10209807,     0.27274293,     0.16862123,     0.28208390,     0.17363754,     0.09319502,     0.26405677,     0.25636521,     0.26069584,     0.64117467,     0.94371921,     0.77278489,     0.89487636,     0.30699956,     0.72669238,     0.14010559,     0.33431342,     0.82984483,     5.23820353
     0.22293541,     0.31556368,     0.29219937,     0.29274121,     0.23118122,     0.23747095,     0.20730761,     0.28358176,     0.23925892,     0.20569178,     0.08489986,     0.06463149,     0.08981624,     0.06883384,     0.08660059,     0.07828633,     0.07498422,     0.06615935,     0.07971054,     0.07536681,     0.41381925,     0.33815119,     0.33005232,     0.35223588,     0.34157506,     0.36157933,     0.34243700,     0.38539934,     0.31020635,     0.38828233,     0.01872643,     0.06467994,     0.06713191,     0.05046337,     0.04158818,     0.03471734,     0.01336122,     0.03391998,     0.04727855,     0.04586763,     3.98265862,     5.19474554,     5.40269089,     4.47752810,     7.45048761,     6.12633610,     1.88026953,     8.37126160,     5.32908583,     9.47753334,     3.31050920,     3.02537584,     2.51466370,     3.53698087,     3.80827737,     2.43862200,     2.39133978,     2.69275951,     3.66543579,     2.42828798,     5.18450832,    95.20415497,    28.50888443,    89.07957458,    63.51894379,  6975.74169922,  7228.90039062,     0.14163825,     0.10206594,     0.11070535,     0.28081366,     0.18004689,     0.26900387,     0.17169391,     0.09805182,     0.27475250,     0.26741353,     0.23519889,     0.61519700,     0.94244736,     0.78665692,     0.89737475,     0.29505572,     0.73554713,     0.16410069,     0.31332627,     0.80535918,     5.01889133
     0.22421676,     0.31408983,     0.29284430,     0.29410276,     0.23400874,     0.23971775,     0.20927829,     0.28056288,     0.23464169,     0.20099844,     0.08427008,     0.06593616,     0.08924090,     0.06864703,     0.08567590,     0.07732605,     0.07466389,     0.06569506,     0.07842246,     0.07448798,     0.41529834,     0.33962172,     0.33363375,     0.35868102,     0.34784451,     0.36812130,     0.33785737,     0.38006687,     0.30343539,     0.38286015,     0.02160961,     0.06380401,     0.06699567,     0.04915445,     0.04327780,     0.03715134,     0.01490847,     0.03575391,     0.04981676,     0.04395066,     4.02214241,     4.93689871,     5.43501806,     4.28001928,     7.62434244,     5.90529156,     1.64042354,     8.10098076,     5.68907690,     9.34540939,     3.33984089,     2.99782920,     2.48364449,     3.57648230,     3.70953274,     2.54577303,     2.26537371,     2.62356281,     3.66598463,     2.37963963,     4.88320351,    96.31930542,    26.91138077,    83.29189301,    84.67561340,  6909.92333984,  6962.46044922,     0.13935244,     0.09619437,     0.09883654,     0.26804584,     0.17196281,     0.26593414,     0.17946181,     0.09688070,     0.26308280,     0.26173431,     0.24545634,     0.63374007,     0.95317793,     0.76476318,     0.84765923,     0.33140430,     0.77457005,     0.11524725,     0.34986162,     0.82277709,     4.66212034
     0.22088872,     0.31333420,     0.28790012,     0.29989570,     0.22876622,     0.23934062,     0.20445827,     0.28638187,     0.23221235,     0.20580107,     0.08292979,     0.06640121,     0.08790287,     0.06748767,     0.08539771,     0.07865693,     0.07363217,     0.06701923,     0.07755589,     0.07416420,     0.41614604,     0.34104821,     0.33331662,     0.36550006,     0.34090915,     0.36859012,     0.33978811,     0.37444282,     0.30395761,     0.37685123,     0.01876836,     0.06142973,     0.06794900,     0.04984702,     0.04216382,     0.03931993,     0.01539797,     0.03324443,     0.05263789,     0.04309694,     4.09731579,     4.68317890,     5.81581163,     4.50235033,     7.44175386,     5.86730862,     1.55397892,     8.41856194,     5.92083168,     9.25872421,     3.27816415,     2.93040752,     2.57678413,     3.68094397,     3.65930367,     2.47377276,     2.27471566,     2.61129880,     3.60589886,     2.37083530,     4.11730099,    96.90639496,    19.61201096,    74.87247467,   104.50572968,  7194.69140625,  7178.68798828,     0.14229555,     0.09315485,     0.10544889,     0.28100678,     0.16820163,     0.27220789,     0.18593621,     0.10032098,     0.27182260,     0.25961199,     0.27041960,     0.64929968,     0.96443069,     0.77447903,     0.89351195,     0.35129270,     0.74324811,     0.08927517,     0.31583774,     0.85441399,     4.20191479
     0.21938923,     0.31474641,     0.29322451,     0.30026999,     0.22346286,     0.24165958,     0.20164967,     0.28737646,     0.23788141,     0.20394561,     0.08286571,     0.06579895,     0.08641931,     0.06783296,     0.08426860,     0.07961272,     0.07456404,     0.06696254,     0.07821830,     0.07500584,     0.41361341,     0.33641192,     0.33236361,     0.37041861,     0.34005889,     0.36511874,     0.33584493,     0.36920020,     0.30521232,     0.38286713,     0.01874380,     0.05914693,     0.06681666,     0.05161116,     0.04142668,     0.03728997,     0.01669611,     0.03185466,     0.05515764,     0.04547283,     4.43612194,     5.10807323,     5.49370098,     4.69489431,     6.97291327,     5.49516153,     1.45942569,     8.70015430,     6.06780005,     8.90715885,     3.32352734,     2.97928858,     2.57466030,     3.82042122,     3.59145212,     2.53424597,     2.12991619,     2.50309706,     3.59547329,     2.48438907,     3.44360638,    95.38469696,    23.70507240,    78.42400360,    82.87126923,  7123.74267578,  7393.04833984,     0.15214805,     0.08699259,     0.11685919,     0.28712249,     0.16718563,     0.27312133,     0.19074491,     0.10771985,     0.25955442,     0.24943335,     0.29073259,     0.61865008,     0.99856830,     0.77050185,     0.93625200,     0.36657774,     0.78367025,     0.11534248,     0.29640952,     0.85821921,     3.73649073
     0.22438830,     0.31010422,     0.29421154,     0.30330569,     0.22895634,     0.23590933,     0.20286191,     0.28574595,     0.23508915,     0.20417181,     0.08375769,     0.06517074,     0.08514049,     0.06731657,     0.08334118,     0.07967649,     0.07508780,     0.06663767,     0.07703827,     0.07353182,     0.41736934,     0.34126750,     0.33329183,     0.36549008,     0.34070674,     0.36758509,     0.33646175,     0.36261278,     0.30702874,     0.38592207,     0.01939948,     0.05998724,     0.06642531,     0.04922784,     0.03981761,     0.03829031,     0.01875042,     0.03395225,     0.05557935,     0.04740359,     4.28083467,     5.01494169,     5.68483543,     4.99667883,     6.83434153,     5.56860590,     1.74574900,     8.89195633,     5.76589203,     8.43947315,     3.38531899,     2.87468362,     2.64708138,     3.78425932,     3.46668792,     2.41272068,     2.00911164,     2.41961694,     3.48304439,     2.48233056,     3.93175077,    91.41632843,    26.49159622,    80.59391022,    71.96971893,  6879.00732422,  7432.49853516,     0.13933080,     0.09409742,     0.11028983,     0.28368583,     0.17295733,     0.26065499,     0.20284623,     0.11461260,     0.25531018,     0.24116324,     0.26209474,     0.64913839,     0.96269113,     0.77979803,     0.89562297,     0.35164601,     0.82033861,     0.11558474,     0.34517550,     0.81742650,     3.55604053
     0.22562847,     0.30958948,     0.29701886,     0.30370343,     0.23299953,     0.23459385,     0.20680657,     0.28498080,     0.23678082,     0.20497489,     0.08297020,     0.06623349,     0.08548079,     0.06855500,     0.08363221,     0.07927086,     0.07490219,     0.06586908,     0.07579526,     0.07432544,     0.42227361,     0.34061959,     0.32726747,     0.37142479,     0.33383361,     0.37316597,     0.33465478,     0.35619923,     0.30535170,     0.38806373,     0.02115893,     0.05717062,     0.06439785,     0.04877987,     0.04109785,     0.03873129,     0.02088762,     0.03261373,     0.05373368,     0.04534268,     4.55774975,     5.43652821,     5.38307142,     4.58569431,     6.99503469,     5.74590206,     2.01938915,     9.35085773,     5.86931992,     8.37115288,     3.29924107,     2.92053556,     2.56442451,     3.80450320,     3.56514025,     2.53644443,     1.94838643,     2.39255977,     3.40076518,     2.42239952,     3.19796991,    89.19983673,    21.57765198,    78.78876495,    73.01740265,  7013.38671875,  7446.91113281,     0.12644903,     0.08225618,     0.12198479,     0.28524286,     0.18270715,     0.27286443,     0.20705625,     0.12736799,     0.25922883,     0.24722493,     0.24278612,     0.62788892,     0.95656389,     0.74187219,     0.94164550,     0.30754185,     0.81703293,     0.10155631,     0.29892579,     0.84978986,     3.25403214
     0.22954778,     0.30449718,     0.30155560,     0.29958466,     0.23798917,     0.23990867,     0.20683727,     0.28737649,     0.23607679,     0.20042719,     0.08207403,     0.06744023,     0.08550859,     0.06737938,     0.08356103,     0.08021405,     0.07604946,     0.06695791,     0.07621607,     0.07347748,     0.41656914,     0.34597328,     0.32561994,     0.37283382,     0.33966681,     0.37149853,     0.32994199,     0.34988770,     0.30390769,     0.38664985,     0.02042758,     0.05482137,     0.06523751,     0.04691555,     0.04204445,     0.04087235,     0.02080532,     0.03483332,     0.05106600,     0.04352625,     4.41501522,     5.40997219,     5.40433598,     4.50485229,     6.92690706,     6.07406712,     1.67616117,     9.19594002,     5.43032694,     8.59675980,     3.27778697,     2.95096850,     2.66950250,     3.85565257,     3.45333433,     2.61477160,     2.06972170,     2.41702509,     3.51695323,     2.44508862,     2.79591465,    90.54617310,    15.28774166,    80.50727844,    76.26152802,  6899.19726562,  7742.97705078,     0.12645169,     0.08999638,     0.11418609,     0.27264956,     0.19227889,     0.27851483,     0.20280306,     0.12536965,     0.25253737,     0.25905341,     0.29182631,     0.63866115,     0.91797704,     0.75440490,     0.91732192,     0.34354991,     0.82026595,     0.10897352,     0.27995482,     0.85522795,     3.50841236
