year,doy,hour,Tair,Tsoil,Relhumid,VPD,Rain,Windspeed,Solradiation
2020,159,5,16.980625,16.980625,56.076875,1.934027941,0,2.76075,91.51375
2020,159,6,18.7125,18.7125,48.908125,2.158855229,0,1.96825,460.9625
2020,159,7,21.48625,21.48625,37.82125,2.562922477,0,1.79275,868.0375
2020,159,8,23.8325,23.8325,26.1775,2.953742758,0,2.1005,1249.875
2020,159,9,25.56125,25.56125,22.2825,3.27526329,0,2.40475,1574.625
2020,159,10,27.7175,27.7175,14.6675,3.719803063,0,3.088875,1808.75
2020,159,11,30.055,30.055,9.07925,4.258508705,0,3.497,1940
2020,159,12,31.366875,31.366875,6.364,4.587426806,0,3.599,1965.375
2020,159,13,31.8475,31.8475,6.55925,4.714477455,0,3.7015,1872.5
2020,159,14,32.2625,32.2625,6.208125,4.826293275,0,3.862,1679.125
2020,159,15,32.305625,32.305625,6.28375,4.837742666,0,3.72825,1391.375
2020,159,16,31.633125,31.633125,6.5266875,4.657575729,0,3.877,1031.375
2020,159,17,30.744375,30.744375,6.7525625,4.428453974,0,3.0365,526.4
2020,159,18,28.955,28.955,7.674375,3.996441555,0,2.941625,157.46875
2020,159,19,26.919375,26.919375,9.34625,3.548580207,0,2.205125,14.355375
2020,159,20,25.224375,25.224375,10.81625,3.209408727,0,1.714625,0
2020,159,21,24.261875,24.261875,11.72125,3.030171147,0,2.111,0
2020,159,22,23.28125,23.28125,12.95875,2.856009107,0,2.5845,0
2020,159,23,21.82875,21.82875,14.62375,2.616972388,0,1.82825,0
2020,160,0,20.645,20.645,16.97125,2.431671156,0,2.20725,0
2020,160,1,19.633125,19.633125,20.080625,2.285045661,0,2.346375,0
2020,160,2,18.47375,18.47375,22.2925,2.12491725,0,2.282125,0
2020,160,3,17.99625,17.99625,24.080625,2.062068271,0,2.357375,0
2020,160,4,16.79375,16.79375,27.23375,1.912614883,0,1.401125,1.57125
2020,160,5,15.706875,15.706875,29.795625,1.784015246,0,0.512375,93.6075
2020,160,6,19.320625,19.320625,23.816875,2.246543615,0,2.110125,472.8875
2020,160,7,22.63375,22.63375,16.476875,2.74846169,0,2.01425,872.375
2020,160,8,24.606875,24.606875,12.795,3.094194238,0,2.196875,1252.625
2020,160,9,26.02875,26.02875,11.479375,3.366309707,0,2.62425,1575
2020,160,10,27.011875,27.011875,10.744375,3.566951125,0,2.900375,1810
2020,160,11,27.69625,27.69625,10.340625,3.713531792,0,3.204875,1942.625
2020,160,12,28.515,28.515,9.65625,3.894618867,0,3.054125,1959.75
2020,160,13,29.309375,29.309375,10.265625,4.077713421,0,2.790625,1859.375
2020,160,14,29.480625,29.480625,10.113125,4.117736694,0,3.119125,1672.5
2020,160,15,29.489375,29.489375,10.876875,4.120201558,0,3.200375,1391.125
2020,160,16,29.18625,29.18625,10.25,4.048421757,0,3.221875,1032
2020,160,17,28.36875,28.36875,10.425,3.861419843,0,2.933125,526.625
2020,160,18,27.200625,27.200625,10.86875,3.607259498,0,3.09325,157.89375
2020,160,19,25.448125,25.448125,8.40675,3.25344823,0,2.529125,14.514375
2020,160,20,22.22,22.22,8.29475,2.682806073,0,2.928375,0
2020,160,21,19.34625,19.34625,9.2436875,2.245501388,0,2.77525,0
2020,160,22,15.799375,15.799375,13.323125,1.799266669,0,2.51475,0
2020,160,23,12.6425,12.6425,16.515625,1.46355696,0,3.1765,0
2020,161,0,10.5275,10.5275,16.876875,1.27168212,0,2.99675,0
2020,161,1,8.301625,8.301625,19.788125,1.096182792,0,2.3555,0
2020,161,2,7.813375,7.813375,21.340625,1.058792354,0,3.419,0
2020,161,3,7.569,7.569,26.976875,1.0412205,0,4.464125,0
2020,161,4,6.454375,6.454375,31.016875,0.965066895,0,2.216875,1.637125
2020,161,5,5.889125,5.889125,34.089375,0.92907729,0,1.528625,94.24125
2020,161,6,8.9438125,8.9438125,30.53375,1.144007714,0,2.79725,472.7875
2020,161,7,12.043125,12.043125,25.625,1.409552518,0,4.448875,876.9375
2020,161,8,14.92125,14.92125,20.254375,1.696891573,0,2.888,1255.375
2020,161,9,17.031875,17.031875,18.201875,1.945246406,0,2.497625,1573.5
2020,161,10,19.05125,19.05125,16.47875,2.206191755,0,1.992125,1812.5
2020,161,11,20.07125,20.07125,15.093125,2.349037659,0,1.74325,1905.375
2020,161,12,21.291875,21.291875,13.68625,2.53259065,0,1.5685,2033.5
2020,161,13,22.355,22.355,11.030625,2.702024168,0,1.98625,1876.125
2020,161,14,23.280625,23.280625,9.84625,2.859059998,0,1.9975,1674.75
2020,161,15,24.22625,24.22625,9.03875,3.024961036,0,1.50225,1390.5
2020,161,16,24.27125,24.27125,8.6575,3.032179195,0,1.41025,1036.375
2020,161,17,23.055,23.055,9.649375,2.818682017,0,1.985375,533.8375
2020,161,18,21.24125,21.24125,10.506875,2.523880509,0,1.92625,161.68125
2020,161,19,17.801875,17.801875,12.808125,2.04192791,0,0.711375,15.084375
2020,161,20,15.1775,15.1775,14.918125,1.724491494,0,0.90625,0
2020,161,21,13.265,13.265,18.491875,1.523528736,0,0.75175,0
2020,161,22,12.44875,12.44875,35.0825,1.444487852,0,0.1915,0
2020,161,23,11.40375,11.40375,40.403125,1.347533672,0,0.18975,0
2020,162,0,10.4375,10.4375,44.37875,1.264014176,0,0.06975,0
2020,162,1,9.80625,9.80625,47.563125,1.211725959,0,0.0025,0
2020,162,2,10.103125,10.103125,46.786875,1.235850507,0,0.17375,0
2020,162,3,9.69,9.69,47.95,1.202434867,0,0.105625,0
2020,162,4,8.592,8.592,51.07125,1.116828967,0,0.041625,1.548625
2020,162,5,9.419,9.419,48.71875,1.184235992,0,0.445375,93.3575
2020,162,6,12.94125,12.94125,38.208125,1.493209287,0,1.3495,465.7625
2020,162,7,15.673125,15.673125,30.735625,1.780818425,0,1.676375,868.1375
2020,162,8,17.338125,17.338125,26.666875,1.978902906,0,1.91275,1248.625
2020,162,9,18.95375,18.95375,23.404375,2.190602792,0,2.378875,1564.125
2020,162,10,20.40375,20.40375,21.333125,2.396927916,0,2.5425,1792.625
2020,162,11,22.0525,22.0525,18.305,2.653269113,0,2.562125,1926.375
2020,162,12,23.99875,23.99875,14.211875,2.983210402,0,2.526,1947.25
2020,162,13,24.993125,24.993125,12.605,3.165441393,0,2.354,1856.375
2020,162,14,25.8425,25.8425,11.679375,3.329125163,0,2.37675,1663
2020,162,15,26.36375,26.36375,11.6125,3.433524579,0,2.465375,1378.875
2020,162,16,26.77625,26.77625,11.1225,3.517544857,0,2.681875,1028.625
2020,162,17,25.410625,25.410625,11.59375,3.245926943,0,2.906875,527.825
2020,162,18,23.885625,23.885625,11.404375,2.962844782,0,2.2465,160.08125
2020,162,19,22.09875,22.09875,11.5725,2.659086864,0,1.383375,16.486125
2020,162,20,20.953125,20.953125,12.11125,2.478648898,0,1.391125,0
2020,162,21,19.814375,19.814375,13.11625,2.310055894,0,1.43825,0
2020,162,22,19.5475,19.5475,12.913125,2.27192826,0,1.807375,0
2020,162,23,19.60875,19.60875,11.95875,2.280614329,0,2.11075,0
2020,163,0,19.65,19.65,11.755625,2.286430416,0,2.513125,0
2020,163,1,19.1625,19.1625,12.98,2.218294418,0,2.443125,0
2020,163,2,18.29,18.29,16.120625,2.100494213,0,2.535,0
2020,163,3,17.61125,17.61125,23.408125,2.012854408,0,2.565125,0
2020,163,4,16.689375,16.689375,30.115,1.898611656,0,2.275,1.555375
2020,163,5,16.47125,16.47125,35.621875,1.872699138,0,1.159625,91.9775
2020,163,6,18.475,18.475,39.281875,2.126210192,0,1.632875,432.1
2020,163,7,20.5775,20.5775,36.659375,2.423512518,0,1.637375,826.6375
2020,163,8,22.414375,22.414375,29.65,2.711124883,0,1.68125,1203.25
2020,163,9,24.446875,24.446875,21.616875,3.064450558,0,1.8495,1531.25
2020,163,10,26.121875,26.121875,18.44,3.385725404,0,2.115875,1763.625
2020,163,11,28.046875,28.046875,15.085,3.791229309,0,2.497125,1896.5
2020,163,12,29.916875,29.916875,13.104375,4.223010785,0,2.911875,1920.25
2020,163,13,30.813125,30.813125,11.82125,4.445148191,0,2.705625,1840.375
2020,163,14,31.361875,31.361875,11.710625,4.586419477,0,2.586875,1602.875
2020,163,15,31.0775,31.0775,11.225,4.512363947,0,2.71225,1334.125
2020,163,16,30.13,30.13,12.54,4.276313386,0,3.0255,926.25
2020,163,17,27.8725,27.8725,16.879375,3.751638212,0,3.398,507.7875
2020,163,18,26.299375,26.299375,17.2825,3.421613415,0,3.284875,158.94875
2020,163,19,23.899375,23.899375,21.3,2.967530946,0,3.4865,15.41775
2020,163,20,22.234375,22.234375,26.146875,2.680242603,0,2.614875,0
2020,163,21,21.189375,21.189375,28.883125,2.514596755,0,1.90625,0
2020,163,22,21.106875,21.106875,28.479375,2.50168378,0,1.4865,0
2020,163,23,20.09875,20.09875,30.22,2.351768141,0,0.46825,0
2020,164,0,18.563125,18.563125,32.86375,2.137129687,0,0.13775,0
2020,164,1,17.865625,17.865625,34.726875,2.045812469,0,0.729875,0
2020,164,2,17.146875,17.146875,38.580625,1.954426799,0,0.920875,0
2020,164,3,17.13875,17.13875,38.290625,1.953562857,0,0.61275,0
2020,164,4,16.5175,16.5175,38.493125,1.878951958,0,0.141125,1.152
2020,164,5,16.029375,16.029375,39.8,1.821186557,0,0.110125,65.25125
2020,164,6,17.501875,17.501875,37.659375,2.000957813,0,0.54725,339.65
2020,164,7,21.141875,21.141875,30.23,2.509367809,0,0.52475,761.3125
2020,164,8,24.24,24.24,25.254375,3.030266053,0,0.866875,1114.375
2020,164,9,26.6075,26.6075,21.17875,3.48474458,0,1.721625,1440.5
2020,164,10,28.41625,28.41625,18.65125,3.872887624,0,2.097875,1695.5
2020,164,11,29.508125,29.508125,17.038125,4.125159785,0,2.50025,1846.625
2020,164,12,30.165625,30.165625,14.72125,4.283169984,0,2.821875,1898
2020,164,13,30.48,30.48,13.493125,4.361087558,0,2.900875,1817.25
2020,164,14,30.693125,30.693125,11.42875,4.414758884,0,2.936,1593.625
2020,164,15,29.974375,29.974375,13.10125,4.237844129,0,2.553375,1223.75
2020,164,16,28.008125,28.008125,16.511875,3.784722621,0,1.61,725.575
2020,164,17,27.60125,27.60125,15.92625,3.693306838,0,1.45225,452.0875
2020,164,18,24.796875,24.796875,19.00375,3.132234117,0,0.230875,93.36
2020,164,19,22.7,22.7,19.486875,2.757487923,0,0.546875,12.762875
2020,164,20,23.06875,23.06875,12.741875,2.819562627,0,2.107625,0
2020,164,21,21.9075,21.9075,15.669375,2.627444998,0,1.5855,0
2020,164,22,20.92,20.92,23.468125,2.473266886,0,1.3015,0
2020,164,23,20.95875,20.95875,23.480625,2.4791598,0,2.397375,0
2020,165,0,20.7575,20.7575,22.87375,2.448648716,0,2.87025,0
2020,165,1,19.971875,19.971875,22.098125,2.332808164,0,2.889375,0
2020,165,2,18.87625,18.87625,24.901875,2.179357575,0,2.551875,0
2020,165,3,18.158125,18.158125,28.670625,2.083218566,0,2.524,0
2020,165,4,18.090625,18.090625,31.255625,2.074282726,0,2.087875,1.468125
2020,165,5,18.021875,18.021875,37.52,2.065935228,0,1.414625,90.2425
2020,165,6,20.26625,20.26625,31.63375,2.376976501,0,1.681375,451.825
2020,165,7,21.99,21.99,26.389375,2.641267948,0,1.897,855.1125
2020,165,8,23.67625,23.67625,23.343125,2.925911314,0,2.124375,1237.5
2020,165,9,25.5175,25.5175,19.97,3.266534149,0,2.459,1554.25
2020,165,10,26.8875,26.8875,18.529375,3.541556568,0,2.9445,1785
2020,165,11,28.2425,28.2425,15.7925,3.833760444,0,3.11775,1920.5
2020,165,12,29.13375,29.13375,15.426875,4.036530452,0,3.15575,1946.875
2020,165,13,29.903125,29.903125,15.040625,4.219192259,0,3.100125,1800.625
2020,165,14,30.5925,30.5925,14.4175,4.390298213,0,3.2495,1582.125
2020,165,15,29.655625,29.655625,16.718125,4.160004329,0,3.592375,1168.05
2020,165,16,27.560625,27.560625,19.574375,3.683646049,0,3.88825,515.425
2020,165,17,25.5575,25.5575,22.87625,3.274068122,0,3.554375,95.5425
2020,165,18,21.06,21.06,45.295625,2.524632422,0,2.09,24.58375
2020,165,19,14.79875,14.79875,84.394375,1.682145452,0.254,1.306625,1.44475
2020,165,20,15.575625,15.575625,75.338125,1.769160088,0,1.408375,0
2020,165,21,16.331875,16.331875,64.028125,1.855911172,0.254,0.6385,0
2020,165,22,17.363125,17.363125,57.460625,1.981561371,0,1.299875,0
2020,165,23,18.02375,18.02375,47.864375,2.065821903,0,1.901375,0
2020,166,0,18.15875,18.15875,44.739375,2.083272499,0.254,1.56,0
2020,166,1,18.37,18.37,41.235625,2.11092202,0,2.418875,0
2020,166,2,17.889375,17.889375,39.986875,2.048192553,0,2.469125,0
2020,166,3,17.253125,17.253125,40.179375,1.967661598,0,2.65425,0
2020,166,4,16.86625,16.86625,40.685625,1.919904255,0,2.872875,1.371125
2020,166,5,17.021875,17.021875,40.596875,1.938967823,0.254,1.7055,66.1575
2020,166,6,17.504375,17.504375,41.35375,2.004336069,0,0.831375,380.9375
2020,166,7,19.60375,19.60375,34.925625,2.280922856,0,2.25175,548.6875
2020,166,8,20.6725,20.6725,33.269375,2.43866161,0,2.339375,909.0125
2020,166,9,23.356875,23.356875,29.169375,2.870476501,0,2.689375,1505
2020,166,10,25.951875,25.951875,24.02375,3.351791229,0,2.73825,1763.25
2020,166,11,27.6075,27.6075,21.120625,3.694064994,0,2.893625,2005.25
2020,166,12,28.6,28.6,18.989375,3.915156672,0,3.098375,1957.875
2020,166,13,28.361875,28.361875,18.326875,3.859619114,0,3.8325,1566.25
2020,166,14,26.555,26.555,23.193125,3.514079003,0,3.703375,922.1
2020,166,15,18.55625,18.55625,60.14625,2.148236334,0.254,0.95,242.795
2020,166,16,24.481875,24.481875,30.595,3.075095841,0,1.621125,502.45
2020,166,17,17.410625,17.410625,59.799375,1.989950965,0,2.703625,122.12
2020,166,18,20.234375,20.234375,40.27,2.370871829,0,1.562875,130.51
2020,166,19,19.79,19.79,40.58,2.30646569,0,1.88325,10.10475
2020,166,20,19.276875,19.276875,42.0375,2.234155656,0,3.3015,0
2020,166,21,20.83875,20.83875,32.113125,2.461944016,0,3.940875,0
2020,166,22,21.0425,21.0425,30.150625,2.492012885,0.254,2.03,0
2020,166,23,19.96875,19.96875,32.541875,2.332202061,0,1.62725,0
2020,167,0,18.984375,18.984375,33.678125,2.193742845,0,1.456625,0
2020,167,1,18.21375,18.21375,33.078125,2.090493204,0,1.494125,0
2020,167,2,17.83375,17.83375,34.016875,2.041009675,0,2.0025,0
2020,167,3,17.385625,17.385625,35.391875,1.984150521,0,1.805,0
2020,167,4,16.8675,16.8675,36.81875,1.92030301,0,1.637375,1.32375
2020,167,5,16.925625,16.925625,37.063125,1.927585377,0,1.535125,81.49875
2020,167,6,18.76625,18.76625,33.40625,2.165585717,0,1.9245,403.8875
2020,167,7,21.113125,21.113125,29.629375,2.512199504,0,1.782125,782.0875
2020,167,8,23.6425,23.6425,25.505,2.923419856,0,1.801,1142.125
2020,167,9,25.530625,25.530625,24.095625,3.268684104,0,1.94075,1316.625
2020,167,10,26.7425,26.7425,22.24875,3.513854657,0,2.41575,1604.125
2020,167,11,28.73875,28.73875,19.100625,3.946285048,0,2.635,1900.375
2020,167,12,29.5825,29.5825,17.044375,4.142201525,0,2.74225,1876.25
2020,167,13,30.431875,30.431875,15.543125,4.351604151,0,2.6955,1757.625
2020,167,14,29.94125,29.94125,15.610625,4.22979357,0,2.4845,1211.2375
2020,167,15,25.90625,25.90625,23.659375,3.364766749,0,2.08825,151.5125
2020,167,16,17.57625,17.57625,59.56375,2.014231631,0,1.99,39.8
2020,167,17,20.13125,20.13125,42.7575,2.357080482,0,1.103125,75.84125
2020,167,18,21.533125,21.533125,36.65625,2.568388951,0,0.55075,93.37125
2020,167,19,20.89375,20.89375,37.08,2.469600946,0.254,0.431875,10.828125
2020,167,20,19.12,19.12,47.750625,2.213728598,0,0.655625,0
2020,167,21,16.919375,16.919375,57.105,1.927878206,0,1.0965,0
2020,167,22,16.666875,16.666875,54.376875,1.896577985,0,1.7485,0
2020,167,23,16.448125,16.448125,52.186875,1.870350575,0,0.40075,0
2020,168,0,16.503125,16.503125,48.496875,1.876951665,0,0.513375,0
2020,168,1,16.058125,16.058125,48.308125,1.823856005,0,0.477625,0
2020,168,2,16.353125,16.353125,45.57,1.858782251,0,1.49475,0
2020,168,3,16.293125,16.293125,43.79375,1.851340883,0,1.17,0
2020,168,4,16.76625,16.76625,42.889375,1.90781139,0,1.842,1.3095
2020,168,5,16.64375,16.64375,44.3275,1.8929997,0,1.878375,61.56
2020,168,6,18.4925,18.4925,40.524375,2.129725853,0,2.15125,443.3375
2020,168,7,20.476875,20.476875,35.75875,2.407091389,0,2.59025,840.475
2020,168,8,21.75625,21.75625,33.6425,2.604082286,0,2.507,1068.05
2020,168,9,23.94875,23.94875,29.7475,2.975812241,0,2.76725,1436.5
2020,168,10,26.0125,26.0125,26.430625,3.363840505,0,3.169,1790.25
2020,168,11,27.2,27.2,24.105,3.606610963,0,3.438875,1858.375
2020,168,12,28.35875,28.35875,22.4175,3.859019135,0,3.503375,1864
2020,168,13,28.726875,28.726875,21.883125,3.942564982,0,3.53075,1773
2020,168,14,28.813125,28.813125,21.734375,3.962640566,0,3.838625,1569.75
2020,168,15,28.276875,28.276875,23.01875,3.841932021,0,4.065,1292.625
2020,168,16,26.244375,26.244375,26.666875,3.411037381,0,3.547125,802.6875
2020,168,17,24.918125,24.918125,34.74125,3.185684601,0,3.29825,571.55
2020,168,18,21.543125,21.543125,41.68375,2.570961429,0,3.242125,214.55125
2020,168,19,19.73625,19.73625,48.345625,2.299759889,0,2.331875,21.13825
2020,168,20,19.23375,19.23375,49.230625,2.228173239,0,1.306875,0
2020,168,21,18.591875,18.591875,53.28,2.14087225,0,1.597625,0
2020,168,22,17.59625,17.59625,51.623125,2.010953251,0,0.41575,0
2020,168,23,19.54125,19.54125,39.789375,2.2724652,0,1.955625,0
2020,169,0,20.1625,20.1625,40.075625,2.360264541,0,2.15725,0
2020,169,1,19.519375,19.519375,42.688125,2.268287627,0,1.916875,0
2020,169,2,18.779375,18.779375,45.976875,2.165866574,0,1.600375,0
2020,169,3,17.898125,17.898125,51.67875,2.049548368,0,1.035625,0
2020,169,4,16.705,16.705,54.725625,1.901264729,0,0.781875,1.4045
2020,169,5,15.81875,15.81875,58.679375,1.796703621,0,0.706125,85.29375
2020,169,6,19.483125,19.483125,45.893125,2.268472038,0,0.693375,393.1125
2020,169,7,23.838125,23.838125,28.891875,2.961592768,0,0.843875,811.0375
2020,169,8,27.09,27.09,15.69,3.584304426,0,2.2455,1203.75
2020,169,9,28.736875,28.736875,12.941875,3.944980016,0,2.852625,1551
2020,169,10,29.76625,29.76625,11.71125,4.186194883,0,3.26475,1793.875
2020,169,11,30.48625,30.48625,10.8325,4.36320561,0,3.281375,1930.625
2020,169,12,31.54875,31.54875,9.218125,4.635092485,0,3.150625,1953.5
2020,169,13,32.251875,32.251875,6.9305625,4.823835931,0,3.011,1866.875
2020,169,14,32.528125,32.528125,6.220875,4.899386837,0,2.96525,1674
2020,169,15,32.609375,32.609375,6.18225,4.921899702,0,2.67325,1390.75
2020,169,16,32.390625,32.390625,6.5741875,4.861375896,0,2.269,1039
2020,169,17,31.295625,31.295625,6.9470625,4.570723783,0,2.056,546.1875
2020,169,18,29.554375,29.554375,7.57425,4.13808398,0,1.55875,164.99375
2020,169,19,25.92625,25.92625,8.90125,3.352801969,0,0.420625,17.88325
2020,169,20,22.69625,22.69625,10.504375,2.758295116,0,0.385875,0
2020,169,21,21.42375,21.42375,11.3425,2.55411423,0,0.374125,0
2020,169,22,22.314375,22.314375,9.718125,2.694695843,0,0.384375,0
2020,169,23,19.338125,19.338125,12.880625,2.246091341,0,0.780875,0
2020,170,0,18.74375,18.74375,12.393125,2.162059355,0,0.2895,0
2020,170,1,17.6875,17.6875,13.2825,2.024321391,0,0.118625,0
2020,170,2,15.509375,15.509375,17.514375,1.761304913,0,0.512,0
2020,170,3,15.25,15.25,18.22125,1.732589907,0,1.7425,0
2020,170,4,15.614375,15.614375,16.636875,1.773266207,0,2.296125,1.37975
2020,170,5,16.554375,16.554375,15.389375,1.883963017,0,2.2555,88.68375
2020,170,6,19.83875,19.83875,14.1175,2.315533509,0,1.310875,426.5875
2020,170,7,21.04125,21.04125,21.81625,2.494505724,0,1.427625,806.75
2020,170,8,23.298125,23.298125,21.9525,2.85998267,0,1.606875,1180.875
2020,170,9,25.306875,25.306875,18.59375,3.22739428,0,1.42225,1504.75
2020,170,10,27.2525,27.2525,15.605625,3.618879817,0,1.284375,1713.125
2020,170,11,28.530625,28.530625,13.985625,3.899213426,0,1.3595,1813.625
2020,170,12,29.551875,29.551875,12.065,4.135243761,0,1.701875,1880.875
2020,170,13,30.089375,30.089375,11.438125,4.2653614,0,2.085125,1664.5
2020,170,14,30.324375,30.324375,11.10625,4.322962295,0,2.1355,1537.125
2020,170,15,29.839375,29.839375,11.056875,4.204527592,0,2.249375,1157.5
2020,170,16,29.451875,29.451875,11.851875,4.110980009,0,2.26925,903.5875
2020,170,17,27.981875,27.981875,14.214375,3.776176633,0,2.394375,491.5125
2020,170,18,26.120625,26.120625,16.1725,3.385387833,0,2.1375,156.71625
2020,170,19,24.375625,24.375625,18.081875,3.051137465,0,1.487375,16.582375
2020,170,20,23.23125,23.23125,22.800625,2.847505821,0,1.537,0
2020,170,21,21.23875,21.23875,37.21375,2.523145159,0,1.44575,0
2020,170,22,20.179375,20.179375,41.19875,2.36287074,0,1.187,0
2020,170,23,19.109375,19.109375,47.141875,2.211271178,0,0.442,0
2020,171,0,17.453125,17.453125,54.46375,1.994030454,0,0.032125,0
2020,171,1,15.91625,15.91625,61.640625,1.807689636,0,0.086375,0
2020,171,2,15.5575,15.5575,68.76625,1.76651112,0,0.7955,0
2020,171,3,14.31,14.31,68.315,1.630244126,0,1.734375,0
2020,171,4,14.045,14.045,54.7675,1.602160236,0,1.9415,0.615125
2020,171,5,13.575,13.575,53.76625,1.554021783,0,1.59275,58.625
2020,171,6,14.064375,14.064375,54.04125,1.604609705,0,1.44725,201.4875
2020,171,7,16.51,16.51,48.25125,1.881681057,0,1.376,712.4375
2020,171,8,18.775625,18.775625,45.08125,2.166943466,0,1.420125,1105.9
2020,171,9,20.478125,20.478125,42.848125,2.408939498,0,1.46275,1487
2020,171,10,22.17,22.17,41.143125,2.672335877,0,1.51625,1632.5
2020,171,11,23.05,23.05,37.8175,2.819057379,0,1.625125,1543.1875
2020,171,12,25.169375,25.169375,31.99125,3.200075193,0,1.818125,1893.125
2020,171,13,25.96375,25.96375,31.111875,3.353453615,0,2.16825,1781.875
2020,171,14,25.603125,25.603125,32.445,3.282452518,0,2.407375,1162.625
2020,171,15,26.7725,26.7725,25.708125,3.519302847,0,2.254375,1254.625
2020,171,16,27.639375,27.639375,20.30125,3.700209561,0,2.45325,960.775
2020,171,17,27.148125,27.148125,20.325625,3.595386032,0,2.05425,509.85
2020,171,18,25.63875,25.63875,22.300625,3.290187067,0,2.046125,159.57625
2020,171,19,23.720625,23.720625,25.86875,2.934484972,0,0.894,17.61475
2020,171,20,18.839375,18.839375,45.05375,2.180149373,0,1.658625,0
2020,171,21,17.174375,17.174375,56.160625,1.958378116,0,2.18825,0
2020,171,22,15.75875,15.75875,67.674375,1.789630147,0,2.041125,0
2020,171,23,14.824375,14.824375,74.50125,1.684962146,0,2.092625,0
2020,172,0,14.248125,14.248125,81.389375,1.62344385,0,1.29325,0
2020,172,1,14.665,14.665,81.859375,1.66773312,0,1.060375,0
2020,172,2,14.7025,14.7025,81.9625,1.671799761,0,0.758875,0
2020,172,3,14.37875,14.37875,87.181875,1.637392514,0,0.509625,0
2020,172,4,13.47,13.47,94.6125,1.543431609,0,0.940125,0
2020,172,5,13.0025,13.0025,95.70625,1.496998879,0,1.172875,12.82075
2020,172,6,13.07375,13.07375,92.60625,1.50401745,0,1.0305,85.3375
2020,172,7,13.516875,13.516875,88.31875,1.548260006,0,0.85175,172.825
2020,172,8,15.915,15.915,74.486875,1.810789595,0,1.124625,811.975
2020,172,9,19.229375,19.229375,54.660625,2.231002579,0,1.374625,1345.75
2020,172,10,21.91,21.91,43.336875,2.629669215,0,1.65325,1776.25
2020,172,11,23.73875,23.73875,37.620625,2.938224797,0,2.174375,1900.75
2020,172,12,26.143125,26.143125,28.976875,3.391645411,0,2.100875,1926.875
2020,172,13,27.559375,27.559375,24.67375,3.683297834,0,2.705625,1838.75
2020,172,14,28.685,28.685,21.185625,3.933705563,0,2.390375,1617.875
2020,172,15,29.654375,29.654375,16.135625,4.159889207,0,2.553375,1269.875
2020,172,16,30.146875,30.146875,13.32375,4.278603834,0,1.9605,969.6875
2020,172,17,30.30375,30.30375,10.286875,4.320083177,0,1.45925,495.9
2020,172,18,28.665625,28.665625,8.648625,3.93268393,0,1.019375,165.45875
2020,172,19,25.680625,25.680625,9.1125,3.300822078,0,0.424,15.4675
2020,172,20,21.68375,21.68375,11.3975,2.592477412,0,1.1285,0
2020,172,21,19.958125,19.958125,11.9325,2.334526087,0,1.77675,0
2020,172,22,19.266875,19.266875,11.86625,2.233194606,0,1.614875,0
2020,172,23,19.81625,19.81625,10.748125,2.315414599,0,1.237,0
2020,173,0,19.446875,19.446875,10.945,2.263544174,0,1.542625,0
2020,173,1,18.324375,18.324375,12.073125,2.106511705,0,1.88225,0
2020,173,2,17.23625,17.23625,13.4275,1.966652992,0,2.071125,0
2020,173,3,16.20625,16.20625,14.789375,1.841088564,0,1.686625,0
2020,173,4,15.67875,15.67875,16.065,1.780276275,0,1.433125,1.303
2020,173,5,16.70375,16.70375,16.82625,1.90448791,0,1.323625,94.3525
2020,173,6,20.731875,20.731875,14.52875,2.458349435,0,1.49,424.875
2020,173,7,26.64,26.64,10.925,3.495897588,0,1.513375,849.875
2020,173,8,29.10125,29.10125,9.30625,4.03344147,0,1.720875,1229.625
2020,173,9,30.478125,30.478125,8.5686875,4.364565525,0,1.572125,1549.5
2020,173,10,31.825,31.825,7.573625,4.711989003,0,1.66425,1779.375
2020,173,11,32.93875,32.93875,7.2054375,5.021136853,0,1.819875,1925.625
2020,173,12,33.55,33.55,6.9676875,5.194585447,0,1.63125,1764.75
2020,173,13,33.985,33.985,6.884125,5.324854975,0,1.854875,1581
2020,173,14,33.45625,33.45625,7.112,5.164565695,0,1.36075,1128.875
2020,173,15,32.71375,32.71375,7.5425625,4.95650086,0,1.7675,703.4875
2020,173,16,32.940625,32.940625,7.5109375,5.020680701,0,1.525625,849.6
2020,173,17,32.67875,32.67875,7.5213125,4.943179968,0,1.353875,567.375
2020,173,18,30.435625,30.435625,8.4828125,4.357045635,0,0.806625,147.01875
2020,173,19,28.155625,28.155625,9.97625,3.816726883,0,0.64825,16.3635
2020,173,20,25.591875,25.591875,12.37875,3.284205665,0,0.483875,0
2020,173,21,22.92,22.92,15.0525,2.794362605,0,1.247375,0
2020,173,22,22.270625,22.270625,16.994375,2.686964863,0,1.604125,0
2020,173,23,21.223125,21.223125,19.610625,2.520777449,0,1.1315,0
2020,174,0,21.353125,21.353125,33.185,2.54166972,0,1.6385,0
2020,174,1,18.866875,18.866875,50.1575,2.178689829,0,1.764125,0
2020,174,2,17.09375,17.09375,56.145,1.948357667,0,1.054625,0
2020,174,3,15.985,15.985,57.685,1.815451411,0,0.72675,0
2020,174,4,14.468125,14.468125,57.33,1.647168775,0,0.35925,1.12425
2020,174,5,14.35375,14.35375,58.2275,1.634635093,0,0.17875,51.995
2020,174,6,17.44,17.44,58.946875,2.000475047,0,0.208,359.7125
2020,174,7,21.41375,21.41375,56.71625,2.552350221,0,0.518125,810.6125
